Year,nation,Race,Hispanic.Origin,Gender.Code,Education,source,measure1,measure2,scenario,lower,mean,upper,method,attr,min_age,max_age
2015,us,All,All Origins,A,higher,nvss,Deaths,crude rate,C,13.7675635250091,59.3661919101483,121.929581118318,EPA,attributable,25,150
2015,us,All,All Origins,A,higher,nvss,YLL,absolute number,A,185800.810695198,796128.569252144,1625952.66150969,EPA,attributable,25,150
2015,us,All,All Origins,A,higher,nvss,YLL,absolute number,C,168992.824182023,728702.679570262,1496650.02286612,EPA,attributable,25,150
2015,us,All,All Origins,A,higher,nvss,YLL,age-adjusted rate,A,201.33483132254,862.689514656561,1761.89169260686,EPA,attributable,25,150
2015,us,All,All Origins,A,higher,nvss,YLL,age-adjusted rate,C,183.121600083991,789.62643126591,1621.77860675187,EPA,attributable,25,150
2015,us,All,All Origins,A,higher,nvss,YLL,crude rate,A,295.14552023666,1264.65422765384,2582.83396270383,EPA,attributable,25,150
2015,us,All,All Origins,A,higher,nvss,YLL,crude rate,C,268.445949309062,1157.54786351518,2377.43607230907,EPA,attributable,25,150
2015,us,All,All Origins,A,lower,nvss,Deaths,absolute number,A,37958.1083394901,162573.530578789,331898.450775596,EPA,attributable,25,150
2015,us,All,All Origins,A,lower,nvss,Deaths,absolute number,C,34401.8323306674,148322.992003615,304598.635594375,EPA,attributable,25,150
2015,us,All,All Origins,A,lower,nvss,Deaths,age-adjusted rate,A,22.309297731247,95.5501065665306,195.068239140598,EPA,attributable,25,150
2015,us,All,All Origins,A,lower,nvss,Deaths,age-adjusted rate,C,20.2191508886875,87.1745704344146,179.023190229342,EPA,attributable,25,150
2015,us,All,All Origins,A,lower,nvss,Deaths,crude rate,A,43.6542843783755,186.970095369571,381.704726308149,EPA,attributable,25,150
2015,us,All,All Origins,A,lower,nvss,Deaths,crude rate,C,39.5643365119369,170.581052534725,350.308169747972,EPA,attributable,25,150
2015,us,All,All Origins,A,lower,nvss,YLL,absolute number,A,762000.808256177,3263628.43464506,6662789.5544221,EPA,attributable,25,150
2015,us,All,All Origins,A,lower,nvss,YLL,absolute number,C,690609.337193703,2977551.95751274,6114751.67415469,EPA,attributable,25,150
2015,us,All,All Origins,A,lower,nvss,YLL,age-adjusted rate,A,489.277143423873,2095.56050387183,4278.14590890316,EPA,attributable,25,150
2015,us,All,All Origins,A,lower,nvss,YLL,age-adjusted rate,C,443.437014846828,1911.87214026972,3926.25335755672,EPA,attributable,25,150
2015,us,All,All Origins,A,lower,nvss,YLL,crude rate,A,876.350309205477,3753.38419178087,7662.63975434765,EPA,attributable,25,150
2015,us,All,All Origins,A,lower,nvss,YLL,crude rate,C,794.245491123447,3424.37770455016,7032.360677705,EPA,attributable,25,150
2015,us,All,All Origins,A,middle,nvss,Deaths,absolute number,A,10679.1497110004,45783.7613738811,93552.6739535797,EPA,attributable,25,150
2015,us,All,All Origins,A,middle,nvss,Deaths,absolute number,C,9754.8470396985,42078.5392087293,86451.9673785793,EPA,attributable,25,150
2015,us,All,All Origins,A,middle,nvss,Deaths,age-adjusted rate,A,11.9121311116973,51.0698120198224,104.35397462749,EPA,attributable,25,150
2015,us,All,All Origins,A,middle,nvss,Deaths,age-adjusted rate,C,10.8811113296542,46.9367964311573,96.4334425630352,EPA,attributable,25,150
2015,us,All,All Origins,A,middle,nvss,Deaths,crude rate,A,17.3479332759015,74.3742394224268,151.973292766661,EPA,attributable,25,150
2015,us,All,All Origins,A,middle,nvss,Deaths,crude rate,C,15.8464334840252,68.3552258648931,140.438424616253,EPA,attributable,25,150
2015,us,All,All Origins,A,middle,nvss,YLL,absolute number,A,240954.709513659,1033023.52910386,2110838.22090168,EPA,attributable,25,150
2015,us,All,All Origins,A,middle,nvss,YLL,absolute number,C,220099.577064599,949422.2354945,1950624.27724299,EPA,attributable,25,150
2015,us,All,All Origins,A,middle,nvss,YLL,age-adjusted rate,A,258.267125411813,1107.24549805613,2262.50037038915,EPA,attributable,25,150
2015,us,All,All Origins,A,middle,nvss,YLL,age-adjusted rate,C,235.913567273967,1017.63751394667,2090.77517454991,EPA,attributable,25,150
2015,us,All,All Origins,A,middle,nvss,YLL,crude rate,A,391.42313164234,1678.11330867196,3428.98841231757,EPA,attributable,25,150
2015,us,All,All Origins,A,middle,nvss,YLL,crude rate,C,357.544643562554,1542.30571138541,3168.72604315188,EPA,attributable,25,150
2015,us,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,A,353.848581484625,1523.02729177555,3123.47787220069,EPA,attributable,25,150
2015,us,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,C,328.583110928433,1422.12982505906,2930.80141667178,EPA,attributable,25,150
2015,us,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,11.413963509922,49.1277310198763,100.752876577227,EPA,attributable,25,150
2015,us,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,C,10.5989845215099,45.873118556789,94.5377830380613,EPA,attributable,25,150
2015,us,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,A,13.3560677965032,57.4868936298474,117.896140905691,EPA,attributable,25,150
2015,us,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,C,12.4024188197482,53.6785036108543,110.623539184251,EPA,attributable,25,150
2015,us,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,A,10113.6283003142,43530.8567738922,89274.6102616966,EPA,attributable,25,150
2015,us,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,C,9391.49575151109,40647.0258693496,83767.5709363852,EPA,attributable,25,150
2015,us,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,A,275.986356268144,1187.8944123232,2436.17559018052,EPA,attributable,25,150
2015,us,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,C,256.28039862675,1109.19881863468,2285.89641518149,EPA,attributable,25,150
2015,us,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,A,381.740417556258,1643.07871992201,3369.68355831443,EPA,attributable,25,150
2015,us,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,C,354.483416159193,1534.22808976512,3161.81953275223,EPA,attributable,25,150
2015,us,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,A,1625.76797052366,6926.70473716139,14074.8030532466,EPA,attributable,25,150
2015,us,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,C,1385.40573869691,5967.66785279555,12245.0759626013,EPA,attributable,25,150
2015,us,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,9.74673211018757,41.5266733651625,84.3806357062492,EPA,attributable,25,150
2015,us,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,C,8.30572310675179,35.777097924399,73.4111369151464,EPA,attributable,25,150
2015,us,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,A,12.1501501349873,51.7666137008039,105.18780866512,EPA,attributable,25,150
2015,us,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,C,10.3538069566093,44.5992673504621,91.5133734071582,EPA,attributable,25,150
2015,us,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,A,33689.1712781662,143535.207061775,291658.132872769,EPA,attributable,25,150
2015,us,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,C,28708.3840172353,123662.040382847,253742.519779963,EPA,attributable,25,150
2015,us,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,A,183.686798598892,782.611197340252,1590.2364670944,EPA,attributable,25,150
2015,us,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,C,156.529559885351,674.254766274216,1383.50542202279,EPA,attributable,25,150
2015,us,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,A,251.775466348482,1072.70800451021,2179.70224948692,EPA,attributable,25,150
2015,us,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,C,214.551634837489,924.186220845822,1896.34053988866,EPA,attributable,25,150
2015,us,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,A,7514.50375185836,32106.0513109898,65397.1550847773,EPA,attributable,25,150
2015,us,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,C,6701.06616358484,28834.6431086303,59108.6540225869,EPA,attributable,25,150
2015,us,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,20.3003048155825,86.7339547041471,176.669308597336,EPA,attributable,25,150
2015,us,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,C,18.10281692607,77.8963007649003,159.681029316218,EPA,attributable,25,150
2015,us,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,A,27.5469819852409,117.695705037387,239.735624932099,EPA,attributable,25,150
2015,us,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,C,24.5650484697047,105.703240093247,216.682974857703,EPA,attributable,25,150
2015,us,Black or African American,All Origins,A,666,nvss,YLL,absolute number,A,189847.638764129,811132.475637397,1652204.30845698,EPA,attributable,25,150
2015,us,Black or African American,All Origins,A,666,nvss,YLL,absolute number,C,169296.819905661,728483.089442338,1493330.60003314,EPA,attributable,25,150
2015,us,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,A,467.5832867934,1997.77037761643,4069.27958668138,EPA,attributable,25,150
2015,us,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,C,416.967859123653,1794.20992303234,3677.98322264196,EPA,attributable,25,150
2015,us,Black or African American,All Origins,A,666,nvss,YLL,crude rate,A,695.951410455101,2973.48333727312,6056.71962167111,EPA,attributable,25,150
2015,us,Black or African American,All Origins,A,666,nvss,YLL,crude rate,C,620.615359589978,2670.50376233533,5474.31373987253,EPA,attributable,25,150
2015,us,White,Hispanic or Latino,A,666,nvss,Deaths,absolute number,A,4035.06207502885,17210.6043255755,35006.0838159526,EPA,attributable,25,150
2015,us,White,Hispanic or Latino,A,666,nvss,Deaths,absolute number,C,3476.76560248679,14982.3479153259,30753.6837363305,EPA,attributable,25,150
2015,us,White,Hispanic or Latino,A,666,nvss,Deaths,age-adjusted rate,A,13.3477429814587,56.9316453679886,115.798022651088,EPA,attributable,25,150
2015,us,White,Hispanic or Latino,A,666,nvss,Deaths,age-adjusted rate,C,11.5009317839152,49.5607070013003,101.731338604666,EPA,attributable,25,150
2015,us,White,Hispanic or Latino,A,666,nvss,Deaths,crude rate,A,14.1738728959635,60.4553074122613,122.965092820588,EPA,attributable,25,150
2015,us,White,Hispanic or Latino,A,666,nvss,Deaths,crude rate,C,12.2127572816468,52.628160629577,108.02778154492,EPA,attributable,25,150
2015,us,White,Hispanic or Latino,A,666,nvss,YLL,absolute number,A,98691.4087399602,420944.896156264,856194.938770745,EPA,attributable,25,150
2015,us,White,Hispanic or Latino,A,666,nvss,YLL,absolute number,C,85036.3361920782,366445.173457499,752187.776903025,EPA,attributable,25,150
2015,us,White,Hispanic or Latino,A,666,nvss,YLL,age-adjusted rate,A,277.063083242264,1181.74714793514,2403.65410344167,EPA,attributable,25,150
2015,us,White,Hispanic or Latino,A,666,nvss,YLL,age-adjusted rate,C,238.72827223575,1028.74638120625,2111.66774602452,EPA,attributable,25,150
2015,us,White,Hispanic or Latino,A,666,nvss,YLL,crude rate,A,346.671118657765,1478.64378375908,3007.53693763608,EPA,attributable,25,150
2015,us,White,Hispanic or Latino,A,666,nvss,YLL,crude rate,C,298.705248720694,1287.20381876374,2642.19329107708,EPA,attributable,25,150
2015,us,White,Not Hispanic or Latino,A,666,nvss,Deaths,absolute number,A,45945.3887669069,197330.287116094,403859.77793908,EPA,attributable,25,150
2015,us,White,Not Hispanic or Latino,A,666,nvss,Deaths,absolute number,C,42803.5816353076,184701.763636713,379596.340504411,EPA,attributable,25,150
2015,us,White,Not Hispanic or Latino,A,666,nvss,Deaths,age-adjusted rate,A,16.1096967997356,69.1893393474721,141.604168488248,EPA,attributable,25,150
2015,us,White,Not Hispanic or Latino,A,666,nvss,Deaths,age-adjusted rate,C,15.0080941873366,64.7614372284307,133.096750641053,EPA,attributable,25,150
2015,us,White,Not Hispanic or Latino,A,666,nvss,Deaths,crude rate,A,31.8308086303132,136.709749873339,279.792676698796,EPA,attributable,25,150
2015,us,White,Not Hispanic or Latino,A,666,nvss,Deaths,crude rate,C,29.6541753654029,127.960751879331,262.983050000135,EPA,attributable,25,150
2015,us,White,Not Hispanic or Latino,A,666,nvss,YLL,absolute number,A,887602.932333329,3812154.95576738,7802026.11776371,EPA,attributable,25,150
2015,us,White,Not Hispanic or Latino,A,666,nvss,YLL,absolute number,C,826907.456733353,3568188.91756047,7333289.23701257,EPA,attributable,25,150
2015,us,White,Not Hispanic or Latino,A,666,nvss,YLL,age-adjusted rate,A,335.052482961362,1439.01280272434,2945.10994461703,EPA,attributable,25,150
2015,us,White,Not Hispanic or Latino,A,666,nvss,YLL,age-adjusted rate,C,312.141146074683,1346.92046742234,2768.1710792413,EPA,attributable,25,150
2015,us,White,Not Hispanic or Latino,A,666,nvss,YLL,crude rate,A,614.928284144957,2641.0479511174,5405.21708376789,EPA,attributable,25,150
2015,us,White,Not Hispanic or Latino,A,666,nvss,YLL,crude rate,C,572.878665665284,2472.02911195038,5080.4777715193,EPA,attributable,25,150
2015,us,All,All Origins,A,666,nvss,Deaths,absolute number,A,155210.670550759,205248.64097364,254096.457137786,burnett,attributable,25,150
2015,us,All,All Origins,A,666,nvss,Deaths,absolute number,C,144763.213899502,191631.107948127,237480.516319754,burnett,attributable,25,150
2015,us,All,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,41.4191218073489,54.7721263693648,67.80752941573,burnett,attributable,25,150
2015,us,All,All Origins,A,666,nvss,Deaths,age-adjusted rate,C,38.6311402975731,51.138186401849,63.3734420282863,burnett,attributable,25,150
2015,us,All,All Origins,A,666,nvss,Deaths,crude rate,A,71.817001977691,94.9699012472323,117.572108283759,burnett,attributable,25,150
2015,us,All,All Origins,A,666,nvss,Deaths,crude rate,C,66.9828948101699,88.668978812233,109.883802767421,burnett,attributable,25,150
2015,us,All,All Origins,A,666,nvss,YLL,absolute number,A,2958077.10760826,3911724.0076176,4842688.39453172,burnett,attributable,25,150
2015,us,All,All Origins,A,666,nvss,YLL,absolute number,C,2758964.62234451,3652194.73323246,4526014.07065448,burnett,attributable,25,150
2015,us,All,All Origins,A,666,nvss,YLL,age-adjusted rate,A,796.207570675638,1052.89488946995,1303.47689457858,burnett,attributable,25,150
2015,us,All,All Origins,A,666,nvss,YLL,age-adjusted rate,C,742.613677610688,983.03897782183,1218.23959854558,burnett,attributable,25,150
2015,us,All,All Origins,A,666,nvss,YLL,crude rate,A,1368.72180716331,1809.98052385439,2240.74389198446,burnett,attributable,25,150
2015,us,All,All Origins,A,666,nvss,YLL,crude rate,C,1276.59114567446,1689.89461516237,2094.21659161603,burnett,attributable,25,150
2015,us,All,All Origins,A,higher,nvss,Deaths,absolute number,A,24798.53185908,32790.8360874582,40591.8531400436,burnett,attributable,25,150
2015,us,All,All Origins,A,higher,nvss,Deaths,absolute number,C,23049.8277450149,30511.5243865195,37810.6688912932,burnett,attributable,25,150
2015,us,All,All Origins,A,higher,nvss,Deaths,age-adjusted rate,A,28.0317524367415,37.0660894209685,45.884199300034,burnett,attributable,25,150
2015,us,All,All Origins,A,higher,nvss,Deaths,age-adjusted rate,C,26.0550531269138,34.4896021639826,42.7404055954324,burnett,attributable,25,150
2015,us,All,All Origins,A,higher,nvss,Deaths,crude rate,A,39.3925923103777,52.088407686792,64.4803624244786,burnett,attributable,25,150
2015,us,All,All Origins,A,higher,nvss,Deaths,crude rate,C,36.6147670492574,48.4677096110519,60.062437287876,burnett,attributable,25,150
2015,us,All,All Origins,A,higher,nvss,YLL,absolute number,A,460574.325795077,609012.554011663,753898.073441913,burnett,attributable,25,150
2015,us,All,All Origins,A,higher,nvss,YLL,absolute number,C,428096.265282163,566679.70721645,702244.126040543,burnett,attributable,25,150
2015,us,All,All Origins,A,higher,nvss,YLL,age-adjusted rate,A,502.099771214324,663.92121077969,821.869628839285,burnett,attributable,25,150
2015,us,All,All Origins,A,higher,nvss,YLL,age-adjusted rate,C,466.693484238018,617.771628616084,765.558554339479,burnett,attributable,25,150
2015,us,All,All Origins,A,higher,nvss,YLL,crude rate,A,731.624627932534,967.4194983966,1197.57087312419,burnett,attributable,25,150
2015,us,All,All Origins,A,higher,nvss,YLL,crude rate,C,680.03306581558,900.173558813652,1115.51831845012,burnett,attributable,25,150
2015,us,All,All Origins,A,lower,nvss,Deaths,absolute number,A,97563.6662448776,128998.225943607,159675.981760396,burnett,attributable,25,150
2015,us,All,All Origins,A,lower,nvss,Deaths,absolute number,C,90470.4118230766,119754.282386032,148398.609409046,burnett,attributable,25,150
2015,us,All,All Origins,A,lower,nvss,Deaths,age-adjusted rate,A,56.1542587015456,74.2468997987049,91.9039508590354,burnett,attributable,25,150
2015,us,All,All Origins,A,lower,nvss,Deaths,age-adjusted rate,C,52.0716277471291,68.9264068535989,85.4130869046007,burnett,attributable,25,150
2015,us,All,All Origins,A,lower,nvss,Deaths,crude rate,A,112.204538570744,148.356319268669,183.637726459428,burnett,attributable,25,150
2015,us,All,All Origins,A,lower,nvss,Deaths,crude rate,C,104.046836323624,137.725185144944,170.668017451182,burnett,attributable,25,150
2015,us,All,All Origins,A,lower,nvss,YLL,absolute number,A,1820876.0626124,2407553.86488473,2980107.08445374,burnett,attributable,25,150
2015,us,All,All Origins,A,lower,nvss,YLL,absolute number,C,1688491.35752906,2235029.84855799,2769632.2411632,burnett,attributable,25,150
2015,us,All,All Origins,A,lower,nvss,YLL,age-adjusted rate,A,1118.29010803912,1478.59798201161,1830.23125069843,burnett,attributable,25,150
2015,us,All,All Origins,A,lower,nvss,YLL,age-adjusted rate,C,1036.98610872246,1372.64244510342,1700.96823270631,burnett,attributable,25,150
2015,us,All,All Origins,A,lower,nvss,YLL,crude rate,A,2094.1254696921,2768.84296061174,3427.31626611144,burnett,attributable,25,150
2015,us,All,All Origins,A,lower,nvss,YLL,crude rate,C,1941.87447995975,2570.42916181367,3185.2565569889,burnett,attributable,25,150
2015,us,All,All Origins,A,middle,nvss,Deaths,absolute number,A,27178.4118055497,35942.0054977623,44497.9704235929,burnett,attributable,25,150
2015,us,All,All Origins,A,middle,nvss,Deaths,absolute number,C,25351.9159575602,33561.5585767865,41593.6991877442,burnett,attributable,25,150
2015,us,All,All Origins,A,middle,nvss,Deaths,age-adjusted rate,A,30.4494868942617,40.2678284951927,49.8535520371269,burnett,attributable,25,150
2015,us,All,All Origins,A,middle,nvss,Deaths,age-adjusted rate,C,28.40316197345,37.6008813666655,46.599735384187,burnett,attributable,25,150
2015,us,All,All Origins,A,middle,nvss,Deaths,crude rate,A,44.150450860519,58.3866253448052,72.2855136140996,burnett,attributable,25,150
2015,us,All,All Origins,A,middle,nvss,Deaths,crude rate,C,41.1833674356098,54.5196663200266,67.5676189335217,burnett,attributable,25,150
2015,us,All,All Origins,A,middle,nvss,YLL,absolute number,A,568978.596312123,752443.961150944,931562.628879747,burnett,attributable,25,150
2015,us,All,All Origins,A,middle,nvss,YLL,absolute number,C,530741.003505218,702609.432283595,870761.866020401,burnett,attributable,25,150
2015,us,All,All Origins,A,middle,nvss,YLL,age-adjusted rate,A,611.617048717003,808.831048877658,1001.37261658597,burnett,attributable,25,150
2015,us,All,All Origins,A,middle,nvss,YLL,age-adjusted rate,C,570.513984710405,755.261990801297,936.015530430526,burnett,attributable,25,150
2015,us,All,All Origins,A,middle,nvss,YLL,crude rate,A,924.287325429219,1222.32087620755,1513.29335812966,burnett,attributable,25,150
2015,us,All,All Origins,A,middle,nvss,YLL,crude rate,C,862.171592754175,1141.36629601881,1414.52448553662,burnett,attributable,25,150
2015,us,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,A,820.68398128408,1086.19553670169,1345.85808085446,burnett,attributable,25,150
2015,us,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,C,775.078926851129,1026.79125296629,1273.42067387352,burnett,attributable,25,150
2015,us,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,27.5182174910468,36.4210411052423,45.1277424997237,burnett,attributable,25,150
2015,us,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,C,25.9890420286314,34.429165990082,42.6988559060433,burnett,attributable,25,150
2015,us,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,A,30.9768400018601,40.9986134961441,50.7996151827022,burnett,attributable,25,150
2015,us,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,C,29.2554703801023,38.7563898940491,48.0654543883274,burnett,attributable,25,150
2015,us,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,A,21136.5740996359,27974.7783212085,34662.3422685366,burnett,attributable,25,150
2015,us,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,C,19962.0238046103,26444.8312604113,32796.7293710573,burnett,attributable,25,150
2015,us,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,A,602.499272355938,797.422680865636,988.052079608568,burnett,attributable,25,150
2015,us,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,C,569.018647976486,753.811451035854,934.872675608159,burnett,attributable,25,150
2015,us,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,A,797.803160538648,1055.91220482664,1308.33530936252,burnett,attributable,25,150
2015,us,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,C,753.469583433588,998.164123476889,1237.91747064682,burnett,attributable,25,150
2015,us,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,A,4169.71929375549,5508.26335141432,6812.19331636636,burnett,attributable,25,150
2015,us,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,C,3693.23567669475,4887.72710129501,6055.66324802273,burnett,attributable,25,150
2015,us,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,25.2134537647855,33.3073604122789,41.191962604343,burnett,attributable,25,150
2015,us,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,C,22.3322531845856,29.5551025384246,36.6173774689796,burnett,attributable,25,150
2015,us,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,A,31.1623284247406,41.1659153803941,50.9108144846451,burnett,attributable,25,150
2015,us,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,C,27.6013359651062,36.5283479415897,45.2568994865248,burnett,attributable,25,150
2015,us,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,A,81929.3238425892,108229.897538698,133850.351300801,burnett,attributable,25,150
2015,us,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,C,72567.0675808019,96037.2025848129,118985.562426691,burnett,attributable,25,150
2015,us,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,A,453.492723788529,599.070866549293,740.884429951784,burnett,attributable,25,150
2015,us,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,C,401.671045128988,531.582228957416,658.60529863595,burnett,attributable,25,150
2015,us,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,A,612.29745153905,808.854355622411,1000.32839458738,burnett,attributable,25,150
2015,us,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,C,542.328783656941,717.732450820651,889.236639909034,burnett,attributable,25,150
2015,us,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,A,18938.7391165039,25026.9929448297,30961.8611897686,burnett,attributable,25,150
2015,us,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,C,17318.3165551371,22914.1211505505,28382.8352764723,burnett,attributable,25,150
2015,us,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,51.7755035670611,68.4198221706666,84.6448089607372,burnett,attributable,25,150
2015,us,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,C,47.345525753328,62.6435663994407,77.5941618953764,burnett,attributable,25,150
2015,us,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,A,69.426421556645,91.7449969501285,113.501285059996,burnett,attributable,25,150
2015,us,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,C,63.4862087920418,83.9995432014708,104.046984055026,burnett,attributable,25,150
2015,us,Black or African American,All Origins,A,666,nvss,YLL,absolute number,A,445757.171070301,589055.137559923,728742.899414857,burnett,attributable,25,150
2015,us,Black or African American,All Origins,A,666,nvss,YLL,absolute number,C,407617.621628814,539324.912751482,668040.901876588,burnett,attributable,25,150
2015,us,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,A,1109.54978958822,1466.2377777707,1813.93947912987,burnett,attributable,25,150
2015,us,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,C,1014.61530102759,1342.45253312754,1662.84401063869,burnett,attributable,25,150
2015,us,Black or African American,All Origins,A,666,nvss,YLL,crude rate,A,1634.07527186726,2159.3829477647,2671.45618459352,burnett,attributable,25,150
2015,us,Black or African American,All Origins,A,666,nvss,YLL,crude rate,C,1494.26171716247,1977.07981077028,2448.93226446889,burnett,attributable,25,150
2015,us,White,Hispanic or Latino,A,666,nvss,Deaths,absolute number,A,9888.03830016659,13064.8174130994,16160.7014168089,burnett,attributable,25,150
