Year,Race,Hispanic.Origin,Education,Gender.Code,nation,measure1,measure2,attr,min_age,max_age,mean,lower,upper,source,method
2010,All,All Origins,2,F,us,Deaths,absolute number,attributable,25,64,476.881156673013,322.156386735986,684.471911277498,nvss,GBD
2010,All,All Origins,2,F,us,Deaths,age-adjusted rate,attributable,25,64,1.60820219338045,1.08802675049795,2.29864846386949,nvss,GBD
2010,All,All Origins,2,F,us,Deaths,crude rate,attributable,25,64,8.29552865119903,5.60403257486555,11.9066485884171,nvss,GBD
2010,All,All Origins,2,F,us,YLL,absolute number,attributable,25,64,17701.5901037229,12001.9407795258,25345.3172168832,nvss,GBD
2010,All,All Origins,2,F,us,YLL,age-adjusted rate,attributable,25,64,64.3807182712478,43.7779444601361,90.8569946803271,nvss,GBD
2010,All,All Origins,2,F,us,YLL,crude rate,attributable,25,64,307.925875917765,208.778313450573,440.891409115894,nvss,GBD
2010,All,All Origins,2,M,us,Deaths,absolute number,attributable,25,64,849.657571004657,556.7047627354,1259.71746870545,nvss,GBD
2010,All,All Origins,2,M,us,Deaths,age-adjusted rate,attributable,25,64,2.61907047531505,1.74663545256335,3.85946920093802,nvss,GBD
2010,All,All Origins,2,M,us,Deaths,crude rate,attributable,25,64,12.2665786245768,8.03719401298991,18.186648247431,nvss,GBD
2010,All,All Origins,2,M,us,YLL,absolute number,attributable,25,64,32133.439706173,21163.5572311212,47465.5272995967,nvss,GBD
2010,All,All Origins,2,M,us,YLL,age-adjusted rate,attributable,25,64,105.491790063699,70.5486651249594,154.710684565499,nvss,GBD
2010,All,All Origins,2,M,us,YLL,crude rate,attributable,25,64,463.913202312547,305.540075920605,685.263855048155,nvss,GBD
2010,All,All Origins,3,A,us,Deaths,absolute number,attributable,25,64,4044.51686632467,2601.96546486434,6066.41077409092,nvss,GBD
2010,All,All Origins,3,A,us,Deaths,age-adjusted rate,attributable,25,64,1.67759667382432,1.1011703005256,2.4930899532144,nvss,GBD
2010,All,All Origins,3,A,us,Deaths,crude rate,attributable,25,64,9.07533170726297,5.8384475735775,13.6121796167507,nvss,GBD
2010,All,All Origins,3,A,us,YLL,absolute number,attributable,25,64,149167.937015675,96717.8241084271,222680.667752427,nvss,GBD
2010,All,All Origins,3,A,us,YLL,age-adjusted rate,attributable,25,64,66.7267110980163,43.8524920849549,98.3359151668263,nvss,GBD
2010,All,All Origins,3,A,us,YLL,crude rate,attributable,25,64,334.712044293077,217.021306820836,499.664358300606,nvss,GBD
2010,All,All Origins,3,F,us,Deaths,absolute number,attributable,25,64,1404.36116402662,922.210583933475,2049.06599985017,nvss,GBD
2010,All,All Origins,3,F,us,Deaths,age-adjusted rate,attributable,25,64,1.11301392374896,0.737084973089618,1.61143399987242,nvss,GBD
2010,All,All Origins,3,F,us,Deaths,crude rate,attributable,25,64,6.50424424337911,4.27118253863854,9.49016967659235,nvss,GBD
2010,All,All Origins,3,F,us,YLL,absolute number,attributable,25,64,51009.8169023564,33708.1949713387,74421.6431392508,nvss,GBD
2010,All,All Origins,3,F,us,YLL,age-adjusted rate,attributable,25,64,43.7886648528036,29.2334355276292,63.0767448561136,nvss,GBD
2010,All,All Origins,3,F,us,YLL,crude rate,attributable,25,64,236.249987853328,156.118197165466,344.680952714036,nvss,GBD
2010,All,All Origins,3,M,us,Deaths,absolute number,attributable,25,64,2629.82388781954,1665.68659871812,3991.1453767723,nvss,GBD
2010,All,All Origins,3,M,us,Deaths,age-adjusted rate,attributable,25,64,2.2377053773877,1.45509135060283,3.3669040956441,nvss,GBD
2010,All,All Origins,3,M,us,Deaths,crude rate,attributable,25,64,11.4466619812859,7.25012482797568,17.3719967552516,nvss,GBD
2010,All,All Origins,3,M,us,YLL,absolute number,attributable,25,64,97771.6841333828,62495.5477552472,147202.945665899,nvss,GBD
2010,All,All Origins,3,M,us,YLL,age-adjusted rate,attributable,25,64,89.0512127237841,58.0821039580642,133.319903462606,nvss,GBD
2010,All,All Origins,3,M,us,YLL,crude rate,attributable,25,64,425.564397980964,272.020272461192,640.720608513521,nvss,GBD
2010,All,All Origins,4,A,us,Deaths,absolute number,attributable,25,64,1308.6608964938,834.365984582444,1978.35510681611,nvss,GBD
2010,All,All Origins,4,A,us,Deaths,age-adjusted rate,attributable,25,64,0.745478196071985,0.486870384324397,1.11973889402791,nvss,GBD
2010,All,All Origins,4,A,us,Deaths,crude rate,attributable,25,64,3.79330036382451,2.41850337345538,5.73448413302934,nvss,GBD
2010,All,All Origins,4,A,us,YLL,absolute number,attributable,25,64,47940.3467299934,30812.1622518574,72188.4465763664,nvss,GBD
2010,All,All Origins,4,A,us,YLL,age-adjusted rate,attributable,25,64,29.425251541699,19.201394172107,43.8512968195265,nvss,GBD
2010,All,All Origins,4,A,us,YLL,crude rate,attributable,25,64,138.960471104455,89.3125076124288,209.246307730075,nvss,GBD
2010,All,All Origins,4,F,us,Deaths,absolute number,attributable,25,64,450.37634052428,294.383077749596,664.280326645613,nvss,GBD
2010,All,All Origins,4,F,us,Deaths,age-adjusted rate,attributable,25,64,0.478458063280263,0.316303639650657,0.699019409196697,nvss,GBD
2010,All,All Origins,4,F,us,Deaths,crude rate,attributable,25,64,2.49244846685769,1.62915896059658,3.67622437667176,nvss,GBD
2010,All,All Origins,4,F,us,YLL,absolute number,attributable,25,64,16468.7491781709,10826.941841396,24197.950411244,nvss,GBD
2010,All,All Origins,4,F,us,YLL,age-adjusted rate,attributable,25,64,18.8406931937063,12.4205092318125,27.369841714852,nvss,GBD
2010,All,All Origins,4,F,us,YLL,crude rate,attributable,25,64,91.1404639782202,59.9178779283365,133.914992811111,nvss,GBD
2010,All,All Origins,4,M,us,Deaths,absolute number,attributable,25,64,855.972765345744,537.341458951183,1314.78425759394,nvss,GBD
2010,All,All Origins,4,M,us,Deaths,age-adjusted rate,attributable,25,64,1.0418682978337,0.668112323880759,1.58776981081969,nvss,GBD
2010,All,All Origins,4,M,us,Deaths,crude rate,attributable,25,64,5.20993203710895,3.27056256366504,8.00251702255778,nvss,GBD
2010,All,All Origins,4,M,us,YLL,absolute number,attributable,25,64,31388.8751331044,19801.4142280797,47890.6098610464,nvss,GBD
2010,All,All Origins,4,M,us,YLL,age-adjusted rate,attributable,25,64,41.1596212953765,26.6890154183508,61.9640090633016,nvss,GBD
2010,All,All Origins,4,M,us,YLL,crude rate,attributable,25,64,191.050361396391,120.52255228619,291.489207008789,nvss,GBD
2010,All,All Origins,5,A,us,Deaths,absolute number,attributable,25,64,576.604242641044,364.895582668157,878.586986245603,nvss,GBD
2010,All,All Origins,5,A,us,Deaths,age-adjusted rate,attributable,25,64,0.82312978671927,0.531438467120404,1.24119419329428,nvss,GBD
2010,All,All Origins,5,A,us,Deaths,crude rate,attributable,25,64,4.2738169977853,2.70462273479105,6.51212689426392,nvss,GBD
2010,All,All Origins,5,A,us,YLL,absolute number,attributable,25,64,21021.6802672658,13406.9607896929,31846.5293048868,nvss,GBD
2010,All,All Origins,5,A,us,YLL,age-adjusted rate,attributable,25,64,32.0780465308272,20.9036334674846,48.0921098117837,nvss,GBD
2010,All,All Origins,5,A,us,YLL,crude rate,attributable,25,64,155.813654850575,99.37300608331,236.04793062271,nvss,GBD
2010,All,All Origins,5,F,us,Deaths,absolute number,attributable,25,64,234.961276458983,151.581534346232,349.030144405219,nvss,GBD
2010,All,All Origins,5,F,us,Deaths,age-adjusted rate,attributable,25,64,0.587434947147627,0.381442728894956,0.864567842284716,nvss,GBD
2010,All,All Origins,5,F,us,Deaths,crude rate,attributable,25,64,3.07416844377194,1.98325092784839,4.56661400561891,nvss,GBD
2010,All,All Origins,5,F,us,YLL,absolute number,attributable,25,64,8575.09112594132,5563.87990480332,12703.9396431365,nvss,GBD
2010,All,All Origins,5,F,us,YLL,age-adjusted rate,attributable,25,64,22.8137650976735,14.8958721273545,33.3960996430208,nvss,GBD
2010,All,All Origins,5,F,us,YLL,crude rate,attributable,25,64,112.194123811034,72.7962679044653,166.214837402501,nvss,GBD
2010,All,All Origins,5,M,us,Deaths,absolute number,attributable,25,64,339.698874760261,210.906257397819,527.955471355523,nvss,GBD
2010,All,All Origins,5,M,us,Deaths,age-adjusted rate,attributable,25,64,1.12449420947158,0.713763356650515,1.73079327212314,nvss,GBD
2010,All,All Origins,5,M,us,Deaths,crude rate,attributable,25,64,5.80833946189431,3.60617955672868,9.02724390995255,nvss,GBD
2010,All,All Origins,5,M,us,YLL,absolute number,attributable,25,64,12378.2739918276,7717.21849478057,19161.1597580366,nvss,GBD
2010,All,All Origins,5,M,us,YLL,age-adjusted rate,attributable,25,64,43.92734947976,27.9822984254055,66.7700359496265,nvss,GBD
2010,All,All Origins,5,M,us,YLL,crude rate,attributable,25,64,211.649854146892,131.952820717845,327.626991513616,nvss,GBD
2010,All,All Origins,6,A,us,Deaths,absolute number,attributable,25,64,765.949490011243,483.040056729323,1172.78284595032,nvss,GBD
2010,All,All Origins,6,A,us,Deaths,age-adjusted rate,attributable,25,64,0.507412171570105,0.324614490545661,0.767666366060074,nvss,GBD
2010,All,All Origins,6,A,us,Deaths,crude rate,attributable,25,64,2.48867275434619,1.5694620129879,3.81052896247545,nvss,GBD
2010,All,All Origins,6,A,us,YLL,absolute number,attributable,25,64,27668.3168284808,17619.2017785358,42032.6650455679,nvss,GBD
2010,All,All Origins,6,A,us,YLL,age-adjusted rate,attributable,25,64,19.4699344813554,12.6958674327323,29.3729632376568,nvss,GBD
2010,All,All Origins,6,A,us,YLL,crude rate,attributable,25,64,89.898077024175,57.2471527057566,136.569773406245,nvss,GBD
2010,All,All Origins,6,F,us,Deaths,absolute number,attributable,25,64,235.356675575593,151.66328687398,352.463066610128,nvss,GBD
2010,All,All Origins,6,F,us,Deaths,age-adjusted rate,attributable,25,64,0.306251041371432,0.199381316852021,0.453498825303745,nvss,GBD
2010,All,All Origins,6,F,us,Deaths,crude rate,attributable,25,64,1.46576768534222,0.944537240802698,2.19508952550536,nvss,GBD
2010,All,All Origins,6,F,us,YLL,absolute number,attributable,25,64,8552.79388071891,5548.94555705908,12723.3783548392,nvss,GBD
2010,All,All Origins,6,F,us,YLL,age-adjusted rate,attributable,25,64,11.7234543774254,7.62411617915995,17.2038020684374,nvss,GBD
2010,All,All Origins,6,F,us,YLL,crude rate,attributable,25,64,53.2655759990286,34.558038625287,79.2393791053361,nvss,GBD
2010,All,All Origins,6,M,us,Deaths,absolute number,attributable,25,64,530.133753596376,331.382058998763,826.046554221792,nvss,GBD
2010,All,All Origins,6,M,us,Deaths,age-adjusted rate,attributable,25,64,0.714336033895427,0.454856888206853,1.09866039939448,nvss,GBD
2010,All,All Origins,6,M,us,Deaths,crude rate,attributable,25,64,3.60131977212233,2.25115407782066,5.61152306985043,nvss,GBD
2010,All,All Origins,6,M,us,YLL,absolute number,attributable,25,64,19089.8316000432,12016.5838463434,29668.3877901894,nvss,GBD
2010,All,All Origins,6,M,us,YLL,age-adjusted rate,attributable,25,64,27.5084462955576,17.5805146556809,42.131583569408,nvss,GBD
2010,All,All Origins,6,M,us,YLL,crude rate,attributable,25,64,129.681589827733,81.6314009542407,201.544140192874,nvss,GBD
2010,All,All Origins,7,A,us,Deaths,absolute number,attributable,25,64,311.11127162367,194.72079847903,481.563630545049,nvss,GBD
2010,All,All Origins,7,A,us,Deaths,age-adjusted rate,attributable,25,64,0.308322920427898,0.19587837194732,0.467509283661414,nvss,GBD
2010,All,All Origins,7,A,us,Deaths,crude rate,attributable,25,64,1.81100462772437,1.13348598821027,2.80322200770588,nvss,GBD
2010,All,All Origins,7,A,us,YLL,absolute number,attributable,25,64,10968.2571717761,6919.58919597079,16866.7922038428,nvss,GBD
2010,All,All Origins,7,A,us,YLL,age-adjusted rate,attributable,25,64,11.7369785774411,7.56020163112835,17.7175188334597,nvss,GBD
2010,All,All Origins,7,A,us,YLL,crude rate,attributable,25,64,63.8471386539322,40.2795051122838,98.1830024242067,nvss,GBD
2010,All,All Origins,7,F,us,Deaths,absolute number,attributable,25,64,91.8968538561894,58.9316380263187,138.551174064464,nvss,GBD
2010,All,All Origins,7,F,us,Deaths,age-adjusted rate,attributable,25,64,0.189024598818914,0.122528766245419,0.281457798727884,nvss,GBD
2010,All,All Origins,7,F,us,Deaths,crude rate,attributable,25,64,1.04451127310835,0.669824457293811,1.57479018203607,nvss,GBD
2010,All,All Origins,7,F,us,YLL,absolute number,attributable,25,64,3252.92229565424,2096.56753206906,4872.25812189414,nvss,GBD
2010,All,All Origins,7,F,us,YLL,age-adjusted rate,attributable,25,64,7.1770955471188,4.70542460704515,10.6252920102331,nvss,GBD
2010,All,All Origins,7,F,us,YLL,crude rate,attributable,25,64,36.9731265628906,23.8298519501665,55.3787025372621,nvss,GBD
2010,All,All Origins,7,M,us,Deaths,absolute number,attributable,25,64,219.105185167735,135.201623472422,345.363364564724,nvss,GBD
2010,All,All Origins,7,M,us,Deaths,age-adjusted rate,attributable,25,64,0.424038539413816,0.267207191669093,0.657659975841658,nvss,GBD
2010,All,All Origins,7,M,us,Deaths,crude rate,attributable,25,64,2.61435173746153,1.61321877874388,4.12085780404572,nvss,GBD
2010,All,All Origins,7,M,us,YLL,absolute number,attributable,25,64,7709.41950752037,4778.77171264437,12092.5082729988,nvss,GBD
2010,All,All Origins,7,M,us,YLL,age-adjusted rate,attributable,25,64,16.2502180324561,10.3592613288473,24.8239100315781,nvss,GBD
2010,All,All Origins,7,M,us,YLL,crude rate,attributable,25,64,91.9883948381958,57.0200569206955,144.28718329774,nvss,GBD
2010,American Indian or Alaska Native,All Origins,666,A,us,Deaths,absolute number,attributable,30,150,150.342697908921,97.9531160126811,229.708860480848,nvss,GBD
2010,American Indian or Alaska Native,All Origins,666,A,us,Deaths,age-adjusted rate,attributable,30,150,72.4730848341389,46.8241099963315,110.831177488038,nvss,GBD
2010,American Indian or Alaska Native,All Origins,666,A,us,Deaths,crude rate,attributable,30,150,6.33314143743474,4.12624588073828,9.67641743224866,nvss,GBD
2010,American Indian or Alaska Native,All Origins,666,A,us,YLL,absolute number,attributable,30,150,4071.14180975292,2644.829405636,6237.28590795974,nvss,GBD
2010,American Indian or Alaska Native,All Origins,666,A,us,YLL,age-adjusted rate,attributable,30,150,1750.96314842888,1135.82693568387,2675.49971730608,nvss,GBD
2010,American Indian or Alaska Native,All Origins,666,A,us,YLL,crude rate,attributable,30,150,171.495637976638,111.412652139092,262.743813901478,nvss,GBD
2010,American Indian or Alaska Native,All Origins,666,F,us,Deaths,absolute number,attributable,30,150,61.703803271014,40.0157736483669,94.4796451923389,nvss,GBD
2010,American Indian or Alaska Native,All Origins,666,F,us,Deaths,age-adjusted rate,attributable,30,150,55.607123031603,35.6725479648121,85.4718638479553,nvss,GBD
2010,American Indian or Alaska Native,All Origins,666,F,us,Deaths,crude rate,attributable,30,150,5.15203866805165,3.34116865151545,7.88869987862469,nvss,GBD
2010,American Indian or Alaska Native,All Origins,666,F,us,YLL,absolute number,attributable,30,150,1511.11951904694,981.969902849081,2327.91061882734,nvss,GBD
2010,American Indian or Alaska Native,All Origins,666,F,us,YLL,age-adjusted rate,attributable,30,150,1277.3437044139,829.07267072734,1952.21889954924,nvss,GBD
2010,American Indian or Alaska Native,All Origins,666,F,us,YLL,crude rate,attributable,30,150,126.172873979629,81.9908440346979,194.371900728534,nvss,GBD
2010,American Indian or Alaska Native,All Origins,666,M,us,Deaths,absolute number,attributable,30,150,88.886844339488,57.9138020279769,135.809849868586,nvss,GBD
2010,American Indian or Alaska Native,All Origins,666,M,us,Deaths,age-adjusted rate,attributable,30,150,92.5850919107411,59.7889928363916,141.487129765682,nvss,GBD
2010,American Indian or Alaska Native,All Origins,666,M,us,Deaths,crude rate,attributable,30,150,7.55682436662806,4.92361309011693,11.5460413781289,nvss,GBD
2010,American Indian or Alaska Native,All Origins,666,M,us,YLL,absolute number,attributable,30,150,2569.30252085624,1662.43608322794,3930.96210013676,nvss,GBD
2010,American Indian or Alaska Native,All Origins,666,M,us,YLL,age-adjusted rate,attributable,30,150,2289.85464414398,1489.14824877716,3486.10052057262,nvss,GBD
2010,American Indian or Alaska Native,All Origins,666,M,us,YLL,crude rate,attributable,30,150,218.432413020426,141.334047744089,334.195576447169,nvss,GBD
2010,Asian or Pacific Islander,All Origins,666,A,us,Deaths,absolute number,attributable,25,150,737.151570161435,522.106184100154,1025.75807088429,nvss,GBD
2010,Asian or Pacific Islander,All Origins,666,A,us,Deaths,age-adjusted rate,attributable,25,150,64.4053989176604,44.7579956150921,91.206775940078,nvss,GBD
2010,Asian or Pacific Islander,All Origins,666,A,us,Deaths,crude rate,attributable,25,150,6.59498344088254,4.67106328996737,9.17702378406653,nvss,GBD
2010,Asian or Pacific Islander,All Origins,666,A,us,YLL,absolute number,attributable,25,150,17047.3564203851,12087.9660288242,23883.2188550059,nvss,GBD
2010,Asian or Pacific Islander,All Origins,666,A,us,YLL,age-adjusted rate,attributable,25,150,1453.53231220933,1019.96566760244,2042.04977334453,nvss,GBD
2010,Asian or Pacific Islander,All Origins,666,A,us,YLL,crude rate,attributable,25,150,152.51549050983,108.14592143728,213.673061605557,nvss,GBD
2010,Asian or Pacific Islander,All Origins,666,F,us,Deaths,absolute number,attributable,25,150,292.374290230716,205.360228808415,410.632845775856,nvss,GBD
2010,Asian or Pacific Islander,All Origins,666,F,us,Deaths,age-adjusted rate,attributable,25,150,44.6625343201379,30.8299937388646,63.8316315644577,nvss,GBD
2010,Asian or Pacific Islander,All Origins,666,F,us,Deaths,crude rate,attributable,25,150,4.87857618199017,3.426653965375,6.85184603394539,nvss,GBD
2010,Asian or Pacific Islander,All Origins,666,F,us,YLL,absolute number,attributable,25,150,5978.61820949837,4179.5637669498,8442.79634767084,nvss,GBD
2010,Asian or Pacific Islander,All Origins,666,F,us,YLL,age-adjusted rate,attributable,25,150,943.375906060422,654.125262371411,1343.36474422579,nvss,GBD
2010,Asian or Pacific Islander,All Origins,666,F,us,YLL,crude rate,attributable,25,150,99.7596073685387,69.7404694115209,140.877042022532,nvss,GBD
2010,Asian or Pacific Islander,All Origins,666,M,us,Deaths,absolute number,attributable,25,150,446.114951354275,315.978927579709,621.787695765265,nvss,GBD
2010,Asian or Pacific Islander,All Origins,666,M,us,Deaths,age-adjusted rate,attributable,25,150,90.3393177226084,63.1189457006251,126.72857451495,nvss,GBD
2010,Asian or Pacific Islander,All Origins,666,M,us,Deaths,crude rate,attributable,25,150,8.60489209341416,6.09476227452619,11.993357341713,nvss,GBD
2010,Asian or Pacific Islander,All Origins,666,M,us,YLL,absolute number,attributable,25,150,11099.7679535218,7831.54280244491,15525.8299352,nvss,GBD
2010,Asian or Pacific Islander,All Origins,666,M,us,YLL,age-adjusted rate,attributable,25,150,2092.75065050148,1475.51060329024,2930.63343641726,nvss,GBD
2010,Asian or Pacific Islander,All Origins,666,M,us,YLL,crude rate,attributable,25,150,214.097970068127,151.058781005697,299.470104840761,nvss,GBD
2010,Black or African American,All Origins,666,A,us,Deaths,absolute number,attributable,25,150,4616.02968462663,3349.69098015086,6248.99833031065,nvss,GBD
2010,Black or African American,All Origins,666,A,us,Deaths,age-adjusted rate,attributable,25,150,168.243338155012,121.371551038819,229.218477156369,nvss,GBD
2010,Black or African American,All Origins,666,A,us,Deaths,crude rate,attributable,25,150,18.5304600089939,13.4469054557637,25.085803508098,nvss,GBD
2010,Black or African American,All Origins,666,A,us,YLL,absolute number,attributable,25,150,121950.20824127,88312.3154474179,165383.183314764,nvss,GBD
2010,Black or African American,All Origins,666,A,us,YLL,age-adjusted rate,attributable,25,150,4235.46620182593,3057.30845547792,5759.60999703943,nvss,GBD
2010,Black or African American,All Origins,666,A,us,YLL,crude rate,attributable,25,150,489.553493217217,354.518480492051,663.909609329611,nvss,GBD
2010,Black or African American,All Origins,666,F,us,Deaths,absolute number,attributable,25,150,2044.95626743627,1495.69521155451,2754.85470345304,nvss,GBD
2010,Black or African American,All Origins,666,F,us,Deaths,age-adjusted rate,attributable,25,150,125.569807979881,90.6860140203381,170.645331924092,nvss,GBD
2010,Black or African American,All Origins,666,F,us,Deaths,crude rate,attributable,25,150,15.1639339173237,11.0910065460247,20.4280332739644,nvss,GBD
2010,Black or African American,All Origins,666,F,us,YLL,absolute number,attributable,25,150,49721.4077884547,36369.0163840208,67194.7753345939,nvss,GBD
2010,Black or African American,All Origins,666,F,us,YLL,age-adjusted rate,attributable,25,150,3078.51756208712,2236.60396558614,4164.41896037446,nvss,GBD
2010,Black or African American,All Origins,666,F,us,YLL,crude rate,attributable,25,150,368.698418634483,269.686628446464,498.268422160742,nvss,GBD
2010,Black or African American,All Origins,666,M,us,Deaths,absolute number,attributable,25,150,2560.19140550297,1853.30137135318,3498.05426452786,nvss,GBD
2010,Black or African American,All Origins,666,M,us,Deaths,age-adjusted rate,attributable,25,150,226.531412921097,162.740137761462,309.776515225679,nvss,GBD
2010,Black or African American,All Origins,666,M,us,Deaths,crude rate,attributable,25,150,22.4089932952488,16.2216847988245,30.6179742622882,nvss,GBD
2010,Black or African American,All Origins,666,M,us,YLL,absolute number,attributable,25,150,71892.0481918068,51768.7505615838,97978.2527546945,nvss,GBD
2010,Black or African American,All Origins,666,M,us,YLL,age-adjusted rate,attributable,25,150,5715.14728346322,4104.23758611651,7802.51742913356,nvss,GBD
2010,Black or African American,All Origins,666,M,us,YLL,crude rate,attributable,25,150,629.260930432427,453.124552228559,857.589789709023,nvss,GBD
2010,White,Hispanic or Latino,666,A,us,Deaths,absolute number,attributable,25,150,1650.53849077862,1137.08544219501,2357.21478015499,nvss,GBD
2010,White,Hispanic or Latino,666,A,us,Deaths,age-adjusted rate,attributable,25,150,79.6199042234175,53.976838923461,114.560614421837,nvss,GBD
2010,White,Hispanic or Latino,666,A,us,Deaths,crude rate,attributable,25,150,6.64841121491985,4.58020921562704,9.49492136530807,nvss,GBD
2010,White,Hispanic or Latino,666,A,us,YLL,absolute number,attributable,25,150,40300.8977972735,27861.2782460314,57598.1078524849,nvss,GBD
2010,White,Hispanic or Latino,666,A,us,YLL,age-adjusted rate,attributable,25,150,1828.50540095442,1258.79451253083,2593.42701097623,nvss,GBD
2010,White,Hispanic or Latino,666,A,us,YLL,crude rate,attributable,25,150,162.333046083849,112.225940678025,232.006650159354,nvss,GBD
2010,White,Hispanic or Latino,666,F,us,Deaths,absolute number,attributable,25,150,664.338949601819,456.601265990083,949.192758854082,nvss,GBD
2010,White,Hispanic or Latino,666,F,us,Deaths,age-adjusted rate,attributable,25,150,56.3362612704588,37.9285829333196,80.8726373293064,nvss,GBD
2010,White,Hispanic or Latino,666,F,us,Deaths,crude rate,attributable,25,150,5.36499707055724,3.68737141773452,7.66538884058884,nvss,GBD
2010,White,Hispanic or Latino,666,F,us,YLL,absolute number,attributable,25,150,14177.7757730048,9823.12371793515,20164.0554777476,nvss,GBD
2010,White,Hispanic or Latino,666,F,us,YLL,age-adjusted rate,attributable,25,150,1221.77474597329,838.080892990106,1745.38813096731,nvss,GBD
2010,White,Hispanic or Latino,666,F,us,YLL,crude rate,attributable,25,150,114.495357429785,79.3285265029703,162.838711524454,nvss,GBD
2010,White,Hispanic or Latino,666,M,us,Deaths,absolute number,attributable,25,150,983.936789663208,676.906992025774,1407.22100817411,nvss,GBD
2010,White,Hispanic or Latino,666,M,us,Deaths,age-adjusted rate,attributable,25,150,108.262028362868,73.5678965684895,156.051446320452,nvss,GBD
2010,White,Hispanic or Latino,666,M,us,Deaths,crude rate,attributable,25,150,7.90741294988924,5.43996643976217,11.3091386970102,nvss,GBD
2010,White,Hispanic or Latino,666,M,us,YLL,absolute number,attributable,25,150,26081.8739362289,17931.0847483426,37320.0336364427,nvss,GBD
2010,White,Hispanic or Latino,666,M,us,YLL,age-adjusted rate,attributable,25,150,2533.60354277163,1735.54846399652,3607.31524521922,nvss,GBD
2010,White,Hispanic or Latino,666,M,us,YLL,crude rate,attributable,25,150,209.607110830065,144.103252601357,299.922637680943,nvss,GBD
2010,White,Not Hispanic or Latino,666,A,us,Deaths,absolute number,attributable,25,150,26662.0254065354,17949.0481037762,38406.5012914691,nvss,GBD
2010,White,Not Hispanic or Latino,666,A,us,Deaths,age-adjusted rate,attributable,25,150,115.183655127623,77.22330183539,166.9502950825,nvss,GBD
2010,White,Not Hispanic or Latino,666,A,us,Deaths,crude rate,attributable,25,150,18.886479267618,12.7145001070456,27.2058697463124,nvss,GBD
2010,White,Not Hispanic or Latino,666,A,us,YLL,absolute number,attributable,25,150,566988.798840462,382305.45500944,824221.377446272,nvss,GBD
