"Notes"	"Age"	"Age Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"Ethnicity"	"Ethnicity Code"	"State"	"State Code"	"Race"	"Race Code"	Population
	"< 1 year"	"0"	"1994"	"1994"	"Hispanic or Latino"	"2135-2"	"Nebraska"	"31"	"White"	"2106-3"	1252
	"< 1 year"	"0"	"1994"	"1994"	"Hispanic or Latino"	"2135-2"	"Nevada"	"32"	"White"	"2106-3"	4914
	"< 1 year"	"0"	"1994"	"1994"	"Hispanic or Latino"	"2135-2"	"New Hampshire"	"33"	"White"	"2106-3"	288
	"< 1 year"	"0"	"1994"	"1994"	"Hispanic or Latino"	"2135-2"	"New Jersey"	"34"	"White"	"2106-3"	15257
	"< 1 year"	"0"	"1994"	"1994"	"Hispanic or Latino"	"2135-2"	"New Mexico"	"35"	"White"	"2106-3"	12768
	"< 1 year"	"0"	"1994"	"1994"	"Hispanic or Latino"	"2135-2"	"New York"	"36"	"White"	"2106-3"	42419
	"< 1 year"	"0"	"1994"	"1994"	"Hispanic or Latino"	"2135-2"	"North Carolina"	"37"	"White"	"2106-3"	2802
	"< 1 year"	"0"	"1994"	"1994"	"Hispanic or Latino"	"2135-2"	"North Dakota"	"38"	"White"	"2106-3"	99
	"< 1 year"	"0"	"1994"	"1994"	"Hispanic or Latino"	"2135-2"	"Ohio"	"39"	"White"	"2106-3"	3201
	"< 1 year"	"0"	"1994"	"1994"	"Hispanic or Latino"	"2135-2"	"Oklahoma"	"40"	"White"	"2106-3"	2411
	"< 1 year"	"0"	"1994"	"1994"	"Hispanic or Latino"	"2135-2"	"Oregon"	"41"	"White"	"2106-3"	4321
	"< 1 year"	"0"	"1994"	"1994"	"Hispanic or Latino"	"2135-2"	"Pennsylvania"	"42"	"White"	"2106-3"	5818
	"< 1 year"	"0"	"1994"	"1994"	"Hispanic or Latino"	"2135-2"	"Rhode Island"	"44"	"White"	"2106-3"	1275
	"< 1 year"	"0"	"1994"	"1994"	"Hispanic or Latino"	"2135-2"	"South Carolina"	"45"	"White"	"2106-3"	783
	"< 1 year"	"0"	"1994"	"1994"	"Hispanic or Latino"	"2135-2"	"South Dakota"	"46"	"White"	"2106-3"	98
	"< 1 year"	"0"	"1994"	"1994"	"Hispanic or Latino"	"2135-2"	"Tennessee"	"47"	"White"	"2106-3"	949
	"< 1 year"	"0"	"1994"	"1994"	"Hispanic or Latino"	"2135-2"	"Texas"	"48"	"White"	"2106-3"	123777
	"< 1 year"	"0"	"1994"	"1994"	"Hispanic or Latino"	"2135-2"	"Utah"	"49"	"White"	"2106-3"	3072
	"< 1 year"	"0"	"1994"	"1994"	"Hispanic or Latino"	"2135-2"	"Vermont"	"50"	"White"	"2106-3"	57
	"< 1 year"	"0"	"1994"	"1994"	"Hispanic or Latino"	"2135-2"	"Virginia"	"51"	"White"	"2106-3"	4251
	"< 1 year"	"0"	"1994"	"1994"	"Hispanic or Latino"	"2135-2"	"Washington"	"53"	"White"	"2106-3"	7966
	"< 1 year"	"0"	"1994"	"1994"	"Hispanic or Latino"	"2135-2"	"West Virginia"	"54"	"White"	"2106-3"	117
	"< 1 year"	"0"	"1994"	"1994"	"Hispanic or Latino"	"2135-2"	"Wisconsin"	"55"	"White"	"2106-3"	2781
	"< 1 year"	"0"	"1994"	"1994"	"Hispanic or Latino"	"2135-2"	"Wyoming"	"56"	"White"	"2106-3"	557
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Alabama"	"01"	"White"	"2106-3"	37909
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Alaska"	"02"	"White"	"2106-3"	6388
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Arizona"	"04"	"White"	"2106-3"	36666
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Arkansas"	"05"	"White"	"2106-3"	25363
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"California"	"06"	"White"	"2106-3"	217751
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Colorado"	"08"	"White"	"2106-3"	36726
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Connecticut"	"09"	"White"	"2106-3"	32700
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Delaware"	"10"	"White"	"2106-3"	6911
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"District of Columbia"	"11"	"White"	"2106-3"	1063
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Florida"	"12"	"White"	"2106-3"	111661
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Georgia"	"13"	"White"	"2106-3"	62925
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Hawaii"	"15"	"White"	"2106-3"	4144
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Idaho"	"16"	"White"	"2106-3"	14898
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Illinois"	"17"	"White"	"2106-3"	110572
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Indiana"	"18"	"White"	"2106-3"	68749
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Iowa"	"19"	"White"	"2106-3"	33491
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Kansas"	"20"	"White"	"2106-3"	28888
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Kentucky"	"21"	"White"	"2106-3"	46164
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Louisiana"	"22"	"White"	"2106-3"	35943
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Maine"	"23"	"White"	"2106-3"	13820
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Maryland"	"24"	"White"	"2106-3"	43532
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Massachusetts"	"25"	"White"	"2106-3"	64192
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Michigan"	"26"	"White"	"2106-3"	99481
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Minnesota"	"27"	"White"	"2106-3"	54434
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Mississippi"	"28"	"White"	"2106-3"	20878
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Missouri"	"29"	"White"	"2106-3"	57590
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Montana"	"30"	"White"	"2106-3"	9299
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Nebraska"	"31"	"White"	"2106-3"	19258
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Nevada"	"32"	"White"	"2106-3"	14903
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"New Hampshire"	"33"	"White"	"2106-3"	14439
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"New Jersey"	"34"	"White"	"2106-3"	72375
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"New Mexico"	"35"	"White"	"2106-3"	9309
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"New York"	"36"	"White"	"2106-3"	155369
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"North Carolina"	"37"	"White"	"2106-3"	64994
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"North Dakota"	"38"	"White"	"2106-3"	7400
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Ohio"	"39"	"White"	"2106-3"	121505
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Oklahoma"	"40"	"White"	"2106-3"	31571
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Oregon"	"41"	"White"	"2106-3"	33571
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Pennsylvania"	"42"	"White"	"2106-3"	121361
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Rhode Island"	"44"	"White"	"2106-3"	10956
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"South Carolina"	"45"	"White"	"2106-3"	30745
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"South Dakota"	"46"	"White"	"2106-3"	8437
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Tennessee"	"47"	"White"	"2106-3"	53475
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Texas"	"48"	"White"	"2106-3"	139372
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Utah"	"49"	"White"	"2106-3"	32553
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Vermont"	"50"	"White"	"2106-3"	6931
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Virginia"	"51"	"White"	"2106-3"	62226
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Washington"	"53"	"White"	"2106-3"	58096
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"West Virginia"	"54"	"White"	"2106-3"	19873
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Wisconsin"	"55"	"White"	"2106-3"	52324
	"< 1 year"	"0"	"1994"	"1994"	"Not Hispanic or Latino"	"2186-5"	"Wyoming"	"56"	"White"	"2106-3"	5491
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Alabama"	"01"	"White"	"2106-3"	729
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Alaska"	"02"	"White"	"2106-3"	425
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Arizona"	"04"	"White"	"2106-3"	23485
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Arkansas"	"05"	"White"	"2106-3"	987
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"California"	"06"	"White"	"2106-3"	219997
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Colorado"	"08"	"White"	"2106-3"	11427
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Connecticut"	"09"	"White"	"2106-3"	5109
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Delaware"	"10"	"White"	"2106-3"	504
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"District of Columbia"	"11"	"White"	"2106-3"	486
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Florida"	"12"	"White"	"2106-3"	29493
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Georgia"	"13"	"White"	"2106-3"	4279
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Hawaii"	"15"	"White"	"2106-3"	887
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Idaho"	"16"	"White"	"2106-3"	2043
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Illinois"	"17"	"White"	"2106-3"	28962
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Indiana"	"18"	"White"	"2106-3"	3080
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Iowa"	"19"	"White"	"2106-3"	1100
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Kansas"	"20"	"White"	"2106-3"	3200
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Kentucky"	"21"	"White"	"2106-3"	600
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Louisiana"	"22"	"White"	"2106-3"	1364
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Maine"	"23"	"White"	"2106-3"	150
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Maryland"	"24"	"White"	"2106-3"	2902
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Massachusetts"	"25"	"White"	"2106-3"	7436
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Michigan"	"26"	"White"	"2106-3"	5615
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Minnesota"	"27"	"White"	"2106-3"	2072
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Mississippi"	"28"	"White"	"2106-3"	296
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Missouri"	"29"	"White"	"2106-3"	1600
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Montana"	"30"	"White"	"2106-3"	241
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Nebraska"	"31"	"White"	"2106-3"	1406
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Nevada"	"32"	"White"	"2106-3"	5737
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"New Hampshire"	"33"	"White"	"2106-3"	347
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"New Jersey"	"34"	"White"	"2106-3"	15888
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"New Mexico"	"35"	"White"	"2106-3"	12977
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"New York"	"36"	"White"	"2106-3"	41813
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"North Carolina"	"37"	"White"	"2106-3"	3192
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"North Dakota"	"38"	"White"	"2106-3"	127
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Ohio"	"39"	"White"	"2106-3"	3486
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Oklahoma"	"40"	"White"	"2106-3"	2641
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Oregon"	"41"	"White"	"2106-3"	4975
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Pennsylvania"	"42"	"White"	"2106-3"	5904
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Rhode Island"	"44"	"White"	"2106-3"	1335
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"South Carolina"	"45"	"White"	"2106-3"	853
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"South Dakota"	"46"	"White"	"2106-3"	125
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Tennessee"	"47"	"White"	"2106-3"	1087
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Texas"	"48"	"White"	"2106-3"	126428
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Utah"	"49"	"White"	"2106-3"	3370
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Vermont"	"50"	"White"	"2106-3"	61
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Virginia"	"51"	"White"	"2106-3"	4482
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Washington"	"53"	"White"	"2106-3"	8551
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"West Virginia"	"54"	"White"	"2106-3"	132
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Wisconsin"	"55"	"White"	"2106-3"	2885
	"< 1 year"	"0"	"1995"	"1995"	"Hispanic or Latino"	"2135-2"	"Wyoming"	"56"	"White"	"2106-3"	581
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Alabama"	"01"	"White"	"2106-3"	37689
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Alaska"	"02"	"White"	"2106-3"	6200
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Arizona"	"04"	"White"	"2106-3"	37839
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Arkansas"	"05"	"White"	"2106-3"	25860
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"California"	"06"	"White"	"2106-3"	204500
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Colorado"	"08"	"White"	"2106-3"	36880
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Connecticut"	"09"	"White"	"2106-3"	31759
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Delaware"	"10"	"White"	"2106-3"	6769
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"District of Columbia"	"11"	"White"	"2106-3"	1033
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Florida"	"12"	"White"	"2106-3"	109212
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Georgia"	"13"	"White"	"2106-3"	62907
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Hawaii"	"15"	"White"	"2106-3"	4536
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Idaho"	"16"	"White"	"2106-3"	15190
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Illinois"	"17"	"White"	"2106-3"	108826
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Indiana"	"18"	"White"	"2106-3"	68533
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Iowa"	"19"	"White"	"2106-3"	33171
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Kansas"	"20"	"White"	"2106-3"	28673
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Kentucky"	"21"	"White"	"2106-3"	45892
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Louisiana"	"22"	"White"	"2106-3"	35323
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Maine"	"23"	"White"	"2106-3"	13324
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Maryland"	"24"	"White"	"2106-3"	42753
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Massachusetts"	"25"	"White"	"2106-3"	65299
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Michigan"	"26"	"White"	"2106-3"	98651
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Minnesota"	"27"	"White"	"2106-3"	53516
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Mississippi"	"28"	"White"	"2106-3"	20751
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Missouri"	"29"	"White"	"2106-3"	58010
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Montana"	"30"	"White"	"2106-3"	9276
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Nebraska"	"31"	"White"	"2106-3"	19152
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Nevada"	"32"	"White"	"2106-3"	15265
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"New Hampshire"	"33"	"White"	"2106-3"	14055
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"New Jersey"	"34"	"White"	"2106-3"	70560
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"New Mexico"	"35"	"White"	"2106-3"	9230
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"New York"	"36"	"White"	"2106-3"	150215
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"North Carolina"	"37"	"White"	"2106-3"	66155
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"North Dakota"	"38"	"White"	"2106-3"	7312
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Ohio"	"39"	"White"	"2106-3"	120226
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Oklahoma"	"40"	"White"	"2106-3"	31122
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Oregon"	"41"	"White"	"2106-3"	33793
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Pennsylvania"	"42"	"White"	"2106-3"	118360
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Rhode Island"	"44"	"White"	"2106-3"	10832
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"South Carolina"	"45"	"White"	"2106-3"	30452
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"South Dakota"	"46"	"White"	"2106-3"	8319
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Tennessee"	"47"	"White"	"2106-3"	53839
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Texas"	"48"	"White"	"2106-3"	137929
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Utah"	"49"	"White"	"2106-3"	33592
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Vermont"	"50"	"White"	"2106-3"	6612
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Virginia"	"51"	"White"	"2106-3"	61462
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"Washington"	"53"	"White"	"2106-3"	57058
	"< 1 year"	"0"	"1995"	"1995"	"Not Hispanic or Latino"	"2186-5"	"West Virginia"	"54"	"White"	"2106-3"	19840
