"Notes"	"Age"	"Age Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"State"	"State Code"	"Race"	"Race Code"	Population
	"1 year"	"1"	"2010"	"2010"	"Washington"	"53"	"White"	"2106-3"	70205
	"1 year"	"1"	"2010"	"2010"	"West Virginia"	"54"	"White"	"2106-3"	18990
	"1 year"	"1"	"2010"	"2010"	"Wisconsin"	"55"	"White"	"2106-3"	57457
	"1 year"	"1"	"2010"	"2010"	"Wyoming"	"56"	"White"	"2106-3"	7357
	"2 years"	"2"	"2010"	"2010"	"Alabama"	"01"	"White"	"2106-3"	40596
	"2 years"	"2"	"2010"	"2010"	"Alaska"	"02"	"White"	"2106-3"	6965
	"2 years"	"2"	"2010"	"2010"	"Arizona"	"04"	"White"	"2106-3"	75667
	"2 years"	"2"	"2010"	"2010"	"Arkansas"	"05"	"White"	"2106-3"	30254
	"2 years"	"2"	"2010"	"2010"	"California"	"06"	"White"	"2106-3"	389190
	"2 years"	"2"	"2010"	"2010"	"Colorado"	"08"	"White"	"2106-3"	60399
	"2 years"	"2"	"2010"	"2010"	"Connecticut"	"09"	"White"	"2106-3"	31131
	"2 years"	"2"	"2010"	"2010"	"Delaware"	"10"	"White"	"2106-3"	7278
	"2 years"	"2"	"2010"	"2010"	"District of Columbia"	"11"	"White"	"2106-3"	2315
	"2 years"	"2"	"2010"	"2010"	"Florida"	"12"	"White"	"2106-3"	156238
	"2 years"	"2"	"2010"	"2010"	"Georgia"	"13"	"White"	"2106-3"	82131
	"2 years"	"2"	"2010"	"2010"	"Hawaii"	"15"	"White"	"2106-3"	5038
	"2 years"	"2"	"2010"	"2010"	"Idaho"	"16"	"White"	"2106-3"	23267
	"2 years"	"2"	"2010"	"2010"	"Illinois"	"17"	"White"	"2106-3"	126950
	"2 years"	"2"	"2010"	"2010"	"Indiana"	"18"	"White"	"2106-3"	72655
	"2 years"	"2"	"2010"	"2010"	"Iowa"	"19"	"White"	"2106-3"	36859
	"2 years"	"2"	"2010"	"2010"	"Kansas"	"20"	"White"	"2106-3"	35375
	"2 years"	"2"	"2010"	"2010"	"Kentucky"	"21"	"White"	"2106-3"	49375
	"2 years"	"2"	"2010"	"2010"	"Louisiana"	"22"	"White"	"2106-3"	36775
	"2 years"	"2"	"2010"	"2010"	"Maine"	"23"	"White"	"2106-3"	12927
	"2 years"	"2"	"2010"	"2010"	"Maryland"	"24"	"White"	"2106-3"	41652
	"2 years"	"2"	"2010"	"2010"	"Massachusetts"	"25"	"White"	"2106-3"	58822
	"2 years"	"2"	"2010"	"2010"	"Michigan"	"26"	"White"	"2106-3"	90354
	"2 years"	"2"	"2010"	"2010"	"Minnesota"	"27"	"White"	"2106-3"	57780
	"2 years"	"2"	"2010"	"2010"	"Mississippi"	"28"	"White"	"2106-3"	22584
	"2 years"	"2"	"2010"	"2010"	"Missouri"	"29"	"White"	"2106-3"	63466
	"2 years"	"2"	"2010"	"2010"	"Montana"	"30"	"White"	"2106-3"	10650
	"2 years"	"2"	"2010"	"2010"	"Nebraska"	"31"	"White"	"2106-3"	23124
	"2 years"	"2"	"2010"	"2010"	"Nevada"	"32"	"White"	"2106-3"	29709
	"2 years"	"2"	"2010"	"2010"	"New Hampshire"	"33"	"White"	"2106-3"	12895
	"2 years"	"2"	"2010"	"2010"	"New Jersey"	"34"	"White"	"2106-3"	76417
	"2 years"	"2"	"2010"	"2010"	"New Mexico"	"35"	"White"	"2106-3"	23795
	"2 years"	"2"	"2010"	"2010"	"New York"	"36"	"White"	"2106-3"	160257
	"2 years"	"2"	"2010"	"2010"	"North Carolina"	"37"	"White"	"2106-3"	87047
	"2 years"	"2"	"2010"	"2010"	"North Dakota"	"38"	"White"	"2106-3"	7639
	"2 years"	"2"	"2010"	"2010"	"Ohio"	"39"	"White"	"2106-3"	113760
	"2 years"	"2"	"2010"	"2010"	"Oklahoma"	"40"	"White"	"2106-3"	38310
	"2 years"	"2"	"2010"	"2010"	"Oregon"	"41"	"White"	"2106-3"	42182
	"2 years"	"2"	"2010"	"2010"	"Pennsylvania"	"42"	"White"	"2106-3"	115690
	"2 years"	"2"	"2010"	"2010"	"Rhode Island"	"44"	"White"	"2106-3"	9343
	"2 years"	"2"	"2010"	"2010"	"South Carolina"	"45"	"White"	"2106-3"	38257
	"2 years"	"2"	"2010"	"2010"	"South Dakota"	"46"	"White"	"2106-3"	9593
	"2 years"	"2"	"2010"	"2010"	"Tennessee"	"47"	"White"	"2106-3"	62242
	"2 years"	"2"	"2010"	"2010"	"Texas"	"48"	"White"	"2106-3"	315783
	"2 years"	"2"	"2010"	"2010"	"Utah"	"49"	"White"	"2106-3"	49460
	"2 years"	"2"	"2010"	"2010"	"Vermont"	"50"	"White"	"2106-3"	6129
	"2 years"	"2"	"2010"	"2010"	"Virginia"	"51"	"White"	"2106-3"	70273
	"2 years"	"2"	"2010"	"2010"	"Washington"	"53"	"White"	"2106-3"	71590
	"2 years"	"2"	"2010"	"2010"	"West Virginia"	"54"	"White"	"2106-3"	19844
	"2 years"	"2"	"2010"	"2010"	"Wisconsin"	"55"	"White"	"2106-3"	59498
	"2 years"	"2"	"2010"	"2010"	"Wyoming"	"56"	"White"	"2106-3"	7602
	"3 years"	"3"	"2010"	"2010"	"Alabama"	"01"	"White"	"2106-3"	40818
	"3 years"	"3"	"2010"	"2010"	"Alaska"	"02"	"White"	"2106-3"	6867
	"3 years"	"3"	"2010"	"2010"	"Arizona"	"04"	"White"	"2106-3"	76601
	"3 years"	"3"	"2010"	"2010"	"Arkansas"	"05"	"White"	"2106-3"	30972
	"3 years"	"3"	"2010"	"2010"	"California"	"06"	"White"	"2106-3"	391941
	"3 years"	"3"	"2010"	"2010"	"Colorado"	"08"	"White"	"2106-3"	61209
	"3 years"	"3"	"2010"	"2010"	"Connecticut"	"09"	"White"	"2106-3"	32080
	"3 years"	"3"	"2010"	"2010"	"Delaware"	"10"	"White"	"2106-3"	7350
	"3 years"	"3"	"2010"	"2010"	"District of Columbia"	"11"	"White"	"2106-3"	2095
	"3 years"	"3"	"2010"	"2010"	"Florida"	"12"	"White"	"2106-3"	157680
	"3 years"	"3"	"2010"	"2010"	"Georgia"	"13"	"White"	"2106-3"	83366
	"3 years"	"3"	"2010"	"2010"	"Hawaii"	"15"	"White"	"2106-3"	4772
	"3 years"	"3"	"2010"	"2010"	"Idaho"	"16"	"White"	"2106-3"	23380
	"3 years"	"3"	"2010"	"2010"	"Illinois"	"17"	"White"	"2106-3"	128190
	"3 years"	"3"	"2010"	"2010"	"Indiana"	"18"	"White"	"2106-3"	73773
	"3 years"	"3"	"2010"	"2010"	"Iowa"	"19"	"White"	"2106-3"	37206
	"3 years"	"3"	"2010"	"2010"	"Kansas"	"20"	"White"	"2106-3"	35219
	"3 years"	"3"	"2010"	"2010"	"Kentucky"	"21"	"White"	"2106-3"	49754
	"3 years"	"3"	"2010"	"2010"	"Louisiana"	"22"	"White"	"2106-3"	36999
	"3 years"	"3"	"2010"	"2010"	"Maine"	"23"	"White"	"2106-3"	13328
	"3 years"	"3"	"2010"	"2010"	"Maryland"	"24"	"White"	"2106-3"	42035
	"3 years"	"3"	"2010"	"2010"	"Massachusetts"	"25"	"White"	"2106-3"	59533
	"3 years"	"3"	"2010"	"2010"	"Michigan"	"26"	"White"	"2106-3"	92558
	"3 years"	"3"	"2010"	"2010"	"Minnesota"	"27"	"White"	"2106-3"	58487
	"3 years"	"3"	"2010"	"2010"	"Mississippi"	"28"	"White"	"2106-3"	22940
	"3 years"	"3"	"2010"	"2010"	"Missouri"	"29"	"White"	"2106-3"	63856
	"3 years"	"3"	"2010"	"2010"	"Montana"	"30"	"White"	"2106-3"	10921
	"3 years"	"3"	"2010"	"2010"	"Nebraska"	"31"	"White"	"2106-3"	23008
	"3 years"	"3"	"2010"	"2010"	"Nevada"	"32"	"White"	"2106-3"	29634
	"3 years"	"3"	"2010"	"2010"	"New Hampshire"	"33"	"White"	"2106-3"	13372
	"3 years"	"3"	"2010"	"2010"	"New Jersey"	"34"	"White"	"2106-3"	78195
	"3 years"	"3"	"2010"	"2010"	"New Mexico"	"35"	"White"	"2106-3"	23654
	"3 years"	"3"	"2010"	"2010"	"New York"	"36"	"White"	"2106-3"	160823
	"3 years"	"3"	"2010"	"2010"	"North Carolina"	"37"	"White"	"2106-3"	88013
	"3 years"	"3"	"2010"	"2010"	"North Dakota"	"38"	"White"	"2106-3"	7533
	"3 years"	"3"	"2010"	"2010"	"Ohio"	"39"	"White"	"2106-3"	115668
	"3 years"	"3"	"2010"	"2010"	"Oklahoma"	"40"	"White"	"2106-3"	38338
	"3 years"	"3"	"2010"	"2010"	"Oregon"	"41"	"White"	"2106-3"	42377
	"3 years"	"3"	"2010"	"2010"	"Pennsylvania"	"42"	"White"	"2106-3"	116812
	"3 years"	"3"	"2010"	"2010"	"Rhode Island"	"44"	"White"	"2106-3"	9383
	"3 years"	"3"	"2010"	"2010"	"South Carolina"	"45"	"White"	"2106-3"	38639
	"3 years"	"3"	"2010"	"2010"	"South Dakota"	"46"	"White"	"2106-3"	9655
	"3 years"	"3"	"2010"	"2010"	"Tennessee"	"47"	"White"	"2106-3"	62625
	"3 years"	"3"	"2010"	"2010"	"Texas"	"48"	"White"	"2106-3"	315665
	"3 years"	"3"	"2010"	"2010"	"Utah"	"49"	"White"	"2106-3"	49190
	"3 years"	"3"	"2010"	"2010"	"Vermont"	"50"	"White"	"2106-3"	6299
	"3 years"	"3"	"2010"	"2010"	"Virginia"	"51"	"White"	"2106-3"	70431
	"3 years"	"3"	"2010"	"2010"	"Washington"	"53"	"White"	"2106-3"	71507
	"3 years"	"3"	"2010"	"2010"	"West Virginia"	"54"	"White"	"2106-3"	19846
	"3 years"	"3"	"2010"	"2010"	"Wisconsin"	"55"	"White"	"2106-3"	60700
	"3 years"	"3"	"2010"	"2010"	"Wyoming"	"56"	"White"	"2106-3"	7664
	"4 years"	"4"	"2010"	"2010"	"Alabama"	"01"	"White"	"2106-3"	40458
	"4 years"	"4"	"2010"	"2010"	"Alaska"	"02"	"White"	"2106-3"	6685
	"4 years"	"4"	"2010"	"2010"	"Arizona"	"04"	"White"	"2106-3"	75393
	"4 years"	"4"	"2010"	"2010"	"Arkansas"	"05"	"White"	"2106-3"	30557
	"4 years"	"4"	"2010"	"2010"	"California"	"06"	"White"	"2106-3"	388033
	"4 years"	"4"	"2010"	"2010"	"Colorado"	"08"	"White"	"2106-3"	61061
	"4 years"	"4"	"2010"	"2010"	"Connecticut"	"09"	"White"	"2106-3"	33004
	"4 years"	"4"	"2010"	"2010"	"Delaware"	"10"	"White"	"2106-3"	7493
	"4 years"	"4"	"2010"	"2010"	"District of Columbia"	"11"	"White"	"2106-3"	1909
	"4 years"	"4"	"2010"	"2010"	"Florida"	"12"	"White"	"2106-3"	157000
	"4 years"	"4"	"2010"	"2010"	"Georgia"	"13"	"White"	"2106-3"	83424
	"4 years"	"4"	"2010"	"2010"	"Hawaii"	"15"	"White"	"2106-3"	4518
	"4 years"	"4"	"2010"	"2010"	"Idaho"	"16"	"White"	"2106-3"	23146
	"4 years"	"4"	"2010"	"2010"	"Illinois"	"17"	"White"	"2106-3"	128632
	"4 years"	"4"	"2010"	"2010"	"Indiana"	"18"	"White"	"2106-3"	73596
	"4 years"	"4"	"2010"	"2010"	"Iowa"	"19"	"White"	"2106-3"	36963
	"4 years"	"4"	"2010"	"2010"	"Kansas"	"20"	"White"	"2106-3"	35047
	"4 years"	"4"	"2010"	"2010"	"Kentucky"	"21"	"White"	"2106-3"	49454
	"4 years"	"4"	"2010"	"2010"	"Louisiana"	"22"	"White"	"2106-3"	35996
	"4 years"	"4"	"2010"	"2010"	"Maine"	"23"	"White"	"2106-3"	13535
	"4 years"	"4"	"2010"	"2010"	"Maryland"	"24"	"White"	"2106-3"	41906
	"4 years"	"4"	"2010"	"2010"	"Massachusetts"	"25"	"White"	"2106-3"	60034
	"4 years"	"4"	"2010"	"2010"	"Michigan"	"26"	"White"	"2106-3"	93380
	"4 years"	"4"	"2010"	"2010"	"Minnesota"	"27"	"White"	"2106-3"	58161
	"4 years"	"4"	"2010"	"2010"	"Mississippi"	"28"	"White"	"2106-3"	22392
	"4 years"	"4"	"2010"	"2010"	"Missouri"	"29"	"White"	"2106-3"	63970
	"4 years"	"4"	"2010"	"2010"	"Montana"	"30"	"White"	"2106-3"	10668
	"4 years"	"4"	"2010"	"2010"	"Nebraska"	"31"	"White"	"2106-3"	22915
	"4 years"	"4"	"2010"	"2010"	"Nevada"	"32"	"White"	"2106-3"	29293
	"4 years"	"4"	"2010"	"2010"	"New Hampshire"	"33"	"White"	"2106-3"	13620
	"4 years"	"4"	"2010"	"2010"	"New Jersey"	"34"	"White"	"2106-3"	78778
	"4 years"	"4"	"2010"	"2010"	"New Mexico"	"35"	"White"	"2106-3"	23479
	"4 years"	"4"	"2010"	"2010"	"New York"	"36"	"White"	"2106-3"	159827
	"4 years"	"4"	"2010"	"2010"	"North Carolina"	"37"	"White"	"2106-3"	87947
	"4 years"	"4"	"2010"	"2010"	"North Dakota"	"38"	"White"	"2106-3"	7441
	"4 years"	"4"	"2010"	"2010"	"Ohio"	"39"	"White"	"2106-3"	116886
	"4 years"	"4"	"2010"	"2010"	"Oklahoma"	"40"	"White"	"2106-3"	37836
	"4 years"	"4"	"2010"	"2010"	"Oregon"	"41"	"White"	"2106-3"	41846
	"4 years"	"4"	"2010"	"2010"	"Pennsylvania"	"42"	"White"	"2106-3"	117632
	"4 years"	"4"	"2010"	"2010"	"Rhode Island"	"44"	"White"	"2106-3"	9678
	"4 years"	"4"	"2010"	"2010"	"South Carolina"	"45"	"White"	"2106-3"	37992
	"4 years"	"4"	"2010"	"2010"	"South Dakota"	"46"	"White"	"2106-3"	9412
	"4 years"	"4"	"2010"	"2010"	"Tennessee"	"47"	"White"	"2106-3"	62610
	"4 years"	"4"	"2010"	"2010"	"Texas"	"48"	"White"	"2106-3"	314076
	"4 years"	"4"	"2010"	"2010"	"Utah"	"49"	"White"	"2106-3"	48366
	"4 years"	"4"	"2010"	"2010"	"Vermont"	"50"	"White"	"2106-3"	6234
	"4 years"	"4"	"2010"	"2010"	"Virginia"	"51"	"White"	"2106-3"	70593
	"4 years"	"4"	"2010"	"2010"	"Washington"	"53"	"White"	"2106-3"	70310
	"4 years"	"4"	"2010"	"2010"	"West Virginia"	"54"	"White"	"2106-3"	19704
	"4 years"	"4"	"2010"	"2010"	"Wisconsin"	"55"	"White"	"2106-3"	60750
	"4 years"	"4"	"2010"	"2010"	"Wyoming"	"56"	"White"	"2106-3"	7389
	"5 years"	"5"	"2010"	"2010"	"Alabama"	"01"	"White"	"2106-3"	40478
	"5 years"	"5"	"2010"	"2010"	"Alaska"	"02"	"White"	"2106-3"	6463
	"5 years"	"5"	"2010"	"2010"	"Arizona"	"04"	"White"	"2106-3"	74657
	"5 years"	"5"	"2010"	"2010"	"Arkansas"	"05"	"White"	"2106-3"	30445
	"5 years"	"5"	"2010"	"2010"	"California"	"06"	"White"	"2106-3"	384691
	"5 years"	"5"	"2010"	"2010"	"Colorado"	"08"	"White"	"2106-3"	61234
	"5 years"	"5"	"2010"	"2010"	"Connecticut"	"09"	"White"	"2106-3"	33752
	"5 years"	"5"	"2010"	"2010"	"Delaware"	"10"	"White"	"2106-3"	7386
	"5 years"	"5"	"2010"	"2010"	"District of Columbia"	"11"	"White"	"2106-3"	1732
	"5 years"	"5"	"2010"	"2010"	"Florida"	"12"	"White"	"2106-3"	156045
	"5 years"	"5"	"2010"	"2010"	"Georgia"	"13"	"White"	"2106-3"	83561
	"5 years"	"5"	"2010"	"2010"	"Hawaii"	"15"	"White"	"2106-3"	4424
	"5 years"	"5"	"2010"	"2010"	"Idaho"	"16"	"White"	"2106-3"	23173
	"5 years"	"5"	"2010"	"2010"	"Illinois"	"17"	"White"	"2106-3"	129310
	"5 years"	"5"	"2010"	"2010"	"Indiana"	"18"	"White"	"2106-3"	73873
	"5 years"	"5"	"2010"	"2010"	"Iowa"	"19"	"White"	"2106-3"	36502
	"5 years"	"5"	"2010"	"2010"	"Kansas"	"20"	"White"	"2106-3"	34948
	"5 years"	"5"	"2010"	"2010"	"Kentucky"	"21"	"White"	"2106-3"	49325
	"5 years"	"5"	"2010"	"2010"	"Louisiana"	"22"	"White"	"2106-3"	35580
	"5 years"	"5"	"2010"	"2010"	"Maine"	"23"	"White"	"2106-3"	13765
	"5 years"	"5"	"2010"	"2010"	"Maryland"	"24"	"White"	"2106-3"	41710
	"5 years"	"5"	"2010"	"2010"	"Massachusetts"	"25"	"White"	"2106-3"	60886
	"5 years"	"5"	"2010"	"2010"	"Michigan"	"26"	"White"	"2106-3"	94970
	"5 years"	"5"	"2010"	"2010"	"Minnesota"	"27"	"White"	"2106-3"	58534
	"5 years"	"5"	"2010"	"2010"	"Mississippi"	"28"	"White"	"2106-3"	22385
	"5 years"	"5"	"2010"	"2010"	"Missouri"	"29"	"White"	"2106-3"	63578
	"5 years"	"5"	"2010"	"2010"	"Montana"	"30"	"White"	"2106-3"	10454
	"5 years"	"5"	"2010"	"2010"	"Nebraska"	"31"	"White"	"2106-3"	22924
	"5 years"	"5"	"2010"	"2010"	"Nevada"	"32"	"White"	"2106-3"	28671
	"5 years"	"5"	"2010"	"2010"	"New Hampshire"	"33"	"White"	"2106-3"	13844
	"5 years"	"5"	"2010"	"2010"	"New Jersey"	"34"	"White"	"2106-3"	79785
	"5 years"	"5"	"2010"	"2010"	"New Mexico"	"35"	"White"	"2106-3"	23416
	"5 years"	"5"	"2010"	"2010"	"New York"	"36"	"White"	"2106-3"	160138
	"5 years"	"5"	"2010"	"2010"	"North Carolina"	"37"	"White"	"2106-3"	87703
	"5 years"	"5"	"2010"	"2010"	"North Dakota"	"38"	"White"	"2106-3"	7247
	"5 years"	"5"	"2010"	"2010"	"Ohio"	"39"	"White"	"2106-3"	117089
	"5 years"	"5"	"2010"	"2010"	"Oklahoma"	"40"	"White"	"2106-3"	37602
	"5 years"	"5"	"2010"	"2010"	"Oregon"	"41"	"White"	"2106-3"	41410
	"5 years"	"5"	"2010"	"2010"	"Pennsylvania"	"42"	"White"	"2106-3"	117968
	"5 years"	"5"	"2010"	"2010"	"Rhode Island"	"44"	"White"	"2106-3"	9760
	"5 years"	"5"	"2010"	"2010"	"South Carolina"	"45"	"White"	"2106-3"	37753
