"Notes"	"Age"	"Age Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"State"	"State Code"	"Race"	"Race Code"	Population
	"1 year"	"1"	"2014"	"2014"	"California"	"06"	"Black or African American"	"2054-5"	31416
	"1 year"	"1"	"2014"	"2014"	"Colorado"	"08"	"Black or African American"	"2054-5"	3762
	"1 year"	"1"	"2014"	"2014"	"Connecticut"	"09"	"Black or African American"	"2054-5"	4866
	"1 year"	"1"	"2014"	"2014"	"Delaware"	"10"	"Black or African American"	"2054-5"	3015
	"1 year"	"1"	"2014"	"2014"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	4639
	"1 year"	"1"	"2014"	"2014"	"Florida"	"12"	"Black or African American"	"2054-5"	48744
	"1 year"	"1"	"2014"	"2014"	"Georgia"	"13"	"Black or African American"	"2054-5"	44932
	"1 year"	"1"	"2014"	"2014"	"Hawaii"	"15"	"Black or African American"	"2054-5"	685
	"1 year"	"1"	"2014"	"2014"	"Idaho"	"16"	"Black or African American"	"2054-5"	374
	"1 year"	"1"	"2014"	"2014"	"Illinois"	"17"	"Black or African American"	"2054-5"	26709
	"1 year"	"1"	"2014"	"2014"	"Indiana"	"18"	"Black or African American"	"2054-5"	11456
	"1 year"	"1"	"2014"	"2014"	"Iowa"	"19"	"Black or African American"	"2054-5"	2831
	"1 year"	"1"	"2014"	"2014"	"Kansas"	"20"	"Black or African American"	"2054-5"	3503
	"1 year"	"1"	"2014"	"2014"	"Kentucky"	"21"	"Black or African American"	"2054-5"	6051
	"1 year"	"1"	"2014"	"2014"	"Louisiana"	"22"	"Black or African American"	"2054-5"	23260
	"1 year"	"1"	"2014"	"2014"	"Maine"	"23"	"Black or African American"	"2054-5"	549
	"1 year"	"1"	"2014"	"2014"	"Maryland"	"24"	"Black or African American"	"2054-5"	23576
	"1 year"	"1"	"2014"	"2014"	"Massachusetts"	"25"	"Black or African American"	"2054-5"	7547
	"1 year"	"1"	"2014"	"2014"	"Michigan"	"26"	"Black or African American"	"2054-5"	22219
	"1 year"	"1"	"2014"	"2014"	"Minnesota"	"27"	"Black or African American"	"2054-5"	8036
	"1 year"	"1"	"2014"	"2014"	"Mississippi"	"28"	"Black or African American"	"2054-5"	16119
	"1 year"	"1"	"2014"	"2014"	"Missouri"	"29"	"Black or African American"	"2054-5"	12166
	"1 year"	"1"	"2014"	"2014"	"Montana"	"30"	"Black or African American"	"2054-5"	215
	"1 year"	"1"	"2014"	"2014"	"Nebraska"	"31"	"Black or African American"	"2054-5"	2114
	"1 year"	"1"	"2014"	"2014"	"Nevada"	"32"	"Black or African American"	"2054-5"	4354
	"1 year"	"1"	"2014"	"2014"	"New Hampshire"	"33"	"Black or African American"	"2054-5"	323
	"1 year"	"1"	"2014"	"2014"	"New Jersey"	"34"	"Black or African American"	"2054-5"	15607
	"1 year"	"1"	"2014"	"2014"	"New Mexico"	"35"	"Black or African American"	"2054-5"	660
	"1 year"	"1"	"2014"	"2014"	"New York"	"36"	"Black or African American"	"2054-5"	38395
	"1 year"	"1"	"2014"	"2014"	"North Carolina"	"37"	"Black or African American"	"2054-5"	29095
	"1 year"	"1"	"2014"	"2014"	"North Dakota"	"38"	"Black or African American"	"2054-5"	444
	"1 year"	"1"	"2014"	"2014"	"Ohio"	"39"	"Black or African American"	"2054-5"	25751
	"1 year"	"1"	"2014"	"2014"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	5873
	"1 year"	"1"	"2014"	"2014"	"Oregon"	"41"	"Black or African American"	"2054-5"	1686
	"1 year"	"1"	"2014"	"2014"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	22271
	"1 year"	"1"	"2014"	"2014"	"Rhode Island"	"44"	"Black or African American"	"2054-5"	1039
	"1 year"	"1"	"2014"	"2014"	"South Carolina"	"45"	"Black or African American"	"2054-5"	18081
	"1 year"	"1"	"2014"	"2014"	"South Dakota"	"46"	"Black or African American"	"2054-5"	485
	"1 year"	"1"	"2014"	"2014"	"Tennessee"	"47"	"Black or African American"	"2054-5"	17359
	"1 year"	"1"	"2014"	"2014"	"Texas"	"48"	"Black or African American"	"2054-5"	46045
	"1 year"	"1"	"2014"	"2014"	"Utah"	"49"	"Black or African American"	"2054-5"	835
	"1 year"	"1"	"2014"	"2014"	"Vermont"	"50"	"Black or African American"	"2054-5"	197
	"1 year"	"1"	"2014"	"2014"	"Virginia"	"51"	"Black or African American"	"2054-5"	22137
	"1 year"	"1"	"2014"	"2014"	"Washington"	"53"	"Black or African American"	"2054-5"	5898
	"1 year"	"1"	"2014"	"2014"	"West Virginia"	"54"	"Black or African American"	"2054-5"	1191
	"1 year"	"1"	"2014"	"2014"	"Wisconsin"	"55"	"Black or African American"	"2054-5"	7525
	"1 year"	"1"	"2014"	"2014"	"Wyoming"	"56"	"Black or African American"	"2054-5"	177
	"2 years"	"2"	"2014"	"2014"	"Alabama"	"01"	"Black or African American"	"2054-5"	18104
	"2 years"	"2"	"2014"	"2014"	"Alaska"	"02"	"Black or African American"	"2054-5"	580
	"2 years"	"2"	"2014"	"2014"	"Arizona"	"04"	"Black or African American"	"2054-5"	5161
	"2 years"	"2"	"2014"	"2014"	"Arkansas"	"05"	"Black or African American"	"2054-5"	7528
	"2 years"	"2"	"2014"	"2014"	"California"	"06"	"Black or African American"	"2054-5"	31054
	"2 years"	"2"	"2014"	"2014"	"Colorado"	"08"	"Black or African American"	"2054-5"	3826
	"2 years"	"2"	"2014"	"2014"	"Connecticut"	"09"	"Black or African American"	"2054-5"	4937
	"2 years"	"2"	"2014"	"2014"	"Delaware"	"10"	"Black or African American"	"2054-5"	2956
	"2 years"	"2"	"2014"	"2014"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	4536
	"2 years"	"2"	"2014"	"2014"	"Florida"	"12"	"Black or African American"	"2054-5"	49547
	"2 years"	"2"	"2014"	"2014"	"Georgia"	"13"	"Black or African American"	"2054-5"	45815
	"2 years"	"2"	"2014"	"2014"	"Hawaii"	"15"	"Black or African American"	"2054-5"	510
	"2 years"	"2"	"2014"	"2014"	"Idaho"	"16"	"Black or African American"	"2054-5"	400
	"2 years"	"2"	"2014"	"2014"	"Illinois"	"17"	"Black or African American"	"2054-5"	26758
	"2 years"	"2"	"2014"	"2014"	"Indiana"	"18"	"Black or African American"	"2054-5"	11201
	"2 years"	"2"	"2014"	"2014"	"Iowa"	"19"	"Black or African American"	"2054-5"	2796
	"2 years"	"2"	"2014"	"2014"	"Kansas"	"20"	"Black or African American"	"2054-5"	3399
	"2 years"	"2"	"2014"	"2014"	"Kentucky"	"21"	"Black or African American"	"2054-5"	5873
	"2 years"	"2"	"2014"	"2014"	"Louisiana"	"22"	"Black or African American"	"2054-5"	23241
	"2 years"	"2"	"2014"	"2014"	"Maine"	"23"	"Black or African American"	"2054-5"	547
	"2 years"	"2"	"2014"	"2014"	"Maryland"	"24"	"Black or African American"	"2054-5"	23789
	"2 years"	"2"	"2014"	"2014"	"Massachusetts"	"25"	"Black or African American"	"2054-5"	7417
	"2 years"	"2"	"2014"	"2014"	"Michigan"	"26"	"Black or African American"	"2054-5"	21968
	"2 years"	"2"	"2014"	"2014"	"Minnesota"	"27"	"Black or African American"	"2054-5"	7546
	"2 years"	"2"	"2014"	"2014"	"Mississippi"	"28"	"Black or African American"	"2054-5"	16585
	"2 years"	"2"	"2014"	"2014"	"Missouri"	"29"	"Black or African American"	"2054-5"	12312
	"2 years"	"2"	"2014"	"2014"	"Montana"	"30"	"Black or African American"	"2054-5"	198
	"2 years"	"2"	"2014"	"2014"	"Nebraska"	"31"	"Black or African American"	"2054-5"	2038
	"2 years"	"2"	"2014"	"2014"	"Nevada"	"32"	"Black or African American"	"2054-5"	4190
	"2 years"	"2"	"2014"	"2014"	"New Hampshire"	"33"	"Black or African American"	"2054-5"	368
	"2 years"	"2"	"2014"	"2014"	"New Jersey"	"34"	"Black or African American"	"2054-5"	15477
	"2 years"	"2"	"2014"	"2014"	"New Mexico"	"35"	"Black or African American"	"2054-5"	688
	"2 years"	"2"	"2014"	"2014"	"New York"	"36"	"Black or African American"	"2054-5"	38248
	"2 years"	"2"	"2014"	"2014"	"North Carolina"	"37"	"Black or African American"	"2054-5"	29268
	"2 years"	"2"	"2014"	"2014"	"North Dakota"	"38"	"Black or African American"	"2054-5"	508
	"2 years"	"2"	"2014"	"2014"	"Ohio"	"39"	"Black or African American"	"2054-5"	25087
	"2 years"	"2"	"2014"	"2014"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	5836
	"2 years"	"2"	"2014"	"2014"	"Oregon"	"41"	"Black or African American"	"2054-5"	1692
	"2 years"	"2"	"2014"	"2014"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	22281
	"2 years"	"2"	"2014"	"2014"	"Rhode Island"	"44"	"Black or African American"	"2054-5"	1055
	"2 years"	"2"	"2014"	"2014"	"South Carolina"	"45"	"Black or African American"	"2054-5"	18709
	"2 years"	"2"	"2014"	"2014"	"South Dakota"	"46"	"Black or African American"	"2054-5"	460
	"2 years"	"2"	"2014"	"2014"	"Tennessee"	"47"	"Black or African American"	"2054-5"	17420
	"2 years"	"2"	"2014"	"2014"	"Texas"	"48"	"Black or African American"	"2054-5"	45851
	"2 years"	"2"	"2014"	"2014"	"Utah"	"49"	"Black or African American"	"2054-5"	884
	"2 years"	"2"	"2014"	"2014"	"Vermont"	"50"	"Black or African American"	"2054-5"	178
	"2 years"	"2"	"2014"	"2014"	"Virginia"	"51"	"Black or African American"	"2054-5"	22748
	"2 years"	"2"	"2014"	"2014"	"Washington"	"53"	"Black or African American"	"2054-5"	5821
	"2 years"	"2"	"2014"	"2014"	"West Virginia"	"54"	"Black or African American"	"2054-5"	1081
	"2 years"	"2"	"2014"	"2014"	"Wisconsin"	"55"	"Black or African American"	"2054-5"	7565
	"2 years"	"2"	"2014"	"2014"	"Wyoming"	"56"	"Black or African American"	"2054-5"	183
	"3 years"	"3"	"2014"	"2014"	"Alabama"	"01"	"Black or African American"	"2054-5"	18069
	"3 years"	"3"	"2014"	"2014"	"Alaska"	"02"	"Black or African American"	"2054-5"	619
	"3 years"	"3"	"2014"	"2014"	"Arizona"	"04"	"Black or African American"	"2054-5"	5092
	"3 years"	"3"	"2014"	"2014"	"Arkansas"	"05"	"Black or African American"	"2054-5"	7541
	"3 years"	"3"	"2014"	"2014"	"California"	"06"	"Black or African American"	"2054-5"	32182
	"3 years"	"3"	"2014"	"2014"	"Colorado"	"08"	"Black or African American"	"2054-5"	3909
	"3 years"	"3"	"2014"	"2014"	"Connecticut"	"09"	"Black or African American"	"2054-5"	5088
	"3 years"	"3"	"2014"	"2014"	"Delaware"	"10"	"Black or African American"	"2054-5"	3165
	"3 years"	"3"	"2014"	"2014"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	4818
	"3 years"	"3"	"2014"	"2014"	"Florida"	"12"	"Black or African American"	"2054-5"	49783
	"3 years"	"3"	"2014"	"2014"	"Georgia"	"13"	"Black or African American"	"2054-5"	46549
	"3 years"	"3"	"2014"	"2014"	"Hawaii"	"15"	"Black or African American"	"2054-5"	670
	"3 years"	"3"	"2014"	"2014"	"Idaho"	"16"	"Black or African American"	"2054-5"	393
	"3 years"	"3"	"2014"	"2014"	"Illinois"	"17"	"Black or African American"	"2054-5"	26513
	"3 years"	"3"	"2014"	"2014"	"Indiana"	"18"	"Black or African American"	"2054-5"	10972
	"3 years"	"3"	"2014"	"2014"	"Iowa"	"19"	"Black or African American"	"2054-5"	2751
	"3 years"	"3"	"2014"	"2014"	"Kansas"	"20"	"Black or African American"	"2054-5"	3515
	"3 years"	"3"	"2014"	"2014"	"Kentucky"	"21"	"Black or African American"	"2054-5"	6186
	"3 years"	"3"	"2014"	"2014"	"Louisiana"	"22"	"Black or African American"	"2054-5"	23429
	"3 years"	"3"	"2014"	"2014"	"Maine"	"23"	"Black or African American"	"2054-5"	514
	"3 years"	"3"	"2014"	"2014"	"Maryland"	"24"	"Black or African American"	"2054-5"	24282
	"3 years"	"3"	"2014"	"2014"	"Massachusetts"	"25"	"Black or African American"	"2054-5"	7624
	"3 years"	"3"	"2014"	"2014"	"Michigan"	"26"	"Black or African American"	"2054-5"	22260
	"3 years"	"3"	"2014"	"2014"	"Minnesota"	"27"	"Black or African American"	"2054-5"	7785
	"3 years"	"3"	"2014"	"2014"	"Mississippi"	"28"	"Black or African American"	"2054-5"	16780
	"3 years"	"3"	"2014"	"2014"	"Missouri"	"29"	"Black or African American"	"2054-5"	12048
	"3 years"	"3"	"2014"	"2014"	"Montana"	"30"	"Black or African American"	"2054-5"	192
	"3 years"	"3"	"2014"	"2014"	"Nebraska"	"31"	"Black or African American"	"2054-5"	2065
	"3 years"	"3"	"2014"	"2014"	"Nevada"	"32"	"Black or African American"	"2054-5"	4192
	"3 years"	"3"	"2014"	"2014"	"New Hampshire"	"33"	"Black or African American"	"2054-5"	365
	"3 years"	"3"	"2014"	"2014"	"New Jersey"	"34"	"Black or African American"	"2054-5"	15695
	"3 years"	"3"	"2014"	"2014"	"New Mexico"	"35"	"Black or African American"	"2054-5"	649
	"3 years"	"3"	"2014"	"2014"	"New York"	"36"	"Black or African American"	"2054-5"	39499
	"3 years"	"3"	"2014"	"2014"	"North Carolina"	"37"	"Black or African American"	"2054-5"	29073
	"3 years"	"3"	"2014"	"2014"	"North Dakota"	"38"	"Black or African American"	"2054-5"	401
	"3 years"	"3"	"2014"	"2014"	"Ohio"	"39"	"Black or African American"	"2054-5"	25074
	"3 years"	"3"	"2014"	"2014"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	5730
	"3 years"	"3"	"2014"	"2014"	"Oregon"	"41"	"Black or African American"	"2054-5"	1566
	"3 years"	"3"	"2014"	"2014"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	22684
	"3 years"	"3"	"2014"	"2014"	"Rhode Island"	"44"	"Black or African American"	"2054-5"	1036
	"3 years"	"3"	"2014"	"2014"	"South Carolina"	"45"	"Black or African American"	"2054-5"	18632
	"3 years"	"3"	"2014"	"2014"	"South Dakota"	"46"	"Black or African American"	"2054-5"	498
	"3 years"	"3"	"2014"	"2014"	"Tennessee"	"47"	"Black or African American"	"2054-5"	17034
	"3 years"	"3"	"2014"	"2014"	"Texas"	"48"	"Black or African American"	"2054-5"	46479
	"3 years"	"3"	"2014"	"2014"	"Utah"	"49"	"Black or African American"	"2054-5"	838
	"3 years"	"3"	"2014"	"2014"	"Vermont"	"50"	"Black or African American"	"2054-5"	173
	"3 years"	"3"	"2014"	"2014"	"Virginia"	"51"	"Black or African American"	"2054-5"	22275
	"3 years"	"3"	"2014"	"2014"	"Washington"	"53"	"Black or African American"	"2054-5"	5937
	"3 years"	"3"	"2014"	"2014"	"West Virginia"	"54"	"Black or African American"	"2054-5"	1054
	"3 years"	"3"	"2014"	"2014"	"Wisconsin"	"55"	"Black or African American"	"2054-5"	7415
	"3 years"	"3"	"2014"	"2014"	"Wyoming"	"56"	"Black or African American"	"2054-5"	181
	"4 years"	"4"	"2014"	"2014"	"Alabama"	"01"	"Black or African American"	"2054-5"	18536
	"4 years"	"4"	"2014"	"2014"	"Alaska"	"02"	"Black or African American"	"2054-5"	653
	"4 years"	"4"	"2014"	"2014"	"Arizona"	"04"	"Black or African American"	"2054-5"	4892
	"4 years"	"4"	"2014"	"2014"	"Arkansas"	"05"	"Black or African American"	"2054-5"	7581
	"4 years"	"4"	"2014"	"2014"	"California"	"06"	"Black or African American"	"2054-5"	30513
	"4 years"	"4"	"2014"	"2014"	"Colorado"	"08"	"Black or African American"	"2054-5"	3767
	"4 years"	"4"	"2014"	"2014"	"Connecticut"	"09"	"Black or African American"	"2054-5"	5058
	"4 years"	"4"	"2014"	"2014"	"Delaware"	"10"	"Black or African American"	"2054-5"	3137
	"4 years"	"4"	"2014"	"2014"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	4171
	"4 years"	"4"	"2014"	"2014"	"Florida"	"12"	"Black or African American"	"2054-5"	47741
	"4 years"	"4"	"2014"	"2014"	"Georgia"	"13"	"Black or African American"	"2054-5"	46874
	"4 years"	"4"	"2014"	"2014"	"Hawaii"	"15"	"Black or African American"	"2054-5"	605
	"4 years"	"4"	"2014"	"2014"	"Idaho"	"16"	"Black or African American"	"2054-5"	316
	"4 years"	"4"	"2014"	"2014"	"Illinois"	"17"	"Black or African American"	"2054-5"	26919
	"4 years"	"4"	"2014"	"2014"	"Indiana"	"18"	"Black or African American"	"2054-5"	11534
	"4 years"	"4"	"2014"	"2014"	"Iowa"	"19"	"Black or African American"	"2054-5"	2722
	"4 years"	"4"	"2014"	"2014"	"Kansas"	"20"	"Black or African American"	"2054-5"	3517
	"4 years"	"4"	"2014"	"2014"	"Kentucky"	"21"	"Black or African American"	"2054-5"	6150
	"4 years"	"4"	"2014"	"2014"	"Louisiana"	"22"	"Black or African American"	"2054-5"	23445
	"4 years"	"4"	"2014"	"2014"	"Maine"	"23"	"Black or African American"	"2054-5"	572
	"4 years"	"4"	"2014"	"2014"	"Maryland"	"24"	"Black or African American"	"2054-5"	24485
	"4 years"	"4"	"2014"	"2014"	"Massachusetts"	"25"	"Black or African American"	"2054-5"	7168
	"4 years"	"4"	"2014"	"2014"	"Michigan"	"26"	"Black or African American"	"2054-5"	22144
	"4 years"	"4"	"2014"	"2014"	"Minnesota"	"27"	"Black or African American"	"2054-5"	7540
	"4 years"	"4"	"2014"	"2014"	"Mississippi"	"28"	"Black or African American"	"2054-5"	16904
	"4 years"	"4"	"2014"	"2014"	"Missouri"	"29"	"Black or African American"	"2054-5"	11786
	"4 years"	"4"	"2014"	"2014"	"Montana"	"30"	"Black or African American"	"2054-5"	181
	"4 years"	"4"	"2014"	"2014"	"Nebraska"	"31"	"Black or African American"	"2054-5"	2072
	"4 years"	"4"	"2014"	"2014"	"Nevada"	"32"	"Black or African American"	"2054-5"	4013
	"4 years"	"4"	"2014"	"2014"	"New Hampshire"	"33"	"Black or African American"	"2054-5"	341
	"4 years"	"4"	"2014"	"2014"	"New Jersey"	"34"	"Black or African American"	"2054-5"	15944
	"4 years"	"4"	"2014"	"2014"	"New Mexico"	"35"	"Black or African American"	"2054-5"	625
	"4 years"	"4"	"2014"	"2014"	"New York"	"36"	"Black or African American"	"2054-5"	38102
	"4 years"	"4"	"2014"	"2014"	"North Carolina"	"37"	"Black or African American"	"2054-5"	30775
	"4 years"	"4"	"2014"	"2014"	"North Dakota"	"38"	"Black or African American"	"2054-5"	403
	"4 years"	"4"	"2014"	"2014"	"Ohio"	"39"	"Black or African American"	"2054-5"	25209
	"4 years"	"4"	"2014"	"2014"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	5740
	"4 years"	"4"	"2014"	"2014"	"Oregon"	"41"	"Black or African American"	"2054-5"	1684
	"4 years"	"4"	"2014"	"2014"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	21770
	"4 years"	"4"	"2014"	"2014"	"Rhode Island"	"44"	"Black or African American"	"2054-5"	1067
	"4 years"	"4"	"2014"	"2014"	"South Carolina"	"45"	"Black or African American"	"2054-5"	19529
	"4 years"	"4"	"2014"	"2014"	"South Dakota"	"46"	"Black or African American"	"2054-5"	501
	"4 years"	"4"	"2014"	"2014"	"Tennessee"	"47"	"Black or African American"	"2054-5"	17492
	"4 years"	"4"	"2014"	"2014"	"Texas"	"48"	"Black or African American"	"2054-5"	47705
	"4 years"	"4"	"2014"	"2014"	"Utah"	"49"	"Black or African American"	"2054-5"	905
	"4 years"	"4"	"2014"	"2014"	"Vermont"	"50"	"Black or African American"	"2054-5"	180
	"4 years"	"4"	"2014"	"2014"	"Virginia"	"51"	"Black or African American"	"2054-5"	22521
	"4 years"	"4"	"2014"	"2014"	"Washington"	"53"	"Black or African American"	"2054-5"	5675
	"4 years"	"4"	"2014"	"2014"	"West Virginia"	"54"	"Black or African American"	"2054-5"	1112
	"4 years"	"4"	"2014"	"2014"	"Wisconsin"	"55"	"Black or African American"	"2054-5"	7771
	"4 years"	"4"	"2014"	"2014"	"Wyoming"	"56"	"Black or African American"	"2054-5"	144
	"5 years"	"5"	"2014"	"2014"	"Alabama"	"01"	"Black or African American"	"2054-5"	18810
	"5 years"	"5"	"2014"	"2014"	"Alaska"	"02"	"Black or African American"	"2054-5"	518
	"5 years"	"5"	"2014"	"2014"	"Arizona"	"04"	"Black or African American"	"2054-5"	4938
	"5 years"	"5"	"2014"	"2014"	"Arkansas"	"05"	"Black or African American"	"2054-5"	7670
	"5 years"	"5"	"2014"	"2014"	"California"	"06"	"Black or African American"	"2054-5"	30859
	"5 years"	"5"	"2014"	"2014"	"Colorado"	"08"	"Black or African American"	"2054-5"	3881
	"5 years"	"5"	"2014"	"2014"	"Connecticut"	"09"	"Black or African American"	"2054-5"	5176
	"5 years"	"5"	"2014"	"2014"	"Delaware"	"10"	"Black or African American"	"2054-5"	3092
	"5 years"	"5"	"2014"	"2014"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	3869
	"5 years"	"5"	"2014"	"2014"	"Florida"	"12"	"Black or African American"	"2054-5"	48139
	"5 years"	"5"	"2014"	"2014"	"Georgia"	"13"	"Black or African American"	"2054-5"	48050
	"5 years"	"5"	"2014"	"2014"	"Hawaii"	"15"	"Black or African American"	"2054-5"	526
	"5 years"	"5"	"2014"	"2014"	"Idaho"	"16"	"Black or African American"	"2054-5"	355
	"5 years"	"5"	"2014"	"2014"	"Illinois"	"17"	"Black or African American"	"2054-5"	26612
	"5 years"	"5"	"2014"	"2014"	"Indiana"	"18"	"Black or African American"	"2054-5"	11449
	"5 years"	"5"	"2014"	"2014"	"Iowa"	"19"	"Black or African American"	"2054-5"	2596
	"5 years"	"5"	"2014"	"2014"	"Kansas"	"20"	"Black or African American"	"2054-5"	3609
	"5 years"	"5"	"2014"	"2014"	"Kentucky"	"21"	"Black or African American"	"2054-5"	6182
	"5 years"	"5"	"2014"	"2014"	"Louisiana"	"22"	"Black or African American"	"2054-5"	24094
