"Notes"	"Age"	"Age Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"State"	"State Code"	"Race"	"Race Code"	Population
	"1 year"	"1"	"2005"	"2005"	"Iowa"	"19"	"White"	"2106-3"	34529
	"1 year"	"1"	"2005"	"2005"	"Kansas"	"20"	"White"	"2106-3"	32979
	"1 year"	"1"	"2005"	"2005"	"Kentucky"	"21"	"White"	"2106-3"	47649
	"1 year"	"1"	"2005"	"2005"	"Louisiana"	"22"	"White"	"2106-3"	36472
	"1 year"	"1"	"2005"	"2005"	"Maine"	"23"	"White"	"2106-3"	13467
	"1 year"	"1"	"2005"	"2005"	"Maryland"	"24"	"White"	"2106-3"	42784
	"1 year"	"1"	"2005"	"2005"	"Massachusetts"	"25"	"White"	"2106-3"	60312
	"1 year"	"1"	"2005"	"2005"	"Michigan"	"26"	"White"	"2106-3"	100001
	"1 year"	"1"	"2005"	"2005"	"Minnesota"	"27"	"White"	"2106-3"	56685
	"1 year"	"1"	"2005"	"2005"	"Mississippi"	"28"	"White"	"2106-3"	23215
	"1 year"	"1"	"2005"	"2005"	"Missouri"	"29"	"White"	"2106-3"	61652
	"1 year"	"1"	"2005"	"2005"	"Montana"	"30"	"White"	"2106-3"	9632
	"1 year"	"1"	"2005"	"2005"	"Nebraska"	"31"	"White"	"2106-3"	22743
	"1 year"	"1"	"2005"	"2005"	"Nevada"	"32"	"White"	"2106-3"	28526
	"1 year"	"1"	"2005"	"2005"	"New Hampshire"	"33"	"White"	"2106-3"	13846
	"1 year"	"1"	"2005"	"2005"	"New Jersey"	"34"	"White"	"2106-3"	82645
	"1 year"	"1"	"2005"	"2005"	"New Mexico"	"35"	"White"	"2106-3"	22195
	"1 year"	"1"	"2005"	"2005"	"New York"	"36"	"White"	"2106-3"	168382
	"1 year"	"1"	"2005"	"2005"	"North Carolina"	"37"	"White"	"2106-3"	84703
	"1 year"	"1"	"2005"	"2005"	"North Dakota"	"38"	"White"	"2106-3"	6735
	"1 year"	"1"	"2005"	"2005"	"Ohio"	"39"	"White"	"2106-3"	117961
	"1 year"	"1"	"2005"	"2005"	"Oklahoma"	"40"	"White"	"2106-3"	36224
	"1 year"	"1"	"2005"	"2005"	"Oregon"	"41"	"White"	"2106-3"	39451
	"1 year"	"1"	"2005"	"2005"	"Pennsylvania"	"42"	"White"	"2106-3"	114335
	"1 year"	"1"	"2005"	"2005"	"Rhode Island"	"44"	"White"	"2106-3"	10571
	"1 year"	"1"	"2005"	"2005"	"South Carolina"	"45"	"White"	"2106-3"	35793
	"1 year"	"1"	"2005"	"2005"	"South Dakota"	"46"	"White"	"2106-3"	8558
	"1 year"	"1"	"2005"	"2005"	"Tennessee"	"47"	"White"	"2106-3"	59341
	"1 year"	"1"	"2005"	"2005"	"Texas"	"48"	"White"	"2106-3"	306941
	"1 year"	"1"	"2005"	"2005"	"Utah"	"49"	"White"	"2106-3"	45225
	"1 year"	"1"	"2005"	"2005"	"Vermont"	"50"	"White"	"2106-3"	6273
	"1 year"	"1"	"2005"	"2005"	"Virginia"	"51"	"White"	"2106-3"	70988
	"1 year"	"1"	"2005"	"2005"	"Washington"	"53"	"White"	"2106-3"	64980
	"1 year"	"1"	"2005"	"2005"	"West Virginia"	"54"	"White"	"2106-3"	19593
	"1 year"	"1"	"2005"	"2005"	"Wisconsin"	"55"	"White"	"2106-3"	58475
	"1 year"	"1"	"2005"	"2005"	"Wyoming"	"56"	"White"	"2106-3"	6200
	"2 years"	"2"	"2005"	"2005"	"Alabama"	"01"	"White"	"2106-3"	39062
	"2 years"	"2"	"2005"	"2005"	"Alaska"	"02"	"White"	"2106-3"	6139
	"2 years"	"2"	"2005"	"2005"	"Arizona"	"04"	"White"	"2106-3"	74401
	"2 years"	"2"	"2005"	"2005"	"Arkansas"	"05"	"White"	"2106-3"	28566
	"2 years"	"2"	"2005"	"2005"	"California"	"06"	"White"	"2106-3"	397133
	"2 years"	"2"	"2005"	"2005"	"Colorado"	"08"	"White"	"2106-3"	58506
	"2 years"	"2"	"2005"	"2005"	"Connecticut"	"09"	"White"	"2106-3"	34277
	"2 years"	"2"	"2005"	"2005"	"Delaware"	"10"	"White"	"2106-3"	7586
	"2 years"	"2"	"2005"	"2005"	"District of Columbia"	"11"	"White"	"2106-3"	1788
	"2 years"	"2"	"2005"	"2005"	"Florida"	"12"	"White"	"2106-3"	157093
	"2 years"	"2"	"2005"	"2005"	"Georgia"	"13"	"White"	"2106-3"	83520
	"2 years"	"2"	"2005"	"2005"	"Hawaii"	"15"	"White"	"2106-3"	4703
	"2 years"	"2"	"2005"	"2005"	"Idaho"	"16"	"White"	"2106-3"	20672
	"2 years"	"2"	"2005"	"2005"	"Illinois"	"17"	"White"	"2106-3"	132479
	"2 years"	"2"	"2005"	"2005"	"Indiana"	"18"	"White"	"2106-3"	72206
	"2 years"	"2"	"2005"	"2005"	"Iowa"	"19"	"White"	"2106-3"	34990
	"2 years"	"2"	"2005"	"2005"	"Kansas"	"20"	"White"	"2106-3"	33451
	"2 years"	"2"	"2005"	"2005"	"Kentucky"	"21"	"White"	"2106-3"	46901
	"2 years"	"2"	"2005"	"2005"	"Louisiana"	"22"	"White"	"2106-3"	36044
	"2 years"	"2"	"2005"	"2005"	"Maine"	"23"	"White"	"2106-3"	13302
	"2 years"	"2"	"2005"	"2005"	"Maryland"	"24"	"White"	"2106-3"	43433
	"2 years"	"2"	"2005"	"2005"	"Massachusetts"	"25"	"White"	"2106-3"	61484
	"2 years"	"2"	"2005"	"2005"	"Michigan"	"26"	"White"	"2106-3"	99444
	"2 years"	"2"	"2005"	"2005"	"Minnesota"	"27"	"White"	"2106-3"	57776
	"2 years"	"2"	"2005"	"2005"	"Mississippi"	"28"	"White"	"2106-3"	22409
	"2 years"	"2"	"2005"	"2005"	"Missouri"	"29"	"White"	"2106-3"	61322
	"2 years"	"2"	"2005"	"2005"	"Montana"	"30"	"White"	"2106-3"	9618
	"2 years"	"2"	"2005"	"2005"	"Nebraska"	"31"	"White"	"2106-3"	22719
	"2 years"	"2"	"2005"	"2005"	"Nevada"	"32"	"White"	"2106-3"	28080
	"2 years"	"2"	"2005"	"2005"	"New Hampshire"	"33"	"White"	"2106-3"	13799
	"2 years"	"2"	"2005"	"2005"	"New Jersey"	"34"	"White"	"2106-3"	82718
	"2 years"	"2"	"2005"	"2005"	"New Mexico"	"35"	"White"	"2106-3"	22443
	"2 years"	"2"	"2005"	"2005"	"New York"	"36"	"White"	"2106-3"	167208
	"2 years"	"2"	"2005"	"2005"	"North Carolina"	"37"	"White"	"2106-3"	82716
	"2 years"	"2"	"2005"	"2005"	"North Dakota"	"38"	"White"	"2106-3"	6742
	"2 years"	"2"	"2005"	"2005"	"Ohio"	"39"	"White"	"2106-3"	117848
	"2 years"	"2"	"2005"	"2005"	"Oklahoma"	"40"	"White"	"2106-3"	36246
	"2 years"	"2"	"2005"	"2005"	"Oregon"	"41"	"White"	"2106-3"	40059
	"2 years"	"2"	"2005"	"2005"	"Pennsylvania"	"42"	"White"	"2106-3"	117151
	"2 years"	"2"	"2005"	"2005"	"Rhode Island"	"44"	"White"	"2106-3"	10154
	"2 years"	"2"	"2005"	"2005"	"South Carolina"	"45"	"White"	"2106-3"	35358
	"2 years"	"2"	"2005"	"2005"	"South Dakota"	"46"	"White"	"2106-3"	8647
	"2 years"	"2"	"2005"	"2005"	"Tennessee"	"47"	"White"	"2106-3"	59492
	"2 years"	"2"	"2005"	"2005"	"Texas"	"48"	"White"	"2106-3"	303188
	"2 years"	"2"	"2005"	"2005"	"Utah"	"49"	"White"	"2106-3"	44218
	"2 years"	"2"	"2005"	"2005"	"Vermont"	"50"	"White"	"2106-3"	6267
	"2 years"	"2"	"2005"	"2005"	"Virginia"	"51"	"White"	"2106-3"	69361
	"2 years"	"2"	"2005"	"2005"	"Washington"	"53"	"White"	"2106-3"	65215
	"2 years"	"2"	"2005"	"2005"	"West Virginia"	"54"	"White"	"2106-3"	19376
	"2 years"	"2"	"2005"	"2005"	"Wisconsin"	"55"	"White"	"2106-3"	58946
	"2 years"	"2"	"2005"	"2005"	"Wyoming"	"56"	"White"	"2106-3"	6312
	"3 years"	"3"	"2005"	"2005"	"Alabama"	"01"	"White"	"2106-3"	39744
	"3 years"	"3"	"2005"	"2005"	"Alaska"	"02"	"White"	"2106-3"	6271
	"3 years"	"3"	"2005"	"2005"	"Arizona"	"04"	"White"	"2106-3"	73511
	"3 years"	"3"	"2005"	"2005"	"Arkansas"	"05"	"White"	"2106-3"	29330
	"3 years"	"3"	"2005"	"2005"	"California"	"06"	"White"	"2106-3"	391563
	"3 years"	"3"	"2005"	"2005"	"Colorado"	"08"	"White"	"2106-3"	57604
	"3 years"	"3"	"2005"	"2005"	"Connecticut"	"09"	"White"	"2106-3"	34224
	"3 years"	"3"	"2005"	"2005"	"Delaware"	"10"	"White"	"2106-3"	7379
	"3 years"	"3"	"2005"	"2005"	"District of Columbia"	"11"	"White"	"2106-3"	1791
	"3 years"	"3"	"2005"	"2005"	"Florida"	"12"	"White"	"2106-3"	156832
	"3 years"	"3"	"2005"	"2005"	"Georgia"	"13"	"White"	"2106-3"	82459
	"3 years"	"3"	"2005"	"2005"	"Hawaii"	"15"	"White"	"2106-3"	4498
	"3 years"	"3"	"2005"	"2005"	"Idaho"	"16"	"White"	"2106-3"	20480
	"3 years"	"3"	"2005"	"2005"	"Illinois"	"17"	"White"	"2106-3"	132117
	"3 years"	"3"	"2005"	"2005"	"Indiana"	"18"	"White"	"2106-3"	72189
	"3 years"	"3"	"2005"	"2005"	"Iowa"	"19"	"White"	"2106-3"	34529
	"3 years"	"3"	"2005"	"2005"	"Kansas"	"20"	"White"	"2106-3"	33244
	"3 years"	"3"	"2005"	"2005"	"Kentucky"	"21"	"White"	"2106-3"	47193
	"3 years"	"3"	"2005"	"2005"	"Louisiana"	"22"	"White"	"2106-3"	36552
	"3 years"	"3"	"2005"	"2005"	"Maine"	"23"	"White"	"2106-3"	13206
	"3 years"	"3"	"2005"	"2005"	"Maryland"	"24"	"White"	"2106-3"	44147
	"3 years"	"3"	"2005"	"2005"	"Massachusetts"	"25"	"White"	"2106-3"	62314
	"3 years"	"3"	"2005"	"2005"	"Michigan"	"26"	"White"	"2106-3"	101394
	"3 years"	"3"	"2005"	"2005"	"Minnesota"	"27"	"White"	"2106-3"	56211
	"3 years"	"3"	"2005"	"2005"	"Mississippi"	"28"	"White"	"2106-3"	22169
	"3 years"	"3"	"2005"	"2005"	"Missouri"	"29"	"White"	"2106-3"	61434
	"3 years"	"3"	"2005"	"2005"	"Montana"	"30"	"White"	"2106-3"	9841
	"3 years"	"3"	"2005"	"2005"	"Nebraska"	"31"	"White"	"2106-3"	22070
	"3 years"	"3"	"2005"	"2005"	"Nevada"	"32"	"White"	"2106-3"	27906
	"3 years"	"3"	"2005"	"2005"	"New Hampshire"	"33"	"White"	"2106-3"	14210
	"3 years"	"3"	"2005"	"2005"	"New Jersey"	"34"	"White"	"2106-3"	82287
	"3 years"	"3"	"2005"	"2005"	"New Mexico"	"35"	"White"	"2106-3"	22106
	"3 years"	"3"	"2005"	"2005"	"New York"	"36"	"White"	"2106-3"	166619
	"3 years"	"3"	"2005"	"2005"	"North Carolina"	"37"	"White"	"2106-3"	82909
	"3 years"	"3"	"2005"	"2005"	"North Dakota"	"38"	"White"	"2106-3"	6587
	"3 years"	"3"	"2005"	"2005"	"Ohio"	"39"	"White"	"2106-3"	118952
	"3 years"	"3"	"2005"	"2005"	"Oklahoma"	"40"	"White"	"2106-3"	36499
	"3 years"	"3"	"2005"	"2005"	"Oregon"	"41"	"White"	"2106-3"	39806
	"3 years"	"3"	"2005"	"2005"	"Pennsylvania"	"42"	"White"	"2106-3"	117254
	"3 years"	"3"	"2005"	"2005"	"Rhode Island"	"44"	"White"	"2106-3"	10028
	"3 years"	"3"	"2005"	"2005"	"South Carolina"	"45"	"White"	"2106-3"	35866
	"3 years"	"3"	"2005"	"2005"	"South Dakota"	"46"	"White"	"2106-3"	8342
	"3 years"	"3"	"2005"	"2005"	"Tennessee"	"47"	"White"	"2106-3"	59806
	"3 years"	"3"	"2005"	"2005"	"Texas"	"48"	"White"	"2106-3"	299362
	"3 years"	"3"	"2005"	"2005"	"Utah"	"49"	"White"	"2106-3"	42871
	"3 years"	"3"	"2005"	"2005"	"Vermont"	"50"	"White"	"2106-3"	6298
	"3 years"	"3"	"2005"	"2005"	"Virginia"	"51"	"White"	"2106-3"	69593
	"3 years"	"3"	"2005"	"2005"	"Washington"	"53"	"White"	"2106-3"	65907
	"3 years"	"3"	"2005"	"2005"	"West Virginia"	"54"	"White"	"2106-3"	19155
	"3 years"	"3"	"2005"	"2005"	"Wisconsin"	"55"	"White"	"2106-3"	58859
	"3 years"	"3"	"2005"	"2005"	"Wyoming"	"56"	"White"	"2106-3"	6029
	"4 years"	"4"	"2005"	"2005"	"Alabama"	"01"	"White"	"2106-3"	40701
	"4 years"	"4"	"2005"	"2005"	"Alaska"	"02"	"White"	"2106-3"	6429
	"4 years"	"4"	"2005"	"2005"	"Arizona"	"04"	"White"	"2106-3"	73267
	"4 years"	"4"	"2005"	"2005"	"Arkansas"	"05"	"White"	"2106-3"	28703
	"4 years"	"4"	"2005"	"2005"	"California"	"06"	"White"	"2106-3"	398212
	"4 years"	"4"	"2005"	"2005"	"Colorado"	"08"	"White"	"2106-3"	58340
	"4 years"	"4"	"2005"	"2005"	"Connecticut"	"09"	"White"	"2106-3"	35637
	"4 years"	"4"	"2005"	"2005"	"Delaware"	"10"	"White"	"2106-3"	7556
	"4 years"	"4"	"2005"	"2005"	"District of Columbia"	"11"	"White"	"2106-3"	2166
	"4 years"	"4"	"2005"	"2005"	"Florida"	"12"	"White"	"2106-3"	158945
	"4 years"	"4"	"2005"	"2005"	"Georgia"	"13"	"White"	"2106-3"	85381
	"4 years"	"4"	"2005"	"2005"	"Hawaii"	"15"	"White"	"2106-3"	4021
	"4 years"	"4"	"2005"	"2005"	"Idaho"	"16"	"White"	"2106-3"	20584
	"4 years"	"4"	"2005"	"2005"	"Illinois"	"17"	"White"	"2106-3"	135744
	"4 years"	"4"	"2005"	"2005"	"Indiana"	"18"	"White"	"2106-3"	75231
	"4 years"	"4"	"2005"	"2005"	"Iowa"	"19"	"White"	"2106-3"	35076
	"4 years"	"4"	"2005"	"2005"	"Kansas"	"20"	"White"	"2106-3"	33742
	"4 years"	"4"	"2005"	"2005"	"Kentucky"	"21"	"White"	"2106-3"	48771
	"4 years"	"4"	"2005"	"2005"	"Louisiana"	"22"	"White"	"2106-3"	38136
	"4 years"	"4"	"2005"	"2005"	"Maine"	"23"	"White"	"2106-3"	13738
	"4 years"	"4"	"2005"	"2005"	"Maryland"	"24"	"White"	"2106-3"	44818
	"4 years"	"4"	"2005"	"2005"	"Massachusetts"	"25"	"White"	"2106-3"	63600
	"4 years"	"4"	"2005"	"2005"	"Michigan"	"26"	"White"	"2106-3"	103782
	"4 years"	"4"	"2005"	"2005"	"Minnesota"	"27"	"White"	"2106-3"	58304
	"4 years"	"4"	"2005"	"2005"	"Mississippi"	"28"	"White"	"2106-3"	23270
	"4 years"	"4"	"2005"	"2005"	"Missouri"	"29"	"White"	"2106-3"	62256
	"4 years"	"4"	"2005"	"2005"	"Montana"	"30"	"White"	"2106-3"	9716
	"4 years"	"4"	"2005"	"2005"	"Nebraska"	"31"	"White"	"2106-3"	21793
	"4 years"	"4"	"2005"	"2005"	"Nevada"	"32"	"White"	"2106-3"	27374
	"4 years"	"4"	"2005"	"2005"	"New Hampshire"	"33"	"White"	"2106-3"	14203
	"4 years"	"4"	"2005"	"2005"	"New Jersey"	"34"	"White"	"2106-3"	82041
	"4 years"	"4"	"2005"	"2005"	"New Mexico"	"35"	"White"	"2106-3"	21730
	"4 years"	"4"	"2005"	"2005"	"New York"	"36"	"White"	"2106-3"	169594
	"4 years"	"4"	"2005"	"2005"	"North Carolina"	"37"	"White"	"2106-3"	86212
	"4 years"	"4"	"2005"	"2005"	"North Dakota"	"38"	"White"	"2106-3"	6290
	"4 years"	"4"	"2005"	"2005"	"Ohio"	"39"	"White"	"2106-3"	124751
	"4 years"	"4"	"2005"	"2005"	"Oklahoma"	"40"	"White"	"2106-3"	36165
	"4 years"	"4"	"2005"	"2005"	"Oregon"	"41"	"White"	"2106-3"	41012
	"4 years"	"4"	"2005"	"2005"	"Pennsylvania"	"42"	"White"	"2106-3"	121590
	"4 years"	"4"	"2005"	"2005"	"Rhode Island"	"44"	"White"	"2106-3"	10480
	"4 years"	"4"	"2005"	"2005"	"South Carolina"	"45"	"White"	"2106-3"	36389
	"4 years"	"4"	"2005"	"2005"	"South Dakota"	"46"	"White"	"2106-3"	8330
	"4 years"	"4"	"2005"	"2005"	"Tennessee"	"47"	"White"	"2106-3"	61752
	"4 years"	"4"	"2005"	"2005"	"Texas"	"48"	"White"	"2106-3"	301077
	"4 years"	"4"	"2005"	"2005"	"Utah"	"49"	"White"	"2106-3"	41944
	"4 years"	"4"	"2005"	"2005"	"Vermont"	"50"	"White"	"2106-3"	6564
	"4 years"	"4"	"2005"	"2005"	"Virginia"	"51"	"White"	"2106-3"	71026
	"4 years"	"4"	"2005"	"2005"	"Washington"	"53"	"White"	"2106-3"	67531
	"4 years"	"4"	"2005"	"2005"	"West Virginia"	"54"	"White"	"2106-3"	19750
	"4 years"	"4"	"2005"	"2005"	"Wisconsin"	"55"	"White"	"2106-3"	60116
	"4 years"	"4"	"2005"	"2005"	"Wyoming"	"56"	"White"	"2106-3"	5822
	"5 years"	"5"	"2005"	"2005"	"Alabama"	"01"	"White"	"2106-3"	39575
	"5 years"	"5"	"2005"	"2005"	"Alaska"	"02"	"White"	"2106-3"	6083
	"5 years"	"5"	"2005"	"2005"	"Arizona"	"04"	"White"	"2106-3"	69343
	"5 years"	"5"	"2005"	"2005"	"Arkansas"	"05"	"White"	"2106-3"	28762
	"5 years"	"5"	"2005"	"2005"	"California"	"06"	"White"	"2106-3"	369487
	"5 years"	"5"	"2005"	"2005"	"Colorado"	"08"	"White"	"2106-3"	55374
	"5 years"	"5"	"2005"	"2005"	"Connecticut"	"09"	"White"	"2106-3"	35731
	"5 years"	"5"	"2005"	"2005"	"Delaware"	"10"	"White"	"2106-3"	7129
	"5 years"	"5"	"2005"	"2005"	"District of Columbia"	"11"	"White"	"2106-3"	1495
	"5 years"	"5"	"2005"	"2005"	"Florida"	"12"	"White"	"2106-3"	151868
	"5 years"	"5"	"2005"	"2005"	"Georgia"	"13"	"White"	"2106-3"	77097
	"5 years"	"5"	"2005"	"2005"	"Hawaii"	"15"	"White"	"2106-3"	4178
	"5 years"	"5"	"2005"	"2005"	"Idaho"	"16"	"White"	"2106-3"	20769
	"5 years"	"5"	"2005"	"2005"	"Illinois"	"17"	"White"	"2106-3"	131123
	"5 years"	"5"	"2005"	"2005"	"Indiana"	"18"	"White"	"2106-3"	74059
	"5 years"	"5"	"2005"	"2005"	"Iowa"	"19"	"White"	"2106-3"	35710
	"5 years"	"5"	"2005"	"2005"	"Kansas"	"20"	"White"	"2106-3"	33816
	"5 years"	"5"	"2005"	"2005"	"Kentucky"	"21"	"White"	"2106-3"	48437
	"5 years"	"5"	"2005"	"2005"	"Louisiana"	"22"	"White"	"2106-3"	36675
	"5 years"	"5"	"2005"	"2005"	"Maine"	"23"	"White"	"2106-3"	14040
	"5 years"	"5"	"2005"	"2005"	"Maryland"	"24"	"White"	"2106-3"	42362
	"5 years"	"5"	"2005"	"2005"	"Massachusetts"	"25"	"White"	"2106-3"	64872
	"5 years"	"5"	"2005"	"2005"	"Michigan"	"26"	"White"	"2106-3"	102785
	"5 years"	"5"	"2005"	"2005"	"Minnesota"	"27"	"White"	"2106-3"	57946
	"5 years"	"5"	"2005"	"2005"	"Mississippi"	"28"	"White"	"2106-3"	21985
	"5 years"	"5"	"2005"	"2005"	"Missouri"	"29"	"White"	"2106-3"	62102
	"5 years"	"5"	"2005"	"2005"	"Montana"	"30"	"White"	"2106-3"	9793
	"5 years"	"5"	"2005"	"2005"	"Nebraska"	"31"	"White"	"2106-3"	21413
	"5 years"	"5"	"2005"	"2005"	"Nevada"	"32"	"White"	"2106-3"	26858
	"5 years"	"5"	"2005"	"2005"	"New Hampshire"	"33"	"White"	"2106-3"	14050
	"5 years"	"5"	"2005"	"2005"	"New Jersey"	"34"	"White"	"2106-3"	83747
	"5 years"	"5"	"2005"	"2005"	"New Mexico"	"35"	"White"	"2106-3"	21572
	"5 years"	"5"	"2005"	"2005"	"New York"	"36"	"White"	"2106-3"	167189
	"5 years"	"5"	"2005"	"2005"	"North Carolina"	"37"	"White"	"2106-3"	80569
	"5 years"	"5"	"2005"	"2005"	"North Dakota"	"38"	"White"	"2106-3"	6692
	"5 years"	"5"	"2005"	"2005"	"Ohio"	"39"	"White"	"2106-3"	122421
	"5 years"	"5"	"2005"	"2005"	"Oklahoma"	"40"	"White"	"2106-3"	34896
	"5 years"	"5"	"2005"	"2005"	"Oregon"	"41"	"White"	"2106-3"	40393
	"5 years"	"5"	"2005"	"2005"	"Pennsylvania"	"42"	"White"	"2106-3"	120697
	"5 years"	"5"	"2005"	"2005"	"Rhode Island"	"44"	"White"	"2106-3"	10738
	"5 years"	"5"	"2005"	"2005"	"South Carolina"	"45"	"White"	"2106-3"	35607
