"Notes"	"Age"	"Age Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"Ethnicity"	"Ethnicity Code"	"State"	"State Code"	"Race"	"Race Code"	Population
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Georgia"	"13"	"White"	"2106-3"	29548
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Hawaii"	"15"	"White"	"2106-3"	2276
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Idaho"	"16"	"White"	"2106-3"	8645
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Illinois"	"17"	"White"	"2106-3"	42431
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Indiana"	"18"	"White"	"2106-3"	31235
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Iowa"	"19"	"White"	"2106-3"	15790
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Kansas"	"20"	"White"	"2106-3"	14016
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Kentucky"	"21"	"White"	"2106-3"	23342
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Louisiana"	"22"	"White"	"2106-3"	16554
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Maine"	"23"	"White"	"2106-3"	6067
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Maryland"	"24"	"White"	"2106-3"	16296
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Massachusetts"	"25"	"White"	"2106-3"	22794
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Michigan"	"26"	"White"	"2106-3"	39125
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Minnesota"	"27"	"White"	"2106-3"	25181
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Mississippi"	"28"	"White"	"2106-3"	9922
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Missouri"	"29"	"White"	"2106-3"	28265
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Montana"	"30"	"White"	"2106-3"	5026
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Nebraska"	"31"	"White"	"2106-3"	9445
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Nevada"	"32"	"White"	"2106-3"	7283
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"New Hampshire"	"33"	"White"	"2106-3"	5721
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"New Jersey"	"34"	"White"	"2106-3"	24316
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"New Mexico"	"35"	"White"	"2106-3"	3500
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"New York"	"36"	"White"	"2106-3"	58823
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"North Carolina"	"37"	"White"	"2106-3"	32345
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"North Dakota"	"38"	"White"	"2106-3"	4062
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Ohio"	"39"	"White"	"2106-3"	51665
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Oklahoma"	"40"	"White"	"2106-3"	15861
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Oregon"	"41"	"White"	"2106-3"	15662
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Pennsylvania"	"42"	"White"	"2106-3"	48847
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Rhode Island"	"44"	"White"	"2106-3"	3188
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"South Carolina"	"45"	"White"	"2106-3"	16092
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"South Dakota"	"46"	"White"	"2106-3"	4467
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Tennessee"	"47"	"White"	"2106-3"	26740
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Texas"	"48"	"White"	"2106-3"	66495
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Utah"	"49"	"White"	"2106-3"	20052
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Vermont"	"50"	"White"	"2106-3"	2858
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Virginia"	"51"	"White"	"2106-3"	30001
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Washington"	"53"	"White"	"2106-3"	27485
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"West Virginia"	"54"	"White"	"2106-3"	9736
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Wisconsin"	"55"	"White"	"2106-3"	24219
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Wyoming"	"56"	"White"	"2106-3"	3042
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Alabama"	"01"	"White"	"2106-3"	2236
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Alaska"	"02"	"White"	"2106-3"	372
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Arizona"	"04"	"White"	"2106-3"	16951
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Arkansas"	"05"	"White"	"2106-3"	2215
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"California"	"06"	"White"	"2106-3"	123404
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Colorado"	"08"	"White"	"2106-3"	9409
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Connecticut"	"09"	"White"	"2106-3"	4123
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Delaware"	"10"	"White"	"2106-3"	828
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"District of Columbia"	"11"	"White"	"2106-3"	534
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Florida"	"12"	"White"	"2106-3"	30187
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Georgia"	"13"	"White"	"2106-3"	8295
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Hawaii"	"15"	"White"	"2106-3"	746
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Idaho"	"16"	"White"	"2106-3"	1853
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Illinois"	"17"	"White"	"2106-3"	18510
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Indiana"	"18"	"White"	"2106-3"	4029
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Iowa"	"19"	"White"	"2106-3"	1734
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Kansas"	"20"	"White"	"2106-3"	3430
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Kentucky"	"21"	"White"	"2106-3"	1499
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Louisiana"	"22"	"White"	"2106-3"	1671
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Maine"	"23"	"White"	"2106-3"	160
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Maryland"	"24"	"White"	"2106-3"	4795
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Massachusetts"	"25"	"White"	"2106-3"	5624
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Michigan"	"26"	"White"	"2106-3"	4145
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Minnesota"	"27"	"White"	"2106-3"	2393
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Mississippi"	"28"	"White"	"2106-3"	739
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Missouri"	"29"	"White"	"2106-3"	2304
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Montana"	"30"	"White"	"2106-3"	291
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Nebraska"	"31"	"White"	"2106-3"	1949
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Nevada"	"32"	"White"	"2106-3"	6534
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"New Hampshire"	"33"	"White"	"2106-3"	278
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"New Jersey"	"34"	"White"	"2106-3"	13032
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"New Mexico"	"35"	"White"	"2106-3"	7156
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"New York"	"36"	"White"	"2106-3"	23378
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"North Carolina"	"37"	"White"	"2106-3"	7489
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"North Dakota"	"38"	"White"	"2106-3"	233
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Ohio"	"39"	"White"	"2106-3"	3493
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Oklahoma"	"40"	"White"	"2106-3"	3633
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Oregon"	"41"	"White"	"2106-3"	4514
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Pennsylvania"	"42"	"White"	"2106-3"	6095
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Rhode Island"	"44"	"White"	"2106-3"	1050
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"South Carolina"	"45"	"White"	"2106-3"	2224
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"South Dakota"	"46"	"White"	"2106-3"	239
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Tennessee"	"47"	"White"	"2106-3"	3621
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Texas"	"48"	"White"	"2106-3"	93384
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Utah"	"49"	"White"	"2106-3"	3869
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Vermont"	"50"	"White"	"2106-3"	63
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Virginia"	"51"	"White"	"2106-3"	6573
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Washington"	"53"	"White"	"2106-3"	7877
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"West Virginia"	"54"	"White"	"2106-3"	228
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Wisconsin"	"55"	"White"	"2106-3"	3601
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Wyoming"	"56"	"White"	"2106-3"	518
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Alabama"	"01"	"White"	"2106-3"	17609
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Alaska"	"02"	"White"	"2106-3"	2773
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Arizona"	"04"	"White"	"2106-3"	18484
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Arkansas"	"05"	"White"	"2106-3"	12991
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"California"	"06"	"White"	"2106-3"	73489
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Colorado"	"08"	"White"	"2106-3"	20242
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Connecticut"	"09"	"White"	"2106-3"	10719
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Delaware"	"10"	"White"	"2106-3"	3063
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"District of Columbia"	"11"	"White"	"2106-3"	1124
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Florida"	"12"	"White"	"2106-3"	48642
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Georgia"	"13"	"White"	"2106-3"	30869
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Hawaii"	"15"	"White"	"2106-3"	2219
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Idaho"	"16"	"White"	"2106-3"	8676
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Illinois"	"17"	"White"	"2106-3"	42725
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Indiana"	"18"	"White"	"2106-3"	31633
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Iowa"	"19"	"White"	"2106-3"	15651
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Kansas"	"20"	"White"	"2106-3"	13805
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Kentucky"	"21"	"White"	"2106-3"	22716
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Louisiana"	"22"	"White"	"2106-3"	16360
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Maine"	"23"	"White"	"2106-3"	5996
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Maryland"	"24"	"White"	"2106-3"	16453
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Massachusetts"	"25"	"White"	"2106-3"	23209
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Michigan"	"26"	"White"	"2106-3"	39788
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Minnesota"	"27"	"White"	"2106-3"	25395
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Mississippi"	"28"	"White"	"2106-3"	10020
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Missouri"	"29"	"White"	"2106-3"	28071
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Montana"	"30"	"White"	"2106-3"	4907
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Nebraska"	"31"	"White"	"2106-3"	9271
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Nevada"	"32"	"White"	"2106-3"	7235
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"New Hampshire"	"33"	"White"	"2106-3"	5604
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"New Jersey"	"34"	"White"	"2106-3"	24422
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"New Mexico"	"35"	"White"	"2106-3"	3541
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"New York"	"36"	"White"	"2106-3"	58362
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"North Carolina"	"37"	"White"	"2106-3"	32389
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"North Dakota"	"38"	"White"	"2106-3"	4181
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Ohio"	"39"	"White"	"2106-3"	51874
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Oklahoma"	"40"	"White"	"2106-3"	15675
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Oregon"	"41"	"White"	"2106-3"	15860
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Pennsylvania"	"42"	"White"	"2106-3"	49358
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Rhode Island"	"44"	"White"	"2106-3"	3279
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"South Carolina"	"45"	"White"	"2106-3"	16388
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"South Dakota"	"46"	"White"	"2106-3"	4344
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Tennessee"	"47"	"White"	"2106-3"	27240
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Texas"	"48"	"White"	"2106-3"	66342
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Utah"	"49"	"White"	"2106-3"	19406
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Vermont"	"50"	"White"	"2106-3"	2906
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Virginia"	"51"	"White"	"2106-3"	29696
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Washington"	"53"	"White"	"2106-3"	27417
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"West Virginia"	"54"	"White"	"2106-3"	9813
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Wisconsin"	"55"	"White"	"2106-3"	24737
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Wyoming"	"56"	"White"	"2106-3"	3086
	"2 years"	"2"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Alabama"	"01"	"White"	"2106-3"	2465
