"Notes"	"Age"	"Age Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"State"	"State Code"	"Race"	"Race Code"	Population
	"< 1 year"	"0"	"2006"	"2006"	"Tennessee"	"47"	"Black or African American"	"2054-5"	16621
	"< 1 year"	"0"	"2006"	"2006"	"Texas"	"48"	"Black or African American"	"2054-5"	44068
	"< 1 year"	"0"	"2006"	"2006"	"Utah"	"49"	"Black or African American"	"2054-5"	802
	"< 1 year"	"0"	"2006"	"2006"	"Vermont"	"50"	"Black or African American"	"2054-5"	142
	"< 1 year"	"0"	"2006"	"2006"	"Virginia"	"51"	"Black or African American"	"2054-5"	21373
	"< 1 year"	"0"	"2006"	"2006"	"Washington"	"53"	"Black or African American"	"2054-5"	5188
	"< 1 year"	"0"	"2006"	"2006"	"West Virginia"	"54"	"Black or African American"	"2054-5"	1089
	"< 1 year"	"0"	"2006"	"2006"	"Wisconsin"	"55"	"Black or African American"	"2054-5"	7970
	"< 1 year"	"0"	"2006"	"2006"	"Wyoming"	"56"	"Black or African American"	"2054-5"	142
	"1 year"	"1"	"2006"	"2006"	"Alabama"	"01"	"Black or African American"	"2054-5"	16958
	"1 year"	"1"	"2006"	"2006"	"Alaska"	"02"	"Black or African American"	"2054-5"	527
	"1 year"	"1"	"2006"	"2006"	"Arizona"	"04"	"Black or African American"	"2054-5"	4452
	"1 year"	"1"	"2006"	"2006"	"Arkansas"	"05"	"Black or African American"	"2054-5"	7468
	"1 year"	"1"	"2006"	"2006"	"California"	"06"	"Black or African American"	"2054-5"	32080
	"1 year"	"1"	"2006"	"2006"	"Colorado"	"08"	"Black or African American"	"2054-5"	3517
	"1 year"	"1"	"2006"	"2006"	"Connecticut"	"09"	"Black or African American"	"2054-5"	4868
	"1 year"	"1"	"2006"	"2006"	"Delaware"	"10"	"Black or African American"	"2054-5"	2889
	"1 year"	"1"	"2006"	"2006"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	3898
	"1 year"	"1"	"2006"	"2006"	"Florida"	"12"	"Black or African American"	"2054-5"	46809
	"1 year"	"1"	"2006"	"2006"	"Georgia"	"13"	"Black or African American"	"2054-5"	42631
	"1 year"	"1"	"2006"	"2006"	"Hawaii"	"15"	"Black or African American"	"2054-5"	544
	"1 year"	"1"	"2006"	"2006"	"Idaho"	"16"	"Black or African American"	"2054-5"	353
	"1 year"	"1"	"2006"	"2006"	"Illinois"	"17"	"Black or African American"	"2054-5"	28448
	"1 year"	"1"	"2006"	"2006"	"Indiana"	"18"	"Black or African American"	"2054-5"	10504
	"1 year"	"1"	"2006"	"2006"	"Iowa"	"19"	"Black or African American"	"2054-5"	2197
	"1 year"	"1"	"2006"	"2006"	"Kansas"	"20"	"Black or African American"	"2054-5"	3160
	"1 year"	"1"	"2006"	"2006"	"Kentucky"	"21"	"Black or African American"	"2054-5"	5581
	"1 year"	"1"	"2006"	"2006"	"Louisiana"	"22"	"Black or African American"	"2054-5"	22495
	"1 year"	"1"	"2006"	"2006"	"Maine"	"23"	"Black or African American"	"2054-5"	495
	"1 year"	"1"	"2006"	"2006"	"Maryland"	"24"	"Black or African American"	"2054-5"	23638
	"1 year"	"1"	"2006"	"2006"	"Massachusetts"	"25"	"Black or African American"	"2054-5"	6575
	"1 year"	"1"	"2006"	"2006"	"Michigan"	"26"	"Black or African American"	"2054-5"	22363
	"1 year"	"1"	"2006"	"2006"	"Minnesota"	"27"	"Black or African American"	"2054-5"	6752
	"1 year"	"1"	"2006"	"2006"	"Mississippi"	"28"	"Black or African American"	"2054-5"	17395
	"1 year"	"1"	"2006"	"2006"	"Missouri"	"29"	"Black or African American"	"2054-5"	11683
	"1 year"	"1"	"2006"	"2006"	"Montana"	"30"	"Black or African American"	"2054-5"	158
	"1 year"	"1"	"2006"	"2006"	"Nebraska"	"31"	"Black or African American"	"2054-5"	1802
	"1 year"	"1"	"2006"	"2006"	"Nevada"	"32"	"Black or African American"	"2054-5"	3581
	"1 year"	"1"	"2006"	"2006"	"New Hampshire"	"33"	"Black or African American"	"2054-5"	355
	"1 year"	"1"	"2006"	"2006"	"New Jersey"	"34"	"Black or African American"	"2054-5"	14954
	"1 year"	"1"	"2006"	"2006"	"New Mexico"	"35"	"Black or African American"	"2054-5"	661
	"1 year"	"1"	"2006"	"2006"	"New York"	"36"	"Black or African American"	"2054-5"	37369
	"1 year"	"1"	"2006"	"2006"	"North Carolina"	"37"	"Black or African American"	"2054-5"	28029
	"1 year"	"1"	"2006"	"2006"	"North Dakota"	"38"	"Black or African American"	"2054-5"	286
	"1 year"	"1"	"2006"	"2006"	"Ohio"	"39"	"Black or African American"	"2054-5"	23509
	"1 year"	"1"	"2006"	"2006"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	5187
	"1 year"	"1"	"2006"	"2006"	"Oregon"	"41"	"Black or African American"	"2054-5"	1600
	"1 year"	"1"	"2006"	"2006"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	20578
	"1 year"	"1"	"2006"	"2006"	"Rhode Island"	"44"	"Black or African American"	"2054-5"	1198
	"1 year"	"1"	"2006"	"2006"	"South Carolina"	"45"	"Black or African American"	"2054-5"	18253
	"1 year"	"1"	"2006"	"2006"	"South Dakota"	"46"	"Black or African American"	"2054-5"	293
	"1 year"	"1"	"2006"	"2006"	"Tennessee"	"47"	"Black or African American"	"2054-5"	15899
	"1 year"	"1"	"2006"	"2006"	"Texas"	"48"	"Black or African American"	"2054-5"	43244
	"1 year"	"1"	"2006"	"2006"	"Utah"	"49"	"Black or African American"	"2054-5"	835
	"1 year"	"1"	"2006"	"2006"	"Vermont"	"50"	"Black or African American"	"2054-5"	163
	"1 year"	"1"	"2006"	"2006"	"Virginia"	"51"	"Black or African American"	"2054-5"	21620
	"1 year"	"1"	"2006"	"2006"	"Washington"	"53"	"Black or African American"	"2054-5"	4895
	"1 year"	"1"	"2006"	"2006"	"West Virginia"	"54"	"Black or African American"	"2054-5"	988
	"1 year"	"1"	"2006"	"2006"	"Wisconsin"	"55"	"Black or African American"	"2054-5"	7168
	"1 year"	"1"	"2006"	"2006"	"Wyoming"	"56"	"Black or African American"	"2054-5"	120
	"2 years"	"2"	"2006"	"2006"	"Alabama"	"01"	"Black or African American"	"2054-5"	17916
	"2 years"	"2"	"2006"	"2006"	"Alaska"	"02"	"Black or African American"	"2054-5"	552
	"2 years"	"2"	"2006"	"2006"	"Arizona"	"04"	"Black or African American"	"2054-5"	4298
	"2 years"	"2"	"2006"	"2006"	"Arkansas"	"05"	"Black or African American"	"2054-5"	7346
	"2 years"	"2"	"2006"	"2006"	"California"	"06"	"Black or African American"	"2054-5"	31138
	"2 years"	"2"	"2006"	"2006"	"Colorado"	"08"	"Black or African American"	"2054-5"	3381
	"2 years"	"2"	"2006"	"2006"	"Connecticut"	"09"	"Black or African American"	"2054-5"	4857
	"2 years"	"2"	"2006"	"2006"	"Delaware"	"10"	"Black or African American"	"2054-5"	2769
	"2 years"	"2"	"2006"	"2006"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	3795
	"2 years"	"2"	"2006"	"2006"	"Florida"	"12"	"Black or African American"	"2054-5"	45232
	"2 years"	"2"	"2006"	"2006"	"Georgia"	"13"	"Black or African American"	"2054-5"	43173
	"2 years"	"2"	"2006"	"2006"	"Hawaii"	"15"	"Black or African American"	"2054-5"	660
	"2 years"	"2"	"2006"	"2006"	"Idaho"	"16"	"Black or African American"	"2054-5"	365
	"2 years"	"2"	"2006"	"2006"	"Illinois"	"17"	"Black or African American"	"2054-5"	28947
	"2 years"	"2"	"2006"	"2006"	"Indiana"	"18"	"Black or African American"	"2054-5"	10440
	"2 years"	"2"	"2006"	"2006"	"Iowa"	"19"	"Black or African American"	"2054-5"	2158
	"2 years"	"2"	"2006"	"2006"	"Kansas"	"20"	"Black or African American"	"2054-5"	3105
	"2 years"	"2"	"2006"	"2006"	"Kentucky"	"21"	"Black or African American"	"2054-5"	5625
	"2 years"	"2"	"2006"	"2006"	"Louisiana"	"22"	"Black or African American"	"2054-5"	22420
	"2 years"	"2"	"2006"	"2006"	"Maine"	"23"	"Black or African American"	"2054-5"	463
	"2 years"	"2"	"2006"	"2006"	"Maryland"	"24"	"Black or African American"	"2054-5"	23352
	"2 years"	"2"	"2006"	"2006"	"Massachusetts"	"25"	"Black or African American"	"2054-5"	6244
	"2 years"	"2"	"2006"	"2006"	"Michigan"	"26"	"Black or African American"	"2054-5"	22443
	"2 years"	"2"	"2006"	"2006"	"Minnesota"	"27"	"Black or African American"	"2054-5"	6240
	"2 years"	"2"	"2006"	"2006"	"Mississippi"	"28"	"Black or African American"	"2054-5"	17454
	"2 years"	"2"	"2006"	"2006"	"Missouri"	"29"	"Black or African American"	"2054-5"	11519
	"2 years"	"2"	"2006"	"2006"	"Montana"	"30"	"Black or African American"	"2054-5"	166
	"2 years"	"2"	"2006"	"2006"	"Nebraska"	"31"	"Black or African American"	"2054-5"	1795
	"2 years"	"2"	"2006"	"2006"	"Nevada"	"32"	"Black or African American"	"2054-5"	3453
	"2 years"	"2"	"2006"	"2006"	"New Hampshire"	"33"	"Black or African American"	"2054-5"	336
	"2 years"	"2"	"2006"	"2006"	"New Jersey"	"34"	"Black or African American"	"2054-5"	15948
	"2 years"	"2"	"2006"	"2006"	"New Mexico"	"35"	"Black or African American"	"2054-5"	688
	"2 years"	"2"	"2006"	"2006"	"New York"	"36"	"Black or African American"	"2054-5"	39130
	"2 years"	"2"	"2006"	"2006"	"North Carolina"	"37"	"Black or African American"	"2054-5"	27738
	"2 years"	"2"	"2006"	"2006"	"North Dakota"	"38"	"Black or African American"	"2054-5"	183
	"2 years"	"2"	"2006"	"2006"	"Ohio"	"39"	"Black or African American"	"2054-5"	23359
	"2 years"	"2"	"2006"	"2006"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	5148
	"2 years"	"2"	"2006"	"2006"	"Oregon"	"41"	"Black or African American"	"2054-5"	1545
	"2 years"	"2"	"2006"	"2006"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	19726
	"2 years"	"2"	"2006"	"2006"	"Rhode Island"	"44"	"Black or African American"	"2054-5"	1168
	"2 years"	"2"	"2006"	"2006"	"South Carolina"	"45"	"Black or African American"	"2054-5"	18095
	"2 years"	"2"	"2006"	"2006"	"South Dakota"	"46"	"Black or African American"	"2054-5"	312
	"2 years"	"2"	"2006"	"2006"	"Tennessee"	"47"	"Black or African American"	"2054-5"	16002
	"2 years"	"2"	"2006"	"2006"	"Texas"	"48"	"Black or African American"	"2054-5"	43693
	"2 years"	"2"	"2006"	"2006"	"Utah"	"49"	"Black or African American"	"2054-5"	910
	"2 years"	"2"	"2006"	"2006"	"Vermont"	"50"	"Black or African American"	"2054-5"	122
	"2 years"	"2"	"2006"	"2006"	"Virginia"	"51"	"Black or African American"	"2054-5"	22007
	"2 years"	"2"	"2006"	"2006"	"Washington"	"53"	"Black or African American"	"2054-5"	4814
	"2 years"	"2"	"2006"	"2006"	"West Virginia"	"54"	"Black or African American"	"2054-5"	996
	"2 years"	"2"	"2006"	"2006"	"Wisconsin"	"55"	"Black or African American"	"2054-5"	6956
	"2 years"	"2"	"2006"	"2006"	"Wyoming"	"56"	"Black or African American"	"2054-5"	163
	"3 years"	"3"	"2006"	"2006"	"Alabama"	"01"	"Black or African American"	"2054-5"	17704
	"3 years"	"3"	"2006"	"2006"	"Alaska"	"02"	"Black or African American"	"2054-5"	589
	"3 years"	"3"	"2006"	"2006"	"Arizona"	"04"	"Black or African American"	"2054-5"	4316
	"3 years"	"3"	"2006"	"2006"	"Arkansas"	"05"	"Black or African American"	"2054-5"	7629
	"3 years"	"3"	"2006"	"2006"	"California"	"06"	"Black or African American"	"2054-5"	31290
	"3 years"	"3"	"2006"	"2006"	"Colorado"	"08"	"Black or African American"	"2054-5"	3273
	"3 years"	"3"	"2006"	"2006"	"Connecticut"	"09"	"Black or African American"	"2054-5"	4983
	"3 years"	"3"	"2006"	"2006"	"Delaware"	"10"	"Black or African American"	"2054-5"	2686
	"3 years"	"3"	"2006"	"2006"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	3454
	"3 years"	"3"	"2006"	"2006"	"Florida"	"12"	"Black or African American"	"2054-5"	45878
	"3 years"	"3"	"2006"	"2006"	"Georgia"	"13"	"Black or African American"	"2054-5"	42255
	"3 years"	"3"	"2006"	"2006"	"Hawaii"	"15"	"Black or African American"	"2054-5"	556
	"3 years"	"3"	"2006"	"2006"	"Idaho"	"16"	"Black or African American"	"2054-5"	329
	"3 years"	"3"	"2006"	"2006"	"Illinois"	"17"	"Black or African American"	"2054-5"	28489
	"3 years"	"3"	"2006"	"2006"	"Indiana"	"18"	"Black or African American"	"2054-5"	10333
	"3 years"	"3"	"2006"	"2006"	"Iowa"	"19"	"Black or African American"	"2054-5"	2095
	"3 years"	"3"	"2006"	"2006"	"Kansas"	"20"	"Black or African American"	"2054-5"	3282
	"3 years"	"3"	"2006"	"2006"	"Kentucky"	"21"	"Black or African American"	"2054-5"	5547
	"3 years"	"3"	"2006"	"2006"	"Louisiana"	"22"	"Black or African American"	"2054-5"	22687
	"3 years"	"3"	"2006"	"2006"	"Maine"	"23"	"Black or African American"	"2054-5"	481
	"3 years"	"3"	"2006"	"2006"	"Maryland"	"24"	"Black or African American"	"2054-5"	23338
	"3 years"	"3"	"2006"	"2006"	"Massachusetts"	"25"	"Black or African American"	"2054-5"	6306
	"3 years"	"3"	"2006"	"2006"	"Michigan"	"26"	"Black or African American"	"2054-5"	22026
	"3 years"	"3"	"2006"	"2006"	"Minnesota"	"27"	"Black or African American"	"2054-5"	5815
	"3 years"	"3"	"2006"	"2006"	"Mississippi"	"28"	"Black or African American"	"2054-5"	17602
	"3 years"	"3"	"2006"	"2006"	"Missouri"	"29"	"Black or African American"	"2054-5"	11055
	"3 years"	"3"	"2006"	"2006"	"Montana"	"30"	"Black or African American"	"2054-5"	184
	"3 years"	"3"	"2006"	"2006"	"Nebraska"	"31"	"Black or African American"	"2054-5"	1766
	"3 years"	"3"	"2006"	"2006"	"Nevada"	"32"	"Black or African American"	"2054-5"	3129
	"3 years"	"3"	"2006"	"2006"	"New Hampshire"	"33"	"Black or African American"	"2054-5"	369
	"3 years"	"3"	"2006"	"2006"	"New Jersey"	"34"	"Black or African American"	"2054-5"	16942
	"3 years"	"3"	"2006"	"2006"	"New Mexico"	"35"	"Black or African American"	"2054-5"	688
	"3 years"	"3"	"2006"	"2006"	"New York"	"36"	"Black or African American"	"2054-5"	39028
	"3 years"	"3"	"2006"	"2006"	"North Carolina"	"37"	"Black or African American"	"2054-5"	27497
	"3 years"	"3"	"2006"	"2006"	"North Dakota"	"38"	"Black or African American"	"2054-5"	219
	"3 years"	"3"	"2006"	"2006"	"Ohio"	"39"	"Black or African American"	"2054-5"	23327
	"3 years"	"3"	"2006"	"2006"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	5135
	"3 years"	"3"	"2006"	"2006"	"Oregon"	"41"	"Black or African American"	"2054-5"	1448
	"3 years"	"3"	"2006"	"2006"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	20072
	"3 years"	"3"	"2006"	"2006"	"Rhode Island"	"44"	"Black or African American"	"2054-5"	1023
	"3 years"	"3"	"2006"	"2006"	"South Carolina"	"45"	"Black or African American"	"2054-5"	18277
	"3 years"	"3"	"2006"	"2006"	"South Dakota"	"46"	"Black or African American"	"2054-5"	275
	"3 years"	"3"	"2006"	"2006"	"Tennessee"	"47"	"Black or African American"	"2054-5"	16293
	"3 years"	"3"	"2006"	"2006"	"Texas"	"48"	"Black or African American"	"2054-5"	43589
	"3 years"	"3"	"2006"	"2006"	"Utah"	"49"	"Black or African American"	"2054-5"	765
	"3 years"	"3"	"2006"	"2006"	"Vermont"	"50"	"Black or African American"	"2054-5"	201
	"3 years"	"3"	"2006"	"2006"	"Virginia"	"51"	"Black or African American"	"2054-5"	21895
	"3 years"	"3"	"2006"	"2006"	"Washington"	"53"	"Black or African American"	"2054-5"	4574
	"3 years"	"3"	"2006"	"2006"	"West Virginia"	"54"	"Black or African American"	"2054-5"	1084
	"3 years"	"3"	"2006"	"2006"	"Wisconsin"	"55"	"Black or African American"	"2054-5"	6811
	"3 years"	"3"	"2006"	"2006"	"Wyoming"	"56"	"Black or African American"	"2054-5"	119
	"4 years"	"4"	"2006"	"2006"	"Alabama"	"01"	"Black or African American"	"2054-5"	18642
	"4 years"	"4"	"2006"	"2006"	"Alaska"	"02"	"Black or African American"	"2054-5"	601
	"4 years"	"4"	"2006"	"2006"	"Arizona"	"04"	"Black or African American"	"2054-5"	4262
	"4 years"	"4"	"2006"	"2006"	"Arkansas"	"05"	"Black or African American"	"2054-5"	7889
	"4 years"	"4"	"2006"	"2006"	"California"	"06"	"Black or African American"	"2054-5"	31995
	"4 years"	"4"	"2006"	"2006"	"Colorado"	"08"	"Black or African American"	"2054-5"	3487
	"4 years"	"4"	"2006"	"2006"	"Connecticut"	"09"	"Black or African American"	"2054-5"	5207
	"4 years"	"4"	"2006"	"2006"	"Delaware"	"10"	"Black or African American"	"2054-5"	2744
	"4 years"	"4"	"2006"	"2006"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	3496
	"4 years"	"4"	"2006"	"2006"	"Florida"	"12"	"Black or African American"	"2054-5"	46355
	"4 years"	"4"	"2006"	"2006"	"Georgia"	"13"	"Black or African American"	"2054-5"	44015
	"4 years"	"4"	"2006"	"2006"	"Hawaii"	"15"	"Black or African American"	"2054-5"	612
	"4 years"	"4"	"2006"	"2006"	"Idaho"	"16"	"Black or African American"	"2054-5"	356
	"4 years"	"4"	"2006"	"2006"	"Illinois"	"17"	"Black or African American"	"2054-5"	29433
	"4 years"	"4"	"2006"	"2006"	"Indiana"	"18"	"Black or African American"	"2054-5"	10613
	"4 years"	"4"	"2006"	"2006"	"Iowa"	"19"	"Black or African American"	"2054-5"	2099
	"4 years"	"4"	"2006"	"2006"	"Kansas"	"20"	"Black or African American"	"2054-5"	3408
	"4 years"	"4"	"2006"	"2006"	"Kentucky"	"21"	"Black or African American"	"2054-5"	5556
	"4 years"	"4"	"2006"	"2006"	"Louisiana"	"22"	"Black or African American"	"2054-5"	25182
	"4 years"	"4"	"2006"	"2006"	"Maine"	"23"	"Black or African American"	"2054-5"	466
	"4 years"	"4"	"2006"	"2006"	"Maryland"	"24"	"Black or African American"	"2054-5"	24153
	"4 years"	"4"	"2006"	"2006"	"Massachusetts"	"25"	"Black or African American"	"2054-5"	6378
	"4 years"	"4"	"2006"	"2006"	"Michigan"	"26"	"Black or African American"	"2054-5"	22783
	"4 years"	"4"	"2006"	"2006"	"Minnesota"	"27"	"Black or African American"	"2054-5"	5793
	"4 years"	"4"	"2006"	"2006"	"Mississippi"	"28"	"Black or African American"	"2054-5"	17498
	"4 years"	"4"	"2006"	"2006"	"Missouri"	"29"	"Black or African American"	"2054-5"	11267
	"4 years"	"4"	"2006"	"2006"	"Montana"	"30"	"Black or African American"	"2054-5"	141
	"4 years"	"4"	"2006"	"2006"	"Nebraska"	"31"	"Black or African American"	"2054-5"	1612
	"4 years"	"4"	"2006"	"2006"	"Nevada"	"32"	"Black or African American"	"2054-5"	3279
	"4 years"	"4"	"2006"	"2006"	"New Hampshire"	"33"	"Black or African American"	"2054-5"	381
	"4 years"	"4"	"2006"	"2006"	"New Jersey"	"34"	"Black or African American"	"2054-5"	17259
	"4 years"	"4"	"2006"	"2006"	"New Mexico"	"35"	"Black or African American"	"2054-5"	724
	"4 years"	"4"	"2006"	"2006"	"New York"	"36"	"Black or African American"	"2054-5"	41113
	"4 years"	"4"	"2006"	"2006"	"North Carolina"	"37"	"Black or African American"	"2054-5"	29223
	"4 years"	"4"	"2006"	"2006"	"North Dakota"	"38"	"Black or African American"	"2054-5"	224
	"4 years"	"4"	"2006"	"2006"	"Ohio"	"39"	"Black or African American"	"2054-5"	23142
	"4 years"	"4"	"2006"	"2006"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	5403
	"4 years"	"4"	"2006"	"2006"	"Oregon"	"41"	"Black or African American"	"2054-5"	1486
	"4 years"	"4"	"2006"	"2006"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	20549
	"4 years"	"4"	"2006"	"2006"	"Rhode Island"	"44"	"Black or African American"	"2054-5"	1107
	"4 years"	"4"	"2006"	"2006"	"South Carolina"	"45"	"Black or African American"	"2054-5"	18841
	"4 years"	"4"	"2006"	"2006"	"South Dakota"	"46"	"Black or African American"	"2054-5"	274
	"4 years"	"4"	"2006"	"2006"	"Tennessee"	"47"	"Black or African American"	"2054-5"	16817
	"4 years"	"4"	"2006"	"2006"	"Texas"	"48"	"Black or African American"	"2054-5"	43683
	"4 years"	"4"	"2006"	"2006"	"Utah"	"49"	"Black or African American"	"2054-5"	782
	"4 years"	"4"	"2006"	"2006"	"Vermont"	"50"	"Black or African American"	"2054-5"	142
	"4 years"	"4"	"2006"	"2006"	"Virginia"	"51"	"Black or African American"	"2054-5"	22126
	"4 years"	"4"	"2006"	"2006"	"Washington"	"53"	"Black or African American"	"2054-5"	4597
	"4 years"	"4"	"2006"	"2006"	"West Virginia"	"54"	"Black or African American"	"2054-5"	1044
	"4 years"	"4"	"2006"	"2006"	"Wisconsin"	"55"	"Black or African American"	"2054-5"	6946
	"4 years"	"4"	"2006"	"2006"	"Wyoming"	"56"	"Black or African American"	"2054-5"	129
	"5 years"	"5"	"2006"	"2006"	"Alabama"	"01"	"Black or African American"	"2054-5"	20087
	"5 years"	"5"	"2006"	"2006"	"Alaska"	"02"	"Black or African American"	"2054-5"	533
	"5 years"	"5"	"2006"	"2006"	"Arizona"	"04"	"Black or African American"	"2054-5"	3942
	"5 years"	"5"	"2006"	"2006"	"Arkansas"	"05"	"Black or African American"	"2054-5"	8083
	"5 years"	"5"	"2006"	"2006"	"California"	"06"	"Black or African American"	"2054-5"	32216
	"5 years"	"5"	"2006"	"2006"	"Colorado"	"08"	"Black or African American"	"2054-5"	3393
	"5 years"	"5"	"2006"	"2006"	"Connecticut"	"09"	"Black or African American"	"2054-5"	5240
	"5 years"	"5"	"2006"	"2006"	"Delaware"	"10"	"Black or African American"	"2054-5"	2780
	"5 years"	"5"	"2006"	"2006"	"District of Columbia"	"11"	"Black or African American"	"2054-5"	4077
	"5 years"	"5"	"2006"	"2006"	"Florida"	"12"	"Black or African American"	"2054-5"	48840
	"5 years"	"5"	"2006"	"2006"	"Georgia"	"13"	"Black or African American"	"2054-5"	46879
	"5 years"	"5"	"2006"	"2006"	"Hawaii"	"15"	"Black or African American"	"2054-5"	585
	"5 years"	"5"	"2006"	"2006"	"Idaho"	"16"	"Black or African American"	"2054-5"	353
	"5 years"	"5"	"2006"	"2006"	"Illinois"	"17"	"Black or African American"	"2054-5"	30388
	"5 years"	"5"	"2006"	"2006"	"Indiana"	"18"	"Black or African American"	"2054-5"	11079
	"5 years"	"5"	"2006"	"2006"	"Iowa"	"19"	"Black or African American"	"2054-5"	2036
	"5 years"	"5"	"2006"	"2006"	"Kansas"	"20"	"Black or African American"	"2054-5"	3314
	"5 years"	"5"	"2006"	"2006"	"Kentucky"	"21"	"Black or African American"	"2054-5"	5537
	"5 years"	"5"	"2006"	"2006"	"Louisiana"	"22"	"Black or African American"	"2054-5"	23231
