"Notes"	"Age"	"Age Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"Ethnicity"	"Ethnicity Code"	"State"	"State Code"	"Race"	"Race Code"	Population
	"< 1 year"	"0"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"South Carolina"	"45"	"White"	"2106-3"	2246
	"< 1 year"	"0"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"South Dakota"	"46"	"White"	"2106-3"	273
	"< 1 year"	"0"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Tennessee"	"47"	"White"	"2106-3"	3260
	"< 1 year"	"0"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Texas"	"48"	"White"	"2106-3"	90278
	"< 1 year"	"0"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Utah"	"49"	"White"	"2106-3"	3897
	"< 1 year"	"0"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Vermont"	"50"	"White"	"2106-3"	82
	"< 1 year"	"0"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Virginia"	"51"	"White"	"2106-3"	6202
	"< 1 year"	"0"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Washington"	"53"	"White"	"2106-3"	7317
	"< 1 year"	"0"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"West Virginia"	"54"	"White"	"2106-3"	178
	"< 1 year"	"0"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Wisconsin"	"55"	"White"	"2106-3"	3417
	"< 1 year"	"0"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Wyoming"	"56"	"White"	"2106-3"	472
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Alabama"	"01"	"White"	"2106-3"	16379
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Alaska"	"02"	"White"	"2106-3"	3073
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Arizona"	"04"	"White"	"2106-3"	17449
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Arkansas"	"05"	"White"	"2106-3"	11859
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"California"	"06"	"White"	"2106-3"	70724
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Colorado"	"08"	"White"	"2106-3"	18929
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Connecticut"	"09"	"White"	"2106-3"	9788
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Delaware"	"10"	"White"	"2106-3"	2719
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"District of Columbia"	"11"	"White"	"2106-3"	1285
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Florida"	"12"	"White"	"2106-3"	45608
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Georgia"	"13"	"White"	"2106-3"	28749
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Hawaii"	"15"	"White"	"2106-3"	2161
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Idaho"	"16"	"White"	"2106-3"	8541
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Illinois"	"17"	"White"	"2106-3"	40148
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Indiana"	"18"	"White"	"2106-3"	29877
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Iowa"	"19"	"White"	"2106-3"	15041
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Kansas"	"20"	"White"	"2106-3"	13284
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Kentucky"	"21"	"White"	"2106-3"	21786
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Louisiana"	"22"	"White"	"2106-3"	15379
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Maine"	"23"	"White"	"2106-3"	5610
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Maryland"	"24"	"White"	"2106-3"	15675
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Massachusetts"	"25"	"White"	"2106-3"	22146
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Michigan"	"26"	"White"	"2106-3"	37655
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Minnesota"	"27"	"White"	"2106-3"	24180
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Mississippi"	"28"	"White"	"2106-3"	9301
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Missouri"	"29"	"White"	"2106-3"	26848
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Montana"	"30"	"White"	"2106-3"	4834
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Nebraska"	"31"	"White"	"2106-3"	8764
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Nevada"	"32"	"White"	"2106-3"	6855
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"New Hampshire"	"33"	"White"	"2106-3"	5458
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"New Jersey"	"34"	"White"	"2106-3"	22972
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"New Mexico"	"35"	"White"	"2106-3"	3246
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"New York"	"36"	"White"	"2106-3"	55870
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"North Carolina"	"37"	"White"	"2106-3"	31106
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"North Dakota"	"38"	"White"	"2106-3"	3895
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Ohio"	"39"	"White"	"2106-3"	49225
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Oklahoma"	"40"	"White"	"2106-3"	14771
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Oregon"	"41"	"White"	"2106-3"	14793
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Pennsylvania"	"42"	"White"	"2106-3"	46474
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Rhode Island"	"44"	"White"	"2106-3"	3151
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"South Carolina"	"45"	"White"	"2106-3"	15510
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"South Dakota"	"46"	"White"	"2106-3"	4322
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Tennessee"	"47"	"White"	"2106-3"	25479
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Texas"	"48"	"White"	"2106-3"	63447
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Utah"	"49"	"White"	"2106-3"	18824
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Vermont"	"50"	"White"	"2106-3"	2630
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Virginia"	"51"	"White"	"2106-3"	27847
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Washington"	"53"	"White"	"2106-3"	25890
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"West Virginia"	"54"	"White"	"2106-3"	9283
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Wisconsin"	"55"	"White"	"2106-3"	23267
	"< 1 year"	"0"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Wyoming"	"56"	"White"	"2106-3"	2827
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Alabama"	"01"	"White"	"2106-3"	2093
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Alaska"	"02"	"White"	"2106-3"	362
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Arizona"	"04"	"White"	"2106-3"	16083
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Arkansas"	"05"	"White"	"2106-3"	2161
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"California"	"06"	"White"	"2106-3"	118859
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Colorado"	"08"	"White"	"2106-3"	8740
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Connecticut"	"09"	"White"	"2106-3"	4050
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Delaware"	"10"	"White"	"2106-3"	713
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"District of Columbia"	"11"	"White"	"2106-3"	447
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Florida"	"12"	"White"	"2106-3"	29282
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Georgia"	"13"	"White"	"2106-3"	8092
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Hawaii"	"15"	"White"	"2106-3"	700
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Idaho"	"16"	"White"	"2106-3"	1835
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Illinois"	"17"	"White"	"2106-3"	18099
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Indiana"	"18"	"White"	"2106-3"	3816
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Iowa"	"19"	"White"	"2106-3"	1731
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Kansas"	"20"	"White"	"2106-3"	3244
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Kentucky"	"21"	"White"	"2106-3"	1534
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Louisiana"	"22"	"White"	"2106-3"	1743
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Maine"	"23"	"White"	"2106-3"	158
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Maryland"	"24"	"White"	"2106-3"	4657
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Massachusetts"	"25"	"White"	"2106-3"	5494
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Michigan"	"26"	"White"	"2106-3"	3941
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Minnesota"	"27"	"White"	"2106-3"	2479
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Mississippi"	"28"	"White"	"2106-3"	760
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Missouri"	"29"	"White"	"2106-3"	2118
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Montana"	"30"	"White"	"2106-3"	268
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Nebraska"	"31"	"White"	"2106-3"	1888
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Nevada"	"32"	"White"	"2106-3"	6228
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"New Hampshire"	"33"	"White"	"2106-3"	311
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"New Jersey"	"34"	"White"	"2106-3"	12703
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"New Mexico"	"35"	"White"	"2106-3"	6850
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"New York"	"36"	"White"	"2106-3"	22863
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"North Carolina"	"37"	"White"	"2106-3"	7566
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"North Dakota"	"38"	"White"	"2106-3"	176
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Ohio"	"39"	"White"	"2106-3"	3339
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Oklahoma"	"40"	"White"	"2106-3"	3364
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Oregon"	"41"	"White"	"2106-3"	4392
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Pennsylvania"	"42"	"White"	"2106-3"	5885
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Rhode Island"	"44"	"White"	"2106-3"	1035
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"South Carolina"	"45"	"White"	"2106-3"	2099
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"South Dakota"	"46"	"White"	"2106-3"	264
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Tennessee"	"47"	"White"	"2106-3"	3569
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Texas"	"48"	"White"	"2106-3"	89271
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Utah"	"49"	"White"	"2106-3"	3657
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Vermont"	"50"	"White"	"2106-3"	79
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Virginia"	"51"	"White"	"2106-3"	6179
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Washington"	"53"	"White"	"2106-3"	7657
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"West Virginia"	"54"	"White"	"2106-3"	207
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Wisconsin"	"55"	"White"	"2106-3"	3548
	"1 year"	"1"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Wyoming"	"56"	"White"	"2106-3"	433
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Alabama"	"01"	"White"	"2106-3"	16871
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Alaska"	"02"	"White"	"2106-3"	2816
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Arizona"	"04"	"White"	"2106-3"	17599
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Arkansas"	"05"	"White"	"2106-3"	12187
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"California"	"06"	"White"	"2106-3"	69783
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Colorado"	"08"	"White"	"2106-3"	18889
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Connecticut"	"09"	"White"	"2106-3"	10334
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Delaware"	"10"	"White"	"2106-3"	2865
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"District of Columbia"	"11"	"White"	"2106-3"	1138
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Florida"	"12"	"White"	"2106-3"	46133
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Georgia"	"13"	"White"	"2106-3"	29196
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Hawaii"	"15"	"White"	"2106-3"	2249
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Idaho"	"16"	"White"	"2106-3"	8269
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Illinois"	"17"	"White"	"2106-3"	40828
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Indiana"	"18"	"White"	"2106-3"	29700
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Iowa"	"19"	"White"	"2106-3"	15155
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Kansas"	"20"	"White"	"2106-3"	13333
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Kentucky"	"21"	"White"	"2106-3"	21644
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Louisiana"	"22"	"White"	"2106-3"	15520
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Maine"	"23"	"White"	"2106-3"	5704
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Maryland"	"24"	"White"	"2106-3"	15745
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Massachusetts"	"25"	"White"	"2106-3"	22118
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Michigan"	"26"	"White"	"2106-3"	37637
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Minnesota"	"27"	"White"	"2106-3"	23917
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Mississippi"	"28"	"White"	"2106-3"	9777
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Missouri"	"29"	"White"	"2106-3"	26794
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Montana"	"30"	"White"	"2106-3"	4622
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Nebraska"	"31"	"White"	"2106-3"	8884
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Nevada"	"32"	"White"	"2106-3"	6746
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"New Hampshire"	"33"	"White"	"2106-3"	5387
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"New Jersey"	"34"	"White"	"2106-3"	23459
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"New Mexico"	"35"	"White"	"2106-3"	3385
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"New York"	"36"	"White"	"2106-3"	55203
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"North Carolina"	"37"	"White"	"2106-3"	30844
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"North Dakota"	"38"	"White"	"2106-3"	3969
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Ohio"	"39"	"White"	"2106-3"	48832
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Oklahoma"	"40"	"White"	"2106-3"	14861
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Oregon"	"41"	"White"	"2106-3"	14833
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Pennsylvania"	"42"	"White"	"2106-3"	47099
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Rhode Island"	"44"	"White"	"2106-3"	3200
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"South Carolina"	"45"	"White"	"2106-3"	15679
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"South Dakota"	"46"	"White"	"2106-3"	4208
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Tennessee"	"47"	"White"	"2106-3"	25866
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Texas"	"48"	"White"	"2106-3"	63405
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Utah"	"49"	"White"	"2106-3"	18363
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Vermont"	"50"	"White"	"2106-3"	2744
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Virginia"	"51"	"White"	"2106-3"	28624
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Washington"	"53"	"White"	"2106-3"	26011
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"West Virginia"	"54"	"White"	"2106-3"	9220
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Wisconsin"	"55"	"White"	"2106-3"	23494
	"1 year"	"1"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Wyoming"	"56"	"White"	"2106-3"	2858
	"2 years"	"2"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Alabama"	"01"	"White"	"2106-3"	2474
