"Notes"	"Age"	"Age Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"State"	"State Code"	"Race"	"Race Code"	Population
	"< 1 year"	"0"	"2008"	"2008"	"West Virginia"	"54"	"White"	"2106-3"	20826
	"< 1 year"	"0"	"2008"	"2008"	"Wisconsin"	"55"	"White"	"2106-3"	58188
	"< 1 year"	"0"	"2008"	"2008"	"Wyoming"	"56"	"White"	"2106-3"	7190
	"1 year"	"1"	"2008"	"2008"	"Alabama"	"01"	"White"	"2106-3"	41105
	"1 year"	"1"	"2008"	"2008"	"Alaska"	"02"	"White"	"2106-3"	6531
	"1 year"	"1"	"2008"	"2008"	"Arizona"	"04"	"White"	"2106-3"	80893
	"1 year"	"1"	"2008"	"2008"	"Arkansas"	"05"	"White"	"2106-3"	30715
	"1 year"	"1"	"2008"	"2008"	"California"	"06"	"White"	"2106-3"	402463
	"1 year"	"1"	"2008"	"2008"	"Colorado"	"08"	"White"	"2106-3"	61932
	"1 year"	"1"	"2008"	"2008"	"Connecticut"	"09"	"White"	"2106-3"	31937
	"1 year"	"1"	"2008"	"2008"	"Delaware"	"10"	"White"	"2106-3"	7604
	"1 year"	"1"	"2008"	"2008"	"District of Columbia"	"11"	"White"	"2106-3"	2167
	"1 year"	"1"	"2008"	"2008"	"Florida"	"12"	"White"	"2106-3"	158200
	"1 year"	"1"	"2008"	"2008"	"Georgia"	"13"	"White"	"2106-3"	89075
	"1 year"	"1"	"2008"	"2008"	"Hawaii"	"15"	"White"	"2106-3"	5144
	"1 year"	"1"	"2008"	"2008"	"Idaho"	"16"	"White"	"2106-3"	23653
	"1 year"	"1"	"2008"	"2008"	"Illinois"	"17"	"White"	"2106-3"	128866
	"1 year"	"1"	"2008"	"2008"	"Indiana"	"18"	"White"	"2106-3"	73640
	"1 year"	"1"	"2008"	"2008"	"Iowa"	"19"	"White"	"2106-3"	36593
	"1 year"	"1"	"2008"	"2008"	"Kansas"	"20"	"White"	"2106-3"	34522
	"1 year"	"1"	"2008"	"2008"	"Kentucky"	"21"	"White"	"2106-3"	49241
	"1 year"	"1"	"2008"	"2008"	"Louisiana"	"22"	"White"	"2106-3"	36904
	"1 year"	"1"	"2008"	"2008"	"Maine"	"23"	"White"	"2106-3"	13371
	"1 year"	"1"	"2008"	"2008"	"Maryland"	"24"	"White"	"2106-3"	41051
	"1 year"	"1"	"2008"	"2008"	"Massachusetts"	"25"	"White"	"2106-3"	58462
	"1 year"	"1"	"2008"	"2008"	"Michigan"	"26"	"White"	"2106-3"	93223
	"1 year"	"1"	"2008"	"2008"	"Minnesota"	"27"	"White"	"2106-3"	56482
	"1 year"	"1"	"2008"	"2008"	"Mississippi"	"28"	"White"	"2106-3"	23655
	"1 year"	"1"	"2008"	"2008"	"Missouri"	"29"	"White"	"2106-3"	63252
	"1 year"	"1"	"2008"	"2008"	"Montana"	"30"	"White"	"2106-3"	10653
	"1 year"	"1"	"2008"	"2008"	"Nebraska"	"31"	"White"	"2106-3"	22333
	"1 year"	"1"	"2008"	"2008"	"Nevada"	"32"	"White"	"2106-3"	30788
	"1 year"	"1"	"2008"	"2008"	"New Hampshire"	"33"	"White"	"2106-3"	13195
	"1 year"	"1"	"2008"	"2008"	"New Jersey"	"34"	"White"	"2106-3"	76382
	"1 year"	"1"	"2008"	"2008"	"New Mexico"	"35"	"White"	"2106-3"	23100
	"1 year"	"1"	"2008"	"2008"	"New York"	"36"	"White"	"2106-3"	160009
	"1 year"	"1"	"2008"	"2008"	"North Carolina"	"37"	"White"	"2106-3"	90304
	"1 year"	"1"	"2008"	"2008"	"North Dakota"	"38"	"White"	"2106-3"	7393
	"1 year"	"1"	"2008"	"2008"	"Ohio"	"39"	"White"	"2106-3"	115156
	"1 year"	"1"	"2008"	"2008"	"Oklahoma"	"40"	"White"	"2106-3"	37697
	"1 year"	"1"	"2008"	"2008"	"Oregon"	"41"	"White"	"2106-3"	43105
	"1 year"	"1"	"2008"	"2008"	"Pennsylvania"	"42"	"White"	"2106-3"	114043
	"1 year"	"1"	"2008"	"2008"	"Rhode Island"	"44"	"White"	"2106-3"	9729
	"1 year"	"1"	"2008"	"2008"	"South Carolina"	"45"	"White"	"2106-3"	39189
	"1 year"	"1"	"2008"	"2008"	"South Dakota"	"46"	"White"	"2106-3"	9096
	"1 year"	"1"	"2008"	"2008"	"Tennessee"	"47"	"White"	"2106-3"	61651
	"1 year"	"1"	"2008"	"2008"	"Texas"	"48"	"White"	"2106-3"	312377
	"1 year"	"1"	"2008"	"2008"	"Utah"	"49"	"White"	"2106-3"	49382
	"1 year"	"1"	"2008"	"2008"	"Vermont"	"50"	"White"	"2106-3"	6151
	"1 year"	"1"	"2008"	"2008"	"Virginia"	"51"	"White"	"2106-3"	70773
	"1 year"	"1"	"2008"	"2008"	"Washington"	"53"	"White"	"2106-3"	69619
	"1 year"	"1"	"2008"	"2008"	"West Virginia"	"54"	"White"	"2106-3"	19898
	"1 year"	"1"	"2008"	"2008"	"Wisconsin"	"55"	"White"	"2106-3"	59036
	"1 year"	"1"	"2008"	"2008"	"Wyoming"	"56"	"White"	"2106-3"	7305
	"2 years"	"2"	"2008"	"2008"	"Alabama"	"01"	"White"	"2106-3"	40215
	"2 years"	"2"	"2008"	"2008"	"Alaska"	"02"	"White"	"2106-3"	6430
	"2 years"	"2"	"2008"	"2008"	"Arizona"	"04"	"White"	"2106-3"	77760
	"2 years"	"2"	"2008"	"2008"	"Arkansas"	"05"	"White"	"2106-3"	29853
	"2 years"	"2"	"2008"	"2008"	"California"	"06"	"White"	"2106-3"	386243
	"2 years"	"2"	"2008"	"2008"	"Colorado"	"08"	"White"	"2106-3"	60545
	"2 years"	"2"	"2008"	"2008"	"Connecticut"	"09"	"White"	"2106-3"	32106
	"2 years"	"2"	"2008"	"2008"	"Delaware"	"10"	"White"	"2106-3"	7502
	"2 years"	"2"	"2008"	"2008"	"District of Columbia"	"11"	"White"	"2106-3"	1717
	"2 years"	"2"	"2008"	"2008"	"Florida"	"12"	"White"	"2106-3"	156064
	"2 years"	"2"	"2008"	"2008"	"Georgia"	"13"	"White"	"2106-3"	84756
	"2 years"	"2"	"2008"	"2008"	"Hawaii"	"15"	"White"	"2106-3"	5002
	"2 years"	"2"	"2008"	"2008"	"Idaho"	"16"	"White"	"2106-3"	23057
	"2 years"	"2"	"2008"	"2008"	"Illinois"	"17"	"White"	"2106-3"	128168
	"2 years"	"2"	"2008"	"2008"	"Indiana"	"18"	"White"	"2106-3"	72974
	"2 years"	"2"	"2008"	"2008"	"Iowa"	"19"	"White"	"2106-3"	36706
	"2 years"	"2"	"2008"	"2008"	"Kansas"	"20"	"White"	"2106-3"	34086
	"2 years"	"2"	"2008"	"2008"	"Kentucky"	"21"	"White"	"2106-3"	48443
	"2 years"	"2"	"2008"	"2008"	"Louisiana"	"22"	"White"	"2106-3"	31310
	"2 years"	"2"	"2008"	"2008"	"Maine"	"23"	"White"	"2106-3"	13367
	"2 years"	"2"	"2008"	"2008"	"Maryland"	"24"	"White"	"2106-3"	40161
	"2 years"	"2"	"2008"	"2008"	"Massachusetts"	"25"	"White"	"2106-3"	59017
	"2 years"	"2"	"2008"	"2008"	"Michigan"	"26"	"White"	"2106-3"	94063
	"2 years"	"2"	"2008"	"2008"	"Minnesota"	"27"	"White"	"2106-3"	57617
	"2 years"	"2"	"2008"	"2008"	"Mississippi"	"28"	"White"	"2106-3"	21366
	"2 years"	"2"	"2008"	"2008"	"Missouri"	"29"	"White"	"2106-3"	63058
	"2 years"	"2"	"2008"	"2008"	"Montana"	"30"	"White"	"2106-3"	10265
	"2 years"	"2"	"2008"	"2008"	"Nebraska"	"31"	"White"	"2106-3"	22617
	"2 years"	"2"	"2008"	"2008"	"Nevada"	"32"	"White"	"2106-3"	30577
	"2 years"	"2"	"2008"	"2008"	"New Hampshire"	"33"	"White"	"2106-3"	14006
	"2 years"	"2"	"2008"	"2008"	"New Jersey"	"34"	"White"	"2106-3"	75318
	"2 years"	"2"	"2008"	"2008"	"New Mexico"	"35"	"White"	"2106-3"	22921
	"2 years"	"2"	"2008"	"2008"	"New York"	"36"	"White"	"2106-3"	155604
	"2 years"	"2"	"2008"	"2008"	"North Carolina"	"37"	"White"	"2106-3"	86886
	"2 years"	"2"	"2008"	"2008"	"North Dakota"	"38"	"White"	"2106-3"	7381
	"2 years"	"2"	"2008"	"2008"	"Ohio"	"39"	"White"	"2106-3"	115037
	"2 years"	"2"	"2008"	"2008"	"Oklahoma"	"40"	"White"	"2106-3"	37112
	"2 years"	"2"	"2008"	"2008"	"Oregon"	"41"	"White"	"2106-3"	41689
	"2 years"	"2"	"2008"	"2008"	"Pennsylvania"	"42"	"White"	"2106-3"	115765
	"2 years"	"2"	"2008"	"2008"	"Rhode Island"	"44"	"White"	"2106-3"	9534
	"2 years"	"2"	"2008"	"2008"	"South Carolina"	"45"	"White"	"2106-3"	36794
	"2 years"	"2"	"2008"	"2008"	"South Dakota"	"46"	"White"	"2106-3"	9260
	"2 years"	"2"	"2008"	"2008"	"Tennessee"	"47"	"White"	"2106-3"	61197
	"2 years"	"2"	"2008"	"2008"	"Texas"	"48"	"White"	"2106-3"	309043
	"2 years"	"2"	"2008"	"2008"	"Utah"	"49"	"White"	"2106-3"	48838
	"2 years"	"2"	"2008"	"2008"	"Vermont"	"50"	"White"	"2106-3"	5824
	"2 years"	"2"	"2008"	"2008"	"Virginia"	"51"	"White"	"2106-3"	69644
	"2 years"	"2"	"2008"	"2008"	"Washington"	"53"	"White"	"2106-3"	69450
	"2 years"	"2"	"2008"	"2008"	"West Virginia"	"54"	"White"	"2106-3"	19276
	"2 years"	"2"	"2008"	"2008"	"Wisconsin"	"55"	"White"	"2106-3"	59085
	"2 years"	"2"	"2008"	"2008"	"Wyoming"	"56"	"White"	"2106-3"	7219
	"3 years"	"3"	"2008"	"2008"	"Alabama"	"01"	"White"	"2106-3"	40193
	"3 years"	"3"	"2008"	"2008"	"Alaska"	"02"	"White"	"2106-3"	6340
	"3 years"	"3"	"2008"	"2008"	"Arizona"	"04"	"White"	"2106-3"	78080
	"3 years"	"3"	"2008"	"2008"	"Arkansas"	"05"	"White"	"2106-3"	29964
	"3 years"	"3"	"2008"	"2008"	"California"	"06"	"White"	"2106-3"	390532
	"3 years"	"3"	"2008"	"2008"	"Colorado"	"08"	"White"	"2106-3"	59957
	"3 years"	"3"	"2008"	"2008"	"Connecticut"	"09"	"White"	"2106-3"	32639
	"3 years"	"3"	"2008"	"2008"	"Delaware"	"10"	"White"	"2106-3"	7452
	"3 years"	"3"	"2008"	"2008"	"District of Columbia"	"11"	"White"	"2106-3"	1849
	"3 years"	"3"	"2008"	"2008"	"Florida"	"12"	"White"	"2106-3"	153696
	"3 years"	"3"	"2008"	"2008"	"Georgia"	"13"	"White"	"2106-3"	85105
	"3 years"	"3"	"2008"	"2008"	"Hawaii"	"15"	"White"	"2106-3"	4758
	"3 years"	"3"	"2008"	"2008"	"Idaho"	"16"	"White"	"2106-3"	22198
	"3 years"	"3"	"2008"	"2008"	"Illinois"	"17"	"White"	"2106-3"	128154
	"3 years"	"3"	"2008"	"2008"	"Indiana"	"18"	"White"	"2106-3"	72348
	"3 years"	"3"	"2008"	"2008"	"Iowa"	"19"	"White"	"2106-3"	35137
	"3 years"	"3"	"2008"	"2008"	"Kansas"	"20"	"White"	"2106-3"	33042
	"3 years"	"3"	"2008"	"2008"	"Kentucky"	"21"	"White"	"2106-3"	47986
	"3 years"	"3"	"2008"	"2008"	"Louisiana"	"22"	"White"	"2106-3"	34753
	"3 years"	"3"	"2008"	"2008"	"Maine"	"23"	"White"	"2106-3"	13088
	"3 years"	"3"	"2008"	"2008"	"Maryland"	"24"	"White"	"2106-3"	41873
	"3 years"	"3"	"2008"	"2008"	"Massachusetts"	"25"	"White"	"2106-3"	58647
	"3 years"	"3"	"2008"	"2008"	"Michigan"	"26"	"White"	"2106-3"	94891
	"3 years"	"3"	"2008"	"2008"	"Minnesota"	"27"	"White"	"2106-3"	56187
	"3 years"	"3"	"2008"	"2008"	"Mississippi"	"28"	"White"	"2106-3"	22676
	"3 years"	"3"	"2008"	"2008"	"Missouri"	"29"	"White"	"2106-3"	61782
	"3 years"	"3"	"2008"	"2008"	"Montana"	"30"	"White"	"2106-3"	10182
	"3 years"	"3"	"2008"	"2008"	"Nebraska"	"31"	"White"	"2106-3"	22381
	"3 years"	"3"	"2008"	"2008"	"Nevada"	"32"	"White"	"2106-3"	29357
	"3 years"	"3"	"2008"	"2008"	"New Hampshire"	"33"	"White"	"2106-3"	14463
	"3 years"	"3"	"2008"	"2008"	"New Jersey"	"34"	"White"	"2106-3"	78959
	"3 years"	"3"	"2008"	"2008"	"New Mexico"	"35"	"White"	"2106-3"	23467
	"3 years"	"3"	"2008"	"2008"	"New York"	"36"	"White"	"2106-3"	156325
	"3 years"	"3"	"2008"	"2008"	"North Carolina"	"37"	"White"	"2106-3"	86965
	"3 years"	"3"	"2008"	"2008"	"North Dakota"	"38"	"White"	"2106-3"	6859
	"3 years"	"3"	"2008"	"2008"	"Ohio"	"39"	"White"	"2106-3"	114219
	"3 years"	"3"	"2008"	"2008"	"Oklahoma"	"40"	"White"	"2106-3"	36949
	"3 years"	"3"	"2008"	"2008"	"Oregon"	"41"	"White"	"2106-3"	40566
	"3 years"	"3"	"2008"	"2008"	"Pennsylvania"	"42"	"White"	"2106-3"	114243
	"3 years"	"3"	"2008"	"2008"	"Rhode Island"	"44"	"White"	"2106-3"	9043
	"3 years"	"3"	"2008"	"2008"	"South Carolina"	"45"	"White"	"2106-3"	36173
	"3 years"	"3"	"2008"	"2008"	"South Dakota"	"46"	"White"	"2106-3"	9209
	"3 years"	"3"	"2008"	"2008"	"Tennessee"	"47"	"White"	"2106-3"	59871
	"3 years"	"3"	"2008"	"2008"	"Texas"	"48"	"White"	"2106-3"	312927
	"3 years"	"3"	"2008"	"2008"	"Utah"	"49"	"White"	"2106-3"	45916
	"3 years"	"3"	"2008"	"2008"	"Vermont"	"50"	"White"	"2106-3"	6229
	"3 years"	"3"	"2008"	"2008"	"Virginia"	"51"	"White"	"2106-3"	68682
	"3 years"	"3"	"2008"	"2008"	"Washington"	"53"	"White"	"2106-3"	66421
	"3 years"	"3"	"2008"	"2008"	"West Virginia"	"54"	"White"	"2106-3"	18672
	"3 years"	"3"	"2008"	"2008"	"Wisconsin"	"55"	"White"	"2106-3"	59236
	"3 years"	"3"	"2008"	"2008"	"Wyoming"	"56"	"White"	"2106-3"	6813
	"4 years"	"4"	"2008"	"2008"	"Alabama"	"01"	"White"	"2106-3"	40054
	"4 years"	"4"	"2008"	"2008"	"Alaska"	"02"	"White"	"2106-3"	6219
	"4 years"	"4"	"2008"	"2008"	"Arizona"	"04"	"White"	"2106-3"	74406
	"4 years"	"4"	"2008"	"2008"	"Arkansas"	"05"	"White"	"2106-3"	29548
	"4 years"	"4"	"2008"	"2008"	"California"	"06"	"White"	"2106-3"	389185
	"4 years"	"4"	"2008"	"2008"	"Colorado"	"08"	"White"	"2106-3"	59717
	"4 years"	"4"	"2008"	"2008"	"Connecticut"	"09"	"White"	"2106-3"	34248
	"4 years"	"4"	"2008"	"2008"	"Delaware"	"10"	"White"	"2106-3"	7469
	"4 years"	"4"	"2008"	"2008"	"District of Columbia"	"11"	"White"	"2106-3"	2169
	"4 years"	"4"	"2008"	"2008"	"Florida"	"12"	"White"	"2106-3"	155360
	"4 years"	"4"	"2008"	"2008"	"Georgia"	"13"	"White"	"2106-3"	86164
	"4 years"	"4"	"2008"	"2008"	"Hawaii"	"15"	"White"	"2106-3"	5029
	"4 years"	"4"	"2008"	"2008"	"Idaho"	"16"	"White"	"2106-3"	22297
	"4 years"	"4"	"2008"	"2008"	"Illinois"	"17"	"White"	"2106-3"	132325
	"4 years"	"4"	"2008"	"2008"	"Indiana"	"18"	"White"	"2106-3"	74295
	"4 years"	"4"	"2008"	"2008"	"Iowa"	"19"	"White"	"2106-3"	34980
	"4 years"	"4"	"2008"	"2008"	"Kansas"	"20"	"White"	"2106-3"	33947
	"4 years"	"4"	"2008"	"2008"	"Kentucky"	"21"	"White"	"2106-3"	48294
	"4 years"	"4"	"2008"	"2008"	"Louisiana"	"22"	"White"	"2106-3"	37324
	"4 years"	"4"	"2008"	"2008"	"Maine"	"23"	"White"	"2106-3"	13685
	"4 years"	"4"	"2008"	"2008"	"Maryland"	"24"	"White"	"2106-3"	43619
	"4 years"	"4"	"2008"	"2008"	"Massachusetts"	"25"	"White"	"2106-3"	60545
	"4 years"	"4"	"2008"	"2008"	"Michigan"	"26"	"White"	"2106-3"	97858
	"4 years"	"4"	"2008"	"2008"	"Minnesota"	"27"	"White"	"2106-3"	58537
	"4 years"	"4"	"2008"	"2008"	"Mississippi"	"28"	"White"	"2106-3"	23166
	"4 years"	"4"	"2008"	"2008"	"Missouri"	"29"	"White"	"2106-3"	62780
	"4 years"	"4"	"2008"	"2008"	"Montana"	"30"	"White"	"2106-3"	10060
	"4 years"	"4"	"2008"	"2008"	"Nebraska"	"31"	"White"	"2106-3"	23000
	"4 years"	"4"	"2008"	"2008"	"Nevada"	"32"	"White"	"2106-3"	30038
	"4 years"	"4"	"2008"	"2008"	"New Hampshire"	"33"	"White"	"2106-3"	13195
	"4 years"	"4"	"2008"	"2008"	"New Jersey"	"34"	"White"	"2106-3"	84281
	"4 years"	"4"	"2008"	"2008"	"New Mexico"	"35"	"White"	"2106-3"	23202
	"4 years"	"4"	"2008"	"2008"	"New York"	"36"	"White"	"2106-3"	167221
	"4 years"	"4"	"2008"	"2008"	"North Carolina"	"37"	"White"	"2106-3"	86862
	"4 years"	"4"	"2008"	"2008"	"North Dakota"	"38"	"White"	"2106-3"	6749
	"4 years"	"4"	"2008"	"2008"	"Ohio"	"39"	"White"	"2106-3"	118875
	"4 years"	"4"	"2008"	"2008"	"Oklahoma"	"40"	"White"	"2106-3"	36648
	"4 years"	"4"	"2008"	"2008"	"Oregon"	"41"	"White"	"2106-3"	40178
	"4 years"	"4"	"2008"	"2008"	"Pennsylvania"	"42"	"White"	"2106-3"	118144
	"4 years"	"4"	"2008"	"2008"	"Rhode Island"	"44"	"White"	"2106-3"	10425
	"4 years"	"4"	"2008"	"2008"	"South Carolina"	"45"	"White"	"2106-3"	37301
	"4 years"	"4"	"2008"	"2008"	"South Dakota"	"46"	"White"	"2106-3"	8843
	"4 years"	"4"	"2008"	"2008"	"Tennessee"	"47"	"White"	"2106-3"	61971
	"4 years"	"4"	"2008"	"2008"	"Texas"	"48"	"White"	"2106-3"	314368
	"4 years"	"4"	"2008"	"2008"	"Utah"	"49"	"White"	"2106-3"	46691
	"4 years"	"4"	"2008"	"2008"	"Vermont"	"50"	"White"	"2106-3"	6548
	"4 years"	"4"	"2008"	"2008"	"Virginia"	"51"	"White"	"2106-3"	70924
	"4 years"	"4"	"2008"	"2008"	"Washington"	"53"	"White"	"2106-3"	67100
	"4 years"	"4"	"2008"	"2008"	"West Virginia"	"54"	"White"	"2106-3"	19685
	"4 years"	"4"	"2008"	"2008"	"Wisconsin"	"55"	"White"	"2106-3"	60864
	"4 years"	"4"	"2008"	"2008"	"Wyoming"	"56"	"White"	"2106-3"	6463
	"5 years"	"5"	"2008"	"2008"	"Alabama"	"01"	"White"	"2106-3"	39887
	"5 years"	"5"	"2008"	"2008"	"Alaska"	"02"	"White"	"2106-3"	6102
	"5 years"	"5"	"2008"	"2008"	"Arizona"	"04"	"White"	"2106-3"	74687
	"5 years"	"5"	"2008"	"2008"	"Arkansas"	"05"	"White"	"2106-3"	29594
	"5 years"	"5"	"2008"	"2008"	"California"	"06"	"White"	"2106-3"	381500
	"5 years"	"5"	"2008"	"2008"	"Colorado"	"08"	"White"	"2106-3"	60059
	"5 years"	"5"	"2008"	"2008"	"Connecticut"	"09"	"White"	"2106-3"	35108
	"5 years"	"5"	"2008"	"2008"	"Delaware"	"10"	"White"	"2106-3"	7473
	"5 years"	"5"	"2008"	"2008"	"District of Columbia"	"11"	"White"	"2106-3"	1382
	"5 years"	"5"	"2008"	"2008"	"Florida"	"12"	"White"	"2106-3"	158992
	"5 years"	"5"	"2008"	"2008"	"Georgia"	"13"	"White"	"2106-3"	82890
	"5 years"	"5"	"2008"	"2008"	"Hawaii"	"15"	"White"	"2106-3"	4063
	"5 years"	"5"	"2008"	"2008"	"Idaho"	"16"	"White"	"2106-3"	22459
	"5 years"	"5"	"2008"	"2008"	"Illinois"	"17"	"White"	"2106-3"	131156
	"5 years"	"5"	"2008"	"2008"	"Indiana"	"18"	"White"	"2106-3"	74599
	"5 years"	"5"	"2008"	"2008"	"Iowa"	"19"	"White"	"2106-3"	36691
	"5 years"	"5"	"2008"	"2008"	"Kansas"	"20"	"White"	"2106-3"	34929
	"5 years"	"5"	"2008"	"2008"	"Kentucky"	"21"	"White"	"2106-3"	48841
	"5 years"	"5"	"2008"	"2008"	"Louisiana"	"22"	"White"	"2106-3"	34892
	"5 years"	"5"	"2008"	"2008"	"Maine"	"23"	"White"	"2106-3"	14028
	"5 years"	"5"	"2008"	"2008"	"Maryland"	"24"	"White"	"2106-3"	42258
	"5 years"	"5"	"2008"	"2008"	"Massachusetts"	"25"	"White"	"2106-3"	62519
	"5 years"	"5"	"2008"	"2008"	"Michigan"	"26"	"White"	"2106-3"	98744
	"5 years"	"5"	"2008"	"2008"	"Minnesota"	"27"	"White"	"2106-3"	60040
	"5 years"	"5"	"2008"	"2008"	"Mississippi"	"28"	"White"	"2106-3"	22091
	"5 years"	"5"	"2008"	"2008"	"Missouri"	"29"	"White"	"2106-3"	63274
	"5 years"	"5"	"2008"	"2008"	"Montana"	"30"	"White"	"2106-3"	10364
	"5 years"	"5"	"2008"	"2008"	"Nebraska"	"31"	"White"	"2106-3"	22953
	"5 years"	"5"	"2008"	"2008"	"Nevada"	"32"	"White"	"2106-3"	28451
	"5 years"	"5"	"2008"	"2008"	"New Hampshire"	"33"	"White"	"2106-3"	13749
	"5 years"	"5"	"2008"	"2008"	"New Jersey"	"34"	"White"	"2106-3"	82329
	"5 years"	"5"	"2008"	"2008"	"New Mexico"	"35"	"White"	"2106-3"	22047
	"5 years"	"5"	"2008"	"2008"	"New York"	"36"	"White"	"2106-3"	166251
	"5 years"	"5"	"2008"	"2008"	"North Carolina"	"37"	"White"	"2106-3"	86708
	"5 years"	"5"	"2008"	"2008"	"North Dakota"	"38"	"White"	"2106-3"	6841
	"5 years"	"5"	"2008"	"2008"	"Ohio"	"39"	"White"	"2106-3"	120493
	"5 years"	"5"	"2008"	"2008"	"Oklahoma"	"40"	"White"	"2106-3"	36793
	"5 years"	"5"	"2008"	"2008"	"Oregon"	"41"	"White"	"2106-3"	41343
	"5 years"	"5"	"2008"	"2008"	"Pennsylvania"	"42"	"White"	"2106-3"	121009
	"5 years"	"5"	"2008"	"2008"	"Rhode Island"	"44"	"White"	"2106-3"	10265
	"5 years"	"5"	"2008"	"2008"	"South Carolina"	"45"	"White"	"2106-3"	37677
