"Notes"	"Age"	"Age Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"State"	"State Code"	Population
	"44 years"	"44"	"1994"	"1994"	"Virginia"	"51"	100160
	"44 years"	"44"	"1994"	"1994"	"Washington"	"53"	84215
	"44 years"	"44"	"1994"	"1994"	"West Virginia"	"54"	28190
	"44 years"	"44"	"1994"	"1994"	"Wisconsin"	"55"	75024
	"44 years"	"44"	"1994"	"1994"	"Wyoming"	"56"	7613
	"44 years"	"44"	"1995"	"1995"	"Alabama"	"01"	59689
	"44 years"	"44"	"1995"	"1995"	"Alaska"	"02"	10662
	"44 years"	"44"	"1995"	"1995"	"Arizona"	"04"	59258
	"44 years"	"44"	"1995"	"1995"	"Arkansas"	"05"	34147
	"44 years"	"44"	"1995"	"1995"	"California"	"06"	438927
	"44 years"	"44"	"1995"	"1995"	"Colorado"	"08"	62012
	"44 years"	"44"	"1995"	"1995"	"Connecticut"	"09"	48237
	"44 years"	"44"	"1995"	"1995"	"Delaware"	"10"	10183
	"44 years"	"44"	"1995"	"1995"	"District of Columbia"	"11"	7909
	"44 years"	"44"	"1995"	"1995"	"Florida"	"12"	192295
	"44 years"	"44"	"1995"	"1995"	"Georgia"	"13"	105905
	"44 years"	"44"	"1995"	"1995"	"Hawaii"	"15"	17784
	"44 years"	"44"	"1995"	"1995"	"Idaho"	"16"	16942
	"44 years"	"44"	"1995"	"1995"	"Illinois"	"17"	170295
	"44 years"	"44"	"1995"	"1995"	"Indiana"	"18"	83848
	"44 years"	"44"	"1995"	"1995"	"Iowa"	"19"	41655
	"44 years"	"44"	"1995"	"1995"	"Kansas"	"20"	36959
	"44 years"	"44"	"1995"	"1995"	"Kentucky"	"21"	56085
	"44 years"	"44"	"1995"	"1995"	"Louisiana"	"22"	60556
	"44 years"	"44"	"1995"	"1995"	"Maine"	"23"	19127
	"44 years"	"44"	"1995"	"1995"	"Maryland"	"24"	76606
	"44 years"	"44"	"1995"	"1995"	"Massachusetts"	"25"	88004
	"44 years"	"44"	"1995"	"1995"	"Michigan"	"26"	141757
	"44 years"	"44"	"1995"	"1995"	"Minnesota"	"27"	69296
	"44 years"	"44"	"1995"	"1995"	"Mississippi"	"28"	35975
	"44 years"	"44"	"1995"	"1995"	"Missouri"	"29"	74718
	"44 years"	"44"	"1995"	"1995"	"Montana"	"30"	13944
	"44 years"	"44"	"1995"	"1995"	"Nebraska"	"31"	23860
	"44 years"	"44"	"1995"	"1995"	"Nevada"	"32"	22479
	"44 years"	"44"	"1995"	"1995"	"New Hampshire"	"33"	17792
	"44 years"	"44"	"1995"	"1995"	"New Jersey"	"34"	117752
	"44 years"	"44"	"1995"	"1995"	"New Mexico"	"35"	24759
	"44 years"	"44"	"1995"	"1995"	"New York"	"36"	267288
	"44 years"	"44"	"1995"	"1995"	"North Carolina"	"37"	104889
	"44 years"	"44"	"1995"	"1995"	"North Dakota"	"38"	9155
	"44 years"	"44"	"1995"	"1995"	"Ohio"	"39"	161911
	"44 years"	"44"	"1995"	"1995"	"Oklahoma"	"40"	44924
	"44 years"	"44"	"1995"	"1995"	"Oregon"	"41"	51754
	"44 years"	"44"	"1995"	"1995"	"Pennsylvania"	"42"	174929
	"44 years"	"44"	"1995"	"1995"	"Rhode Island"	"44"	14134
	"44 years"	"44"	"1995"	"1995"	"South Carolina"	"45"	53484
	"44 years"	"44"	"1995"	"1995"	"South Dakota"	"46"	10281
	"44 years"	"44"	"1995"	"1995"	"Tennessee"	"47"	77362
	"44 years"	"44"	"1995"	"1995"	"Texas"	"48"	259260
	"44 years"	"44"	"1995"	"1995"	"Utah"	"49"	24297
	"44 years"	"44"	"1995"	"1995"	"Vermont"	"50"	9426
	"44 years"	"44"	"1995"	"1995"	"Virginia"	"51"	99335
	"44 years"	"44"	"1995"	"1995"	"Washington"	"53"	85429
	"44 years"	"44"	"1995"	"1995"	"West Virginia"	"54"	27980
	"44 years"	"44"	"1995"	"1995"	"Wisconsin"	"55"	75826
	"44 years"	"44"	"1995"	"1995"	"Wyoming"	"56"	7794
	"44 years"	"44"	"1996"	"1996"	"Alabama"	"01"	62076
	"44 years"	"44"	"1996"	"1996"	"Alaska"	"02"	11098
	"44 years"	"44"	"1996"	"1996"	"Arizona"	"04"	62880
	"44 years"	"44"	"1996"	"1996"	"Arkansas"	"05"	35633
	"44 years"	"44"	"1996"	"1996"	"California"	"06"	446645
	"44 years"	"44"	"1996"	"1996"	"Colorado"	"08"	66308
	"44 years"	"44"	"1996"	"1996"	"Connecticut"	"09"	50573
	"44 years"	"44"	"1996"	"1996"	"Delaware"	"10"	10825
	"44 years"	"44"	"1996"	"1996"	"District of Columbia"	"11"	7639
	"44 years"	"44"	"1996"	"1996"	"Florida"	"12"	201046
	"44 years"	"44"	"1996"	"1996"	"Georgia"	"13"	110901
	"44 years"	"44"	"1996"	"1996"	"Hawaii"	"15"	17948
	"44 years"	"44"	"1996"	"1996"	"Idaho"	"16"	18127
	"44 years"	"44"	"1996"	"1996"	"Illinois"	"17"	175926
	"44 years"	"44"	"1996"	"1996"	"Indiana"	"18"	89165
	"44 years"	"44"	"1996"	"1996"	"Iowa"	"19"	43968
	"44 years"	"44"	"1996"	"1996"	"Kansas"	"20"	39332
	"44 years"	"44"	"1996"	"1996"	"Kentucky"	"21"	58951
	"44 years"	"44"	"1996"	"1996"	"Louisiana"	"22"	63096
	"44 years"	"44"	"1996"	"1996"	"Maine"	"23"	20327
	"44 years"	"44"	"1996"	"1996"	"Maryland"	"24"	79539
	"44 years"	"44"	"1996"	"1996"	"Massachusetts"	"25"	91781
	"44 years"	"44"	"1996"	"1996"	"Michigan"	"26"	149138
	"44 years"	"44"	"1996"	"1996"	"Minnesota"	"27"	74095
	"44 years"	"44"	"1996"	"1996"	"Mississippi"	"28"	37525
	"44 years"	"44"	"1996"	"1996"	"Missouri"	"29"	78563
	"44 years"	"44"	"1996"	"1996"	"Montana"	"30"	14994
	"44 years"	"44"	"1996"	"1996"	"Nebraska"	"31"	25468
	"44 years"	"44"	"1996"	"1996"	"Nevada"	"32"	23705
	"44 years"	"44"	"1996"	"1996"	"New Hampshire"	"33"	19284
	"44 years"	"44"	"1996"	"1996"	"New Jersey"	"34"	120688
	"44 years"	"44"	"1996"	"1996"	"New Mexico"	"35"	26110
	"44 years"	"44"	"1996"	"1996"	"New York"	"36"	264139
	"44 years"	"44"	"1996"	"1996"	"North Carolina"	"37"	110719
	"44 years"	"44"	"1996"	"1996"	"North Dakota"	"38"	9924
	"44 years"	"44"	"1996"	"1996"	"Ohio"	"39"	170383
	"44 years"	"44"	"1996"	"1996"	"Oklahoma"	"40"	47244
	"44 years"	"44"	"1996"	"1996"	"Oregon"	"41"	54857
	"44 years"	"44"	"1996"	"1996"	"Pennsylvania"	"42"	184509
	"44 years"	"44"	"1996"	"1996"	"Rhode Island"	"44"	14895
	"44 years"	"44"	"1996"	"1996"	"South Carolina"	"45"	55499
	"44 years"	"44"	"1996"	"1996"	"South Dakota"	"46"	11115
	"44 years"	"44"	"1996"	"1996"	"Tennessee"	"47"	81188
	"44 years"	"44"	"1996"	"1996"	"Texas"	"48"	273979
	"44 years"	"44"	"1996"	"1996"	"Utah"	"49"	26376
	"44 years"	"44"	"1996"	"1996"	"Vermont"	"50"	10006
	"44 years"	"44"	"1996"	"1996"	"Virginia"	"51"	104171
	"44 years"	"44"	"1996"	"1996"	"Washington"	"53"	90035
	"44 years"	"44"	"1996"	"1996"	"West Virginia"	"54"	29165
	"44 years"	"44"	"1996"	"1996"	"Wisconsin"	"55"	80769
	"44 years"	"44"	"1996"	"1996"	"Wyoming"	"56"	8404
	"44 years"	"44"	"1997"	"1997"	"Alabama"	"01"	63468
	"44 years"	"44"	"1997"	"1997"	"Alaska"	"02"	11249
	"44 years"	"44"	"1997"	"1997"	"Arizona"	"04"	64978
	"44 years"	"44"	"1997"	"1997"	"Arkansas"	"05"	36646
	"44 years"	"44"	"1997"	"1997"	"California"	"06"	461511
	"44 years"	"44"	"1997"	"1997"	"Colorado"	"08"	67873
	"44 years"	"44"	"1997"	"1997"	"Connecticut"	"09"	51946
	"44 years"	"44"	"1997"	"1997"	"Delaware"	"10"	11213
	"44 years"	"44"	"1997"	"1997"	"District of Columbia"	"11"	7542
	"44 years"	"44"	"1997"	"1997"	"Florida"	"12"	208957
	"44 years"	"44"	"1997"	"1997"	"Georgia"	"13"	113783
	"44 years"	"44"	"1997"	"1997"	"Hawaii"	"15"	18363
	"44 years"	"44"	"1997"	"1997"	"Idaho"	"16"	18711
	"44 years"	"44"	"1997"	"1997"	"Illinois"	"17"	177267
	"44 years"	"44"	"1997"	"1997"	"Indiana"	"18"	89940
	"44 years"	"44"	"1997"	"1997"	"Iowa"	"19"	43845
	"44 years"	"44"	"1997"	"1997"	"Kansas"	"20"	39726
	"44 years"	"44"	"1997"	"1997"	"Kentucky"	"21"	58728
	"44 years"	"44"	"1997"	"1997"	"Louisiana"	"22"	64375
	"44 years"	"44"	"1997"	"1997"	"Maine"	"23"	20656
	"44 years"	"44"	"1997"	"1997"	"Maryland"	"24"	80297
	"44 years"	"44"	"1997"	"1997"	"Massachusetts"	"25"	93425
	"44 years"	"44"	"1997"	"1997"	"Michigan"	"26"	149974
	"44 years"	"44"	"1997"	"1997"	"Minnesota"	"27"	74265
	"44 years"	"44"	"1997"	"1997"	"Mississippi"	"28"	38297
	"44 years"	"44"	"1997"	"1997"	"Missouri"	"29"	79789
	"44 years"	"44"	"1997"	"1997"	"Montana"	"30"	15265
	"44 years"	"44"	"1997"	"1997"	"Nebraska"	"31"	25751
	"44 years"	"44"	"1997"	"1997"	"Nevada"	"32"	25536
	"44 years"	"44"	"1997"	"1997"	"New Hampshire"	"33"	19683
	"44 years"	"44"	"1997"	"1997"	"New Jersey"	"34"	123251
	"44 years"	"44"	"1997"	"1997"	"New Mexico"	"35"	26510
	"44 years"	"44"	"1997"	"1997"	"New York"	"36"	266178
	"44 years"	"44"	"1997"	"1997"	"North Carolina"	"37"	113191
	"44 years"	"44"	"1997"	"1997"	"North Dakota"	"38"	10087
	"44 years"	"44"	"1997"	"1997"	"Ohio"	"39"	170592
	"44 years"	"44"	"1997"	"1997"	"Oklahoma"	"40"	48483
	"44 years"	"44"	"1997"	"1997"	"Oregon"	"41"	55765
	"44 years"	"44"	"1997"	"1997"	"Pennsylvania"	"42"	185705
	"44 years"	"44"	"1997"	"1997"	"Rhode Island"	"44"	15189
	"44 years"	"44"	"1997"	"1997"	"South Carolina"	"45"	56568
	"44 years"	"44"	"1997"	"1997"	"South Dakota"	"46"	11212
	"44 years"	"44"	"1997"	"1997"	"Tennessee"	"47"	82667
	"44 years"	"44"	"1997"	"1997"	"Texas"	"48"	284390
	"44 years"	"44"	"1997"	"1997"	"Utah"	"49"	27212
	"44 years"	"44"	"1997"	"1997"	"Vermont"	"50"	10038
	"44 years"	"44"	"1997"	"1997"	"Virginia"	"51"	106156
	"44 years"	"44"	"1997"	"1997"	"Washington"	"53"	92708
	"44 years"	"44"	"1997"	"1997"	"West Virginia"	"54"	28763
	"44 years"	"44"	"1997"	"1997"	"Wisconsin"	"55"	81191
	"44 years"	"44"	"1997"	"1997"	"Wyoming"	"56"	8526
	"44 years"	"44"	"1998"	"1998"	"Alabama"	"01"	65779
	"44 years"	"44"	"1998"	"1998"	"Alaska"	"02"	11354
	"44 years"	"44"	"1998"	"1998"	"Arizona"	"04"	67373
	"44 years"	"44"	"1998"	"1998"	"Arkansas"	"05"	37845
	"44 years"	"44"	"1998"	"1998"	"California"	"06"	478670
	"44 years"	"44"	"1998"	"1998"	"Colorado"	"08"	69395
	"44 years"	"44"	"1998"	"1998"	"Connecticut"	"09"	53275
	"44 years"	"44"	"1998"	"1998"	"Delaware"	"10"	11506
	"44 years"	"44"	"1998"	"1998"	"District of Columbia"	"11"	7724
	"44 years"	"44"	"1998"	"1998"	"Florida"	"12"	217465
	"44 years"	"44"	"1998"	"1998"	"Georgia"	"13"	117485
	"44 years"	"44"	"1998"	"1998"	"Hawaii"	"15"	18565
	"44 years"	"44"	"1998"	"1998"	"Idaho"	"16"	19033
	"44 years"	"44"	"1998"	"1998"	"Illinois"	"17"	181813
	"44 years"	"44"	"1998"	"1998"	"Indiana"	"18"	91961
	"44 years"	"44"	"1998"	"1998"	"Iowa"	"19"	44405
	"44 years"	"44"	"1998"	"1998"	"Kansas"	"20"	40938
	"44 years"	"44"	"1998"	"1998"	"Kentucky"	"21"	60430
	"44 years"	"44"	"1998"	"1998"	"Louisiana"	"22"	66803
	"44 years"	"44"	"1998"	"1998"	"Maine"	"23"	20957
	"44 years"	"44"	"1998"	"1998"	"Maryland"	"24"	82049
	"44 years"	"44"	"1998"	"1998"	"Massachusetts"	"25"	95502
	"44 years"	"44"	"1998"	"1998"	"Michigan"	"26"	153050
	"44 years"	"44"	"1998"	"1998"	"Minnesota"	"27"	75806
	"44 years"	"44"	"1998"	"1998"	"Mississippi"	"28"	40015
	"44 years"	"44"	"1998"	"1998"	"Missouri"	"29"	82248
	"44 years"	"44"	"1998"	"1998"	"Montana"	"30"	15370
	"44 years"	"44"	"1998"	"1998"	"Nebraska"	"31"	25943
	"44 years"	"44"	"1998"	"1998"	"Nevada"	"32"	27193
	"44 years"	"44"	"1998"	"1998"	"New Hampshire"	"33"	20185
	"44 years"	"44"	"1998"	"1998"	"New Jersey"	"34"	126657
	"44 years"	"44"	"1998"	"1998"	"New Mexico"	"35"	26983
	"44 years"	"44"	"1998"	"1998"	"New York"	"36"	270026
	"44 years"	"44"	"1998"	"1998"	"North Carolina"	"37"	117208
	"44 years"	"44"	"1998"	"1998"	"North Dakota"	"38"	10280
	"44 years"	"44"	"1998"	"1998"	"Ohio"	"39"	174270
	"44 years"	"44"	"1998"	"1998"	"Oklahoma"	"40"	50134
	"44 years"	"44"	"1998"	"1998"	"Oregon"	"41"	56053
	"44 years"	"44"	"1998"	"1998"	"Pennsylvania"	"42"	188541
	"44 years"	"44"	"1998"	"1998"	"Rhode Island"	"44"	15876
	"44 years"	"44"	"1998"	"1998"	"South Carolina"	"45"	58282
	"44 years"	"44"	"1998"	"1998"	"South Dakota"	"46"	11419
	"44 years"	"44"	"1998"	"1998"	"Tennessee"	"47"	85718
	"44 years"	"44"	"1998"	"1998"	"Texas"	"48"	295942
	"44 years"	"44"	"1998"	"1998"	"Utah"	"49"	28190
	"44 years"	"44"	"1998"	"1998"	"Vermont"	"50"	10234
	"44 years"	"44"	"1998"	"1998"	"Virginia"	"51"	108830
	"44 years"	"44"	"1998"	"1998"	"Washington"	"53"	94850
	"44 years"	"44"	"1998"	"1998"	"West Virginia"	"54"	28566
	"44 years"	"44"	"1998"	"1998"	"Wisconsin"	"55"	82898
	"44 years"	"44"	"1998"	"1998"	"Wyoming"	"56"	8551
	"44 years"	"44"	"1999"	"1999"	"Alabama"	"01"	66705
	"44 years"	"44"	"1999"	"1999"	"Alaska"	"02"	11672
	"44 years"	"44"	"1999"	"1999"	"Arizona"	"04"	69876
	"44 years"	"44"	"1999"	"1999"	"Arkansas"	"05"	38100
	"44 years"	"44"	"1999"	"1999"	"California"	"06"	500274
	"44 years"	"44"	"1999"	"1999"	"Colorado"	"08"	70509
	"44 years"	"44"	"1999"	"1999"	"Connecticut"	"09"	54622
	"44 years"	"44"	"1999"	"1999"	"Delaware"	"10"	11811
	"44 years"	"44"	"1999"	"1999"	"District of Columbia"	"11"	8097
	"44 years"	"44"	"1999"	"1999"	"Florida"	"12"	227312
	"44 years"	"44"	"1999"	"1999"	"Georgia"	"13"	121786
	"44 years"	"44"	"1999"	"1999"	"Hawaii"	"15"	18745
	"44 years"	"44"	"1999"	"1999"	"Idaho"	"16"	18981
	"44 years"	"44"	"1999"	"1999"	"Illinois"	"17"	186971
	"44 years"	"44"	"1999"	"1999"	"Indiana"	"18"	92706
	"44 years"	"44"	"1999"	"1999"	"Iowa"	"19"	44672
	"44 years"	"44"	"1999"	"1999"	"Kansas"	"20"	41460
	"44 years"	"44"	"1999"	"1999"	"Kentucky"	"21"	61565
	"44 years"	"44"	"1999"	"1999"	"Louisiana"	"22"	67607
	"44 years"	"44"	"1999"	"1999"	"Maine"	"23"	21174
	"44 years"	"44"	"1999"	"1999"	"Maryland"	"24"	84183
	"44 years"	"44"	"1999"	"1999"	"Massachusetts"	"25"	98138
	"44 years"	"44"	"1999"	"1999"	"Michigan"	"26"	155998
	"44 years"	"44"	"1999"	"1999"	"Minnesota"	"27"	77224
	"44 years"	"44"	"1999"	"1999"	"Mississippi"	"28"	40889
	"44 years"	"44"	"1999"	"1999"	"Missouri"	"29"	83929
	"44 years"	"44"	"1999"	"1999"	"Montana"	"30"	15133
	"44 years"	"44"	"1999"	"1999"	"Nebraska"	"31"	26146
	"44 years"	"44"	"1999"	"1999"	"Nevada"	"32"	28951
	"44 years"	"44"	"1999"	"1999"	"New Hampshire"	"33"	20722
	"44 years"	"44"	"1999"	"1999"	"New Jersey"	"34"	131954
	"44 years"	"44"	"1999"	"1999"	"New Mexico"	"35"	27243
	"44 years"	"44"	"1999"	"1999"	"New York"	"36"	283120
	"44 years"	"44"	"1999"	"1999"	"North Carolina"	"37"	119756
	"44 years"	"44"	"1999"	"1999"	"North Dakota"	"38"	10291
	"44 years"	"44"	"1999"	"1999"	"Ohio"	"39"	177420
	"44 years"	"44"	"1999"	"1999"	"Oklahoma"	"40"	51012
	"44 years"	"44"	"1999"	"1999"	"Oregon"	"41"	55234
	"44 years"	"44"	"1999"	"1999"	"Pennsylvania"	"42"	191798
	"44 years"	"44"	"1999"	"1999"	"Rhode Island"	"44"	16287
	"44 years"	"44"	"1999"	"1999"	"South Carolina"	"45"	59636
	"44 years"	"44"	"1999"	"1999"	"South Dakota"	"46"	11594
	"44 years"	"44"	"1999"	"1999"	"Tennessee"	"47"	86952
	"44 years"	"44"	"1999"	"1999"	"Texas"	"48"	304277
	"44 years"	"44"	"1999"	"1999"	"Utah"	"49"	28373
	"44 years"	"44"	"1999"	"1999"	"Vermont"	"50"	10267
	"44 years"	"44"	"1999"	"1999"	"Virginia"	"51"	111643
	"44 years"	"44"	"1999"	"1999"	"Washington"	"53"	95814
	"44 years"	"44"	"1999"	"1999"	"West Virginia"	"54"	28489
	"44 years"	"44"	"1999"	"1999"	"Wisconsin"	"55"	84318
	"44 years"	"44"	"1999"	"1999"	"Wyoming"	"56"	8486
	"44 years"	"44"	"2000"	"2000"	"Alabama"	"01"	67075
	"44 years"	"44"	"2000"	"2000"	"Alaska"	"02"	11470
	"44 years"	"44"	"2000"	"2000"	"Arizona"	"04"	71358
	"44 years"	"44"	"2000"	"2000"	"Arkansas"	"05"	38658
	"44 years"	"44"	"2000"	"2000"	"California"	"06"	508045
	"44 years"	"44"	"2000"	"2000"	"Colorado"	"08"	71504
	"44 years"	"44"	"2000"	"2000"	"Connecticut"	"09"	55556
	"44 years"	"44"	"2000"	"2000"	"Delaware"	"10"	12071
	"44 years"	"44"	"2000"	"2000"	"District of Columbia"	"11"	7892
	"44 years"	"44"	"2000"	"2000"	"Florida"	"12"	233069
	"44 years"	"44"	"2000"	"2000"	"Georgia"	"13"	124634
	"44 years"	"44"	"2000"	"2000"	"Hawaii"	"15"	18646
	"44 years"	"44"	"2000"	"2000"	"Idaho"	"16"	19189
	"44 years"	"44"	"2000"	"2000"	"Illinois"	"17"	188322
	"44 years"	"44"	"2000"	"2000"	"Indiana"	"18"	93198
	"44 years"	"44"	"2000"	"2000"	"Iowa"	"19"	44556
	"44 years"	"44"	"2000"	"2000"	"Kansas"	"20"	41546
	"44 years"	"44"	"2000"	"2000"	"Kentucky"	"21"	61950
	"44 years"	"44"	"2000"	"2000"	"Louisiana"	"22"	67666
	"44 years"	"44"	"2000"	"2000"	"Maine"	"23"	21207
	"44 years"	"44"	"2000"	"2000"	"Maryland"	"24"	85473
	"44 years"	"44"	"2000"	"2000"	"Massachusetts"	"25"	99591
	"44 years"	"44"	"2000"	"2000"	"Michigan"	"26"	157197
	"44 years"	"44"	"2000"	"2000"	"Minnesota"	"27"	78497
	"44 years"	"44"	"2000"	"2000"	"Mississippi"	"28"	41317
	"44 years"	"44"	"2000"	"2000"	"Missouri"	"29"	85379
	"44 years"	"44"	"2000"	"2000"	"Montana"	"30"	15046
	"44 years"	"44"	"2000"	"2000"	"Nebraska"	"31"	26196
	"44 years"	"44"	"2000"	"2000"	"Nevada"	"32"	30071
	"44 years"	"44"	"2000"	"2000"	"New Hampshire"	"33"	21132
	"44 years"	"44"	"2000"	"2000"	"New Jersey"	"34"	133931
	"44 years"	"44"	"2000"	"2000"	"New Mexico"	"35"	27261
	"44 years"	"44"	"2000"	"2000"	"New York"	"36"	286257
	"44 years"	"44"	"2000"	"2000"	"North Carolina"	"37"	121557
	"44 years"	"44"	"2000"	"2000"	"North Dakota"	"38"	10223
	"44 years"	"44"	"2000"	"2000"	"Ohio"	"39"	177983
	"44 years"	"44"	"2000"	"2000"	"Oklahoma"	"40"	51247
	"44 years"	"44"	"2000"	"2000"	"Oregon"	"41"	54293
	"44 years"	"44"	"2000"	"2000"	"Pennsylvania"	"42"	192591
	"44 years"	"44"	"2000"	"2000"	"Rhode Island"	"44"	16397
	"44 years"	"44"	"2000"	"2000"	"South Carolina"	"45"	60155
	"44 years"	"44"	"2000"	"2000"	"South Dakota"	"46"	11671
	"44 years"	"44"	"2000"	"2000"	"Tennessee"	"47"	87431
	"44 years"	"44"	"2000"	"2000"	"Texas"	"48"	310730
	"44 years"	"44"	"2000"	"2000"	"Utah"	"49"	28650
	"44 years"	"44"	"2000"	"2000"	"Vermont"	"50"	10314
	"44 years"	"44"	"2000"	"2000"	"Virginia"	"51"	113530
	"44 years"	"44"	"2000"	"2000"	"Washington"	"53"	95942
	"44 years"	"44"	"2000"	"2000"	"West Virginia"	"54"	28265
	"44 years"	"44"	"2000"	"2000"	"Wisconsin"	"55"	84577
	"44 years"	"44"	"2000"	"2000"	"Wyoming"	"56"	8561
	"45 years"	"45"	"1990"	"1990"	"Alabama"	"01"	46914
	"45 years"	"45"	"1990"	"1990"	"Alaska"	"02"	7092
	"45 years"	"45"	"1990"	"1990"	"Arizona"	"04"	39969
	"45 years"	"45"	"1990"	"1990"	"Arkansas"	"05"	27221
	"45 years"	"45"	"1990"	"1990"	"California"	"06"	350320
	"45 years"	"45"	"1990"	"1990"	"Colorado"	"08"	41069
	"45 years"	"45"	"1990"	"1990"	"Connecticut"	"09"	41721
	"45 years"	"45"	"1990"	"1990"	"Delaware"	"10"	7734
	"45 years"	"45"	"1990"	"1990"	"District of Columbia"	"11"	7358
	"45 years"	"45"	"1990"	"1990"	"Florida"	"12"	144532
	"45 years"	"45"	"1990"	"1990"	"Georgia"	"13"	79802
	"45 years"	"45"	"1990"	"1990"	"Hawaii"	"15"	14101
	"45 years"	"45"	"1990"	"1990"	"Idaho"	"16"	11410
	"45 years"	"45"	"1990"	"1990"	"Illinois"	"17"	130820
	"45 years"	"45"	"1990"	"1990"	"Indiana"	"18"	64129
	"45 years"	"45"	"1990"	"1990"	"Iowa"	"19"	29996
	"45 years"	"45"	"1990"	"1990"	"Kansas"	"20"	27054
	"45 years"	"45"	"1990"	"1990"	"Kentucky"	"21"	43083
	"45 years"	"45"	"1990"	"1990"	"Louisiana"	"22"	46759
	"45 years"	"45"	"1990"	"1990"	"Maine"	"23"	14606
	"45 years"	"45"	"1990"	"1990"	"Maryland"	"24"	61353
	"45 years"	"45"	"1990"	"1990"	"Massachusetts"	"25"	71102
	"45 years"	"45"	"1990"	"1990"	"Michigan"	"26"	107067
	"45 years"	"45"	"1990"	"1990"	"Minnesota"	"27"	49359
	"45 years"	"45"	"1990"	"1990"	"Mississippi"	"28"	27526
	"45 years"	"45"	"1990"	"1990"	"Missouri"	"29"	58197
	"45 years"	"45"	"1990"	"1990"	"Montana"	"30"	9448
	"45 years"	"45"	"1990"	"1990"	"Nebraska"	"31"	16874
	"45 years"	"45"	"1990"	"1990"	"Nevada"	"32"	15357
	"45 years"	"45"	"1990"	"1990"	"New Hampshire"	"33"	13504
	"45 years"	"45"	"1990"	"1990"	"New Jersey"	"34"	96776
	"45 years"	"45"	"1990"	"1990"	"New Mexico"	"35"	17213
	"45 years"	"45"	"1990"	"1990"	"New York"	"36"	218372
	"45 years"	"45"	"1990"	"1990"	"North Carolina"	"37"	79970
	"45 years"	"45"	"1990"	"1990"	"North Dakota"	"38"	6586
	"45 years"	"45"	"1990"	"1990"	"Ohio"	"39"	120778
	"45 years"	"45"	"1990"	"1990"	"Oklahoma"	"40"	36525
	"45 years"	"45"	"1990"	"1990"	"Oregon"	"41"	35763
	"45 years"	"45"	"1990"	"1990"	"Pennsylvania"	"42"	132713
	"45 years"	"45"	"1990"	"1990"	"Rhode Island"	"44"	11369
	"45 years"	"45"	"1990"	"1990"	"South Carolina"	"45"	41506
	"45 years"	"45"	"1990"	"1990"	"South Dakota"	"46"	6983
	"45 years"	"45"	"1990"	"1990"	"Tennessee"	"47"	59368
	"45 years"	"45"	"1990"	"1990"	"Texas"	"48"	194027
	"45 years"	"45"	"1990"	"1990"	"Utah"	"49"	16279
	"45 years"	"45"	"1990"	"1990"	"Vermont"	"50"	6991
	"45 years"	"45"	"1990"	"1990"	"Virginia"	"51"	78809
	"45 years"	"45"	"1990"	"1990"	"Washington"	"53"	61262
	"45 years"	"45"	"1990"	"1990"	"West Virginia"	"54"	20862
	"45 years"	"45"	"1990"	"1990"	"Wisconsin"	"55"	54087
	"45 years"	"45"	"1990"	"1990"	"Wyoming"	"56"	5376
	"45 years"	"45"	"1991"	"1991"	"Alabama"	"01"	45401
	"45 years"	"45"	"1991"	"1991"	"Alaska"	"02"	7059
	"45 years"	"45"	"1991"	"1991"	"Arizona"	"04"	39380
	"45 years"	"45"	"1991"	"1991"	"Arkansas"	"05"	26104
	"45 years"	"45"	"1991"	"1991"	"California"	"06"	341235
	"45 years"	"45"	"1991"	"1991"	"Colorado"	"08"	40971
	"45 years"	"45"	"1991"	"1991"	"Connecticut"	"09"	40647
	"45 years"	"45"	"1991"	"1991"	"Delaware"	"10"	7578
	"45 years"	"45"	"1991"	"1991"	"District of Columbia"	"11"	6743
	"45 years"	"45"	"1991"	"1991"	"Florida"	"12"	142968
	"45 years"	"45"	"1991"	"1991"	"Georgia"	"13"	78553
	"45 years"	"45"	"1991"	"1991"	"Hawaii"	"15"	13532
	"45 years"	"45"	"1991"	"1991"	"Idaho"	"16"	11276
	"45 years"	"45"	"1991"	"1991"	"Illinois"	"17"	127323
	"45 years"	"45"	"1991"	"1991"	"Indiana"	"18"	62170
	"45 years"	"45"	"1991"	"1991"	"Iowa"	"19"	29151
	"45 years"	"45"	"1991"	"1991"	"Kansas"	"20"	26154
	"45 years"	"45"	"1991"	"1991"	"Kentucky"	"21"	42149
	"45 years"	"45"	"1991"	"1991"	"Louisiana"	"22"	44821
	"45 years"	"45"	"1991"	"1991"	"Maine"	"23"	14262
	"45 years"	"45"	"1991"	"1991"	"Maryland"	"24"	59949
	"45 years"	"45"	"1991"	"1991"	"Massachusetts"	"25"	68771
	"45 years"	"45"	"1991"	"1991"	"Michigan"	"26"	104690
	"45 years"	"45"	"1991"	"1991"	"Minnesota"	"27"	48321
	"45 years"	"45"	"1991"	"1991"	"Mississippi"	"28"	26719
	"45 years"	"45"	"1991"	"1991"	"Missouri"	"29"	55946
	"45 years"	"45"	"1991"	"1991"	"Montana"	"30"	9407
	"45 years"	"45"	"1991"	"1991"	"Nebraska"	"31"	16488
	"45 years"	"45"	"1991"	"1991"	"Nevada"	"32"	15729
	"45 years"	"45"	"1991"	"1991"	"New Hampshire"	"33"	13325
	"45 years"	"45"	"1991"	"1991"	"New Jersey"	"34"	95016
