Year,STATEFP,Race,Hispanic.Origin,Gender.Code,Education,rural_urban_class,source,measure1,measure2,min_age,max_age,scenario,method,mean,lower,upper,attr
2001,2,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,6.64314515935226,5.50432027489188,7.78197004381265,attributable
2001,2,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,40.2191711236618,38.4789185269649,41.9594237203587,attributable
2001,2,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,41.7660623207257,39.8324483243958,43.5063149174226,attributable
2001,2,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,36.3339987750762,34.7618545973085,37.9061429528439,attributable
2001,2,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,37.7314602664252,35.9846334022389,39.303604444193,attributable
2001,2,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,23.2084165163408,22.2042061863069,24.2126268463748,attributable
2001,2,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,24.1010479208155,22.9852586652222,25.1052582508495,attributable
2001,2,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,15.682966196449,13.5197984452146,17.9813319321355,attributable
2001,2,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,17.1701440254226,14.7365803052839,19.4685097611091,attributable
2001,2,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,14.3278800776424,12.3516207565883,16.4276556062624,attributable
2001,2,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,15.6865583608671,13.4632666246812,17.7863338894871,attributable
2001,2,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,9.7498864330255,8.40507451122888,11.1787490999344,attributable
2001,2,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,10.6744446292607,9.16153121723947,12.1033072961696,attributable
2001,4,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,18.9939805849749,14.8390473320117,23.1489138379382,attributable
2001,4,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,27.6995550197551,22.9510598735114,32.4480501659988,attributable
2001,4,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,18.9906021618058,14.8364079389108,23.1447963847008,attributable
2001,4,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,27.6946281526334,22.946977612182,32.4422786930848,attributable
2001,4,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,10.885378414721,8.50420188650079,13.2665549429412,attributable
2001,4,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,15.8745101881348,13.1531655844546,18.5958547918151,attributable
2001,4,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,84.8088328430892,81.1392198835325,88.478445802646,attributable
2001,4,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,88.0707110293619,83.993363296521,91.7403239889186,attributable
2001,4,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,84.7785529284195,81.1102501574783,88.4468556993608,attributable
2001,4,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,88.0392665025895,83.963374534877,91.7075692735308,attributable
2001,4,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,48.9437053206098,46.8259488403911,51.0614618008285,attributable
2001,4,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,50.8261555252487,48.4730927694501,52.9439120054674,attributable
2001,4,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,34.5305134362761,29.7676839967898,39.5910197157304,attributable
2001,4,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,37.804958675923,32.4467755565008,42.8654649553772,attributable
2001,4,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,34.51583707578,29.7550319618793,39.5741925092995,attributable
2001,4,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,37.7888905915867,32.4329848384484,42.8472460251061,attributable
2001,4,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,20.1314485674325,17.3546970408901,23.0817470643838,attributable
2001,4,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,22.0404652419304,18.9166197745702,24.9907637388817,attributable
2001,5,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,30.6468593113322,23.9428588369783,37.3508597856861,attributable
2001,5,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,44.6933364956928,37.0316216678598,52.3550513235259,attributable
2001,5,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,28.5845584285572,22.3316862723103,34.8374305848041,attributable
2001,5,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,41.6858143749792,34.53967476784,48.8319539821185,attributable
2001,5,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,12.9404881013521,10.1097563291813,15.7712198735229,attributable
2001,5,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,18.8715451478051,15.6364231224671,22.1066671731432,attributable
2001,5,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,178.137034103858,170.429181666672,185.844886541044,attributable
2001,5,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,184.988458492468,176.424178006706,192.696310929654,attributable
2001,5,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,159.612841769614,152.706516885352,166.519166653876,attributable
2001,5,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,165.751797222292,158.078102906445,172.658122106554,attributable
2001,5,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,69.9953085177808,66.9666653607614,73.0239516748002,attributable
2001,5,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,72.6874357684647,69.3222767051098,75.7160789254841,attributable
2001,5,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,15.6454107746095,13.4874230815599,17.9382726984746,attributable
2001,5,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,17.129027313581,14.7012911589002,19.4218892374462,attributable
2001,5,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,14.9166102532961,12.8591467700828,17.1026652042102,attributable
2001,5,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,16.3311163980052,14.0164699793903,18.5171713489193,attributable
2001,5,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,6.93358263524494,5.97722640969391,7.9497111248929,attributable
2001,5,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,7.59107754031126,6.51517678656636,8.60720602995922,attributable
2001,6,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,55.8595922863183,43.6403064736861,68.0788780989503,attributable
2001,6,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,81.4619054175473,67.4970073459679,95.4268034891269,attributable
2001,6,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,31.4586192065663,24.5770462551299,38.3401921580026,attributable
2001,6,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,45.8771530095757,38.0124982079342,53.7418078112173,attributable
2001,6,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,14.2086108995753,11.1004772652932,17.3167445338573,attributable
2001,6,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,20.7208908952139,17.1687381703201,24.2730436201077,attributable
2001,6,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,262.833712665758,251.46110009849,274.206325233027,attributable
2001,6,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,272.942701614441,260.306465428588,284.31531418171,attributable
2001,6,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,139.836182363818,133.78557831923,145.886786408406,attributable
2001,6,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,145.214497070119,138.491603687243,151.265101114707,attributable
2001,6,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,63.0621696563282,60.3335180846602,65.7908212279963,attributable
2001,6,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,65.4876377200331,62.455802640402,68.2162892917012,attributable
2001,6,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,94.1802717980802,81.1898894811037,107.982553009868,attributable
2001,6,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,103.111159641002,88.4969795344029,116.913440852789,attributable
2001,6,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,48.2663865836567,41.6089539514282,55.3399087553994,attributable
2001,6,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,52.8433715183137,45.3537598070566,59.9168936900565,attributable
2001,6,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,21.8357762266852,18.8239450230045,25.0358468805959,attributable
2001,6,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,23.9064101792157,20.5181000750749,27.1064808331264,attributable
2001,8,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,17.6315747131269,13.7746677446304,21.4884816816234,attributable
2001,8,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,25.71271312331,21.3048194450283,30.1206068015917,attributable
2001,8,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,17.6310305215672,13.7742425949744,21.48781844816,attributable
2001,8,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,25.7119195106188,21.304161880227,30.1196771410106,attributable
2001,8,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,12.9368447696081,10.1069099762563,15.7667795629599,attributable
2001,8,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,18.8662319556785,15.6320207632765,22.1004431480805,attributable
2001,8,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,69.4689837584364,66.4631142688887,72.4748532479842,attributable
2001,8,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,72.1408677491455,68.8010127607591,75.1467372386933,attributable
2001,8,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,69.4683949541824,66.4625509417419,72.4742389666231,attributable
2001,8,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,72.1402562985741,68.8004296180845,75.1461003110147,attributable
2001,8,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,50.3983381020479,48.2176407803247,52.5790354237711,attributable
2001,8,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,52.3367357213574,49.9137386972205,54.5174330430807,attributable
2001,8,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,30.4363938250524,26.2382705388383,34.8968998166549,attributable
2001,8,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,33.3226035843246,28.5997148873337,37.7831095759271,attributable
2001,8,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,30.4337441809916,26.2359863629238,34.8938618626886,attributable
2001,8,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,33.3197026809132,28.5972251355869,37.7798203626102,attributable
2001,8,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,21.6628456280019,18.6748669206913,24.8375730045195,attributable
2001,8,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,23.717080989278,20.3556049435535,26.8918083657955,attributable
2001,9,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,21.9033333923388,17.1119792127646,26.6946875719128,attributable
2001,9,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,31.9423611971606,26.466527849076,37.4181945452453,attributable
2001,9,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,20.0744739232119,15.6831827525093,24.4657650939145,attributable
2001,9,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,29.2752744713507,24.2566559905478,34.2938929521537,attributable
2001,9,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,9.63665375828007,7.5286357486563,11.7446717679038,attributable
2001,9,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,14.0534533974918,11.6442899579218,16.4626168370618,attributable
2001,9,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,135.444124431957,129.583561355574,141.304687508339,attributable
2001,9,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,140.653513833186,134.141777081649,146.514076909569,attributable
2001,9,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,121.854430046939,116.581882592985,127.126977500893,attributable
2001,9,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,126.541138894898,120.682752834949,131.813686348852,attributable
2001,9,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,55.2595034556059,52.8684672483922,57.6505396628197,attributable
2001,9,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,57.3848689731292,54.7281620762251,59.775905180343,attributable
2001,9,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,53.277064915677,45.9285042376526,61.0849106360779,attributable
2001,9,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,58.3292003818187,50.0620696190413,66.1370461022196,attributable
2001,9,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,47.38679249569,40.8506831859396,54.3314086372997,attributable
2001,9,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,51.8803676461433,44.5272446726742,58.824983787753,attributable
2001,9,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,21.642170296588,18.6570433591276,24.8138676676396,attributable
2001,9,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,23.694445066092,20.336177261449,26.8661424371436,attributable
2001,10,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,37.4331202681604,29.2446252095003,45.6216153268205,attributable
2001,10,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,54.5899670577339,45.2316869906939,63.948247124774,attributable
2001,10,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,26.8362022855939,20.9657830356202,32.7066215355675,attributable
2001,10,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,39.1361283331577,32.4270777617593,45.8451789045561,attributable
2001,10,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,11.5152486209892,8.99628798514778,14.0342092568305,attributable
2001,10,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,16.7930709056092,13.9142587503619,19.6718830608565,attributable
2001,10,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,212.895736689608,203.683901929,222.107571450216,attributable
2001,10,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,221.084034254593,210.848662298362,230.295869015201,attributable
2001,10,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,151.7748091092,145.207629868898,158.341988349502,attributable
2001,10,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,157.612301767246,150.315435944688,164.179481007548,attributable
2001,10,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,65.0733040114934,62.2576322033038,67.888975819683,attributable
2001,10,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,67.5761233965508,64.447599165229,70.3917952047405,attributable
2001,10,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,72.721070487792,62.6905780067173,83.3784687489339,attributable
2001,10,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,79.6170340685309,68.3327300273218,90.2744323296728,attributable
2001,10,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,51.6168283291939,44.4972658010293,59.1813635153689,attributable
2001,10,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,56.5115275673071,48.5020197231218,64.076062753482,attributable
2001,10,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,22.1789186116208,19.1197574238111,25.4292773736687,attributable
2001,10,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,24.28209192824,20.840535591954,27.5324506902879,attributable
2001,11,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,39.3604870312894,30.7503804931948,47.9705935693839,attributable
2001,11,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,57.4007102539636,47.5605884961413,67.2408320117859,attributable
2001,11,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,25.4779312078208,19.9046337561099,31.0512286595315,attributable
2001,11,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,37.1553163447386,30.7858335427834,43.5247991466938,attributable
2001,11,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,10.9191133747803,8.53055732404712,13.3076694255135,attributable
2001,11,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,15.923707004888,13.1939286611929,18.653485348583,attributable
2001,11,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,272.692161480504,260.892981416444,284.491341544565,attributable
2001,11,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,283.180321537447,270.070121466269,294.979501601507,attributable
2001,11,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,176.534967192577,168.896434958283,184.173499426872,attributable
2001,11,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,183.324773623061,174.837515584956,190.963305857355,attributable
2001,11,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,75.6578430825331,72.3841864106927,78.9314997543735,attributable
2001,11,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,78.567760124169,74.9303638221241,81.8414167960094,attributable
2001,11,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,27.890840548718,24.0438280592397,31.9782913187888,attributable
2001,11,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,30.5356616352344,26.2077725845712,34.6231124053051,attributable
2001,11,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,18.0820206110918,15.5879488026653,20.7319719075449,attributable
2001,11,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,19.796694979385,16.9908641949052,22.446646275838,attributable
2001,11,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,7.74943740475362,6.68054948685657,8.88513081751923,attributable
2001,11,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,8.48429784830784,7.28179894067365,9.61999126107345,attributable
2001,12,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,16.2397577061775,12.6873107079511,19.7922047044038,attributable
2001,12,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,23.6829799881754,19.6230405616311,27.7429194147198,attributable
2001,12,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,16.0636230607926,12.5497055162442,19.577540605341,attributable
2001,12,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,23.4261169636559,19.4102111984578,27.4420227288541,attributable
2001,12,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,9.41344540342373,7.35425422142478,11.4726365854227,attributable
2001,12,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,13.7279412133263,11.3745798624703,16.0813025641822,attributable
2001,12,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,109.767699748181,105.018135816769,114.517263679592,attributable
2001,12,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,113.98953435388,108.712241096756,118.739098285292,attributable
