Year,STATEFP,Race,Hispanic.Origin,Gender.Code,Education,rural_urban_class,source,measure1,measure2,min_age,max_age,scenario,method,mean,lower,upper,attr
2016,2,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,9.44709321826171,8.10813512433485,10.7116647514148,attributable
2016,2,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,6.00256813701974,5.17462770432737,6.88225484675539,attributable
2016,2,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,6.57177718449575,5.64034419771682,7.4514638942314,attributable
2016,4,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,9.00521246522837,7.03532223845966,10.9751026919971,attributable
2016,4,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,13.1326015117914,10.8812983954843,15.3839046280985,attributable
2016,4,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,9.00197273854687,7.03279120198973,10.971154275104,attributable
2016,4,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,13.1278769103808,10.8773837257441,15.3783700950176,attributable
2016,4,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,8.676067028525,6.77817736603515,10.5739566910148,attributable
2016,4,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,12.6525977499323,10.483580992801,14.8216145070635,attributable
2016,4,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,40.0003576814485,38.2695729740782,41.7311423888189,attributable
2016,4,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,41.5388329768889,39.6157388575885,43.2696176842593,attributable
2016,4,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,39.9780156285723,38.2481976446437,41.7078336125009,attributable
2016,4,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,41.5156316142866,39.5936116321437,43.2454495982152,attributable
2016,4,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,38.1373316132118,36.4871586107171,39.7875046157066,attributable
2016,4,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,39.6041520598738,37.7706265015463,41.2543250623686,attributable
2016,4,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,16.4041027906512,14.1414679229752,18.808152337557,attributable
2016,4,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,17.9596642621785,15.4142000360429,20.3637138090843,attributable
2016,4,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,16.3833499892648,14.1235775769524,18.7843581773467,attributable
2016,4,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,17.9369435227295,15.3946995588781,20.3379517108114,attributable
2016,4,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,15.2081168511861,13.1104455613674,17.4368925966186,attributable
2016,4,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,16.6502658629365,14.2903856618904,18.879041608369,attributable
2016,5,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,12.5126359169211,9.77549681009461,15.2497750237476,attributable
2016,5,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,18.2475940455099,15.1194350662797,21.3757530247402,attributable
2016,5,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,12.5126359169211,9.77549681009461,15.2497750237476,attributable
2016,5,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,18.2475940455099,15.1194350662797,21.3757530247402,attributable
2016,5,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,11.4624230131743,8.95501797904242,13.9698280473062,attributable
2016,5,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,16.7160335608792,13.8504278075856,19.5816393141728,attributable
2016,5,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,65.8657172040246,63.0157582865428,68.7156761215065,attributable
2016,5,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,68.399014019564,65.2323930001397,71.2489729370459,attributable
2016,5,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,65.8657172040246,63.0157582865428,68.7156761215065,attributable
2016,5,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,68.399014019564,65.2323930001397,71.2489729370459,attributable
2016,5,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,58.4670191638258,55.9371962192372,60.9968421084145,attributable
2016,5,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,60.7157506701268,57.9048362872506,63.2455736147155,attributable
2016,5,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,11.0195291627903,9.49959410585373,12.6344601607854,attributable
2016,5,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,12.0644845144342,10.3545575753806,13.6794155124294,attributable
2016,5,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,11.0195291627903,9.49959410585373,12.6344601607854,attributable
2016,5,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,12.0644845144342,10.3545575753806,13.6794155124294,attributable
2016,5,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,9.87795107524558,8.51547506486688,11.3255818362729,attributable
2016,5,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,10.8146533323809,9.28186782070489,12.2622840934083,attributable
2016,6,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,15.8850984903618,12.4102331955952,19.3599637851285,attributable
2016,6,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,23.1657686317776,19.1944940091872,27.1370432543681,attributable
2016,6,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,15.5335705513996,12.1356019932809,18.9315391095182,attributable
2016,6,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,22.653123720791,18.7697310829412,26.5365163586409,attributable
2016,6,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,9.92902546471925,7.75705114431191,12.1009997851266,attributable
2016,6,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,14.4798288027156,11.9975724365358,16.9620851688954,attributable
2016,6,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,71.4462322794682,68.3548087673759,74.5376557915607,attributable
2016,6,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,74.194164290217,70.759249276781,77.2855878023094,attributable
2016,6,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,70.8767702352349,67.8099869077488,73.943553562721,attributable
2016,6,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,73.602799859667,70.1952628291268,76.6695831871531,attributable
2016,6,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,43.6890661487871,41.7986738635031,45.5794584340712,attributable
2016,6,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,45.3694148468174,43.2689789742795,47.2598071321014,attributable
2016,6,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,28.6500850381107,24.6983491707851,32.8488043971442,attributable
2016,6,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,31.366903446897,26.9212005961557,35.5656228059305,attributable
2016,6,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,28.2093388005851,24.3183955177458,32.3434660386018,attributable
2016,6,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,30.8843623075371,26.5070511143429,35.0184895455538,attributable
2016,6,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,16.6764143038691,14.3762192274733,19.1203715725395,attributable
2016,6,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,18.2577984188911,15.6700789579459,20.7017556875616,attributable
2016,8,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,2.22945129193715,1.7417588218259,2.7171437620484,attributable
2016,8,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,3.25128313407501,2.69392031109072,3.80864595705929,attributable
2016,8,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,2.22945129193715,1.7417588218259,2.7171437620484,attributable
2016,8,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,3.25128313407501,2.69392031109072,3.80864595705929,attributable
2016,8,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,2.22945129193715,1.7417588218259,2.7171437620484,attributable
2016,8,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,3.25128313407501,2.69392031109072,3.80864595705929,attributable
2016,8,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,10.6121218705375,10.15294352037,11.071300220705,attributable
2016,8,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,11.0202804040197,10.5100822371669,11.4794587541872,attributable
2016,8,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,10.6121218705375,10.15294352037,11.071300220705,attributable
2016,8,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,11.0202804040197,10.5100822371669,11.4794587541872,attributable
2016,8,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,10.6121218705375,10.15294352037,11.071300220705,attributable
2016,8,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,11.0202804040197,10.5100822371669,11.4794587541872,attributable
2016,8,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,5.05184745985388,4.35504091366713,5.79220441517728,attributable
2016,8,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,5.53090196035726,4.74699459589717,6.27125891568066,attributable
2016,8,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,5.05184745985388,4.35504091366713,5.79220441517728,attributable
2016,8,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,5.53090196035726,4.74699459589717,6.27125891568066,attributable
2016,8,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,5.05184745985388,4.35504091366713,5.79220441517728,attributable
2016,8,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,5.53090196035726,4.74699459589717,6.27125891568066,attributable
2016,9,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,3.73287726237823,2.91631036123299,4.54944416352347,attributable
2016,9,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,5.44377934096825,4.5105600253737,6.3769986565628,attributable
2016,9,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,3.73287726237823,2.91631036123299,4.54944416352347,attributable
2016,9,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,5.44377934096825,4.5105600253737,6.3769986565628,attributable
2016,9,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,3.73287726237823,2.91631036123299,4.54944416352347,attributable
2016,9,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,5.44377934096825,4.5105600253737,6.3769986565628,attributable
2016,9,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,22.9770960158295,21.9828947459139,23.9712972857453,attributable
2016,9,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,23.8608304779768,22.7561624002927,24.8550317478925,attributable
2016,9,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,22.9770960158295,21.9828947459139,23.9712972857453,attributable
2016,9,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,23.8608304779768,22.7561624002927,24.8550317478925,attributable
2016,9,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,22.9770960158295,21.9828947459139,23.9712972857453,attributable
2016,9,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,23.8608304779768,22.7561624002927,24.8550317478925,attributable
2016,9,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,9.76066253508591,8.4143642543844,11.1911044583312,attributable
2016,9,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,10.6862426030682,9.17165703727899,12.1166845263135,attributable
2016,9,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,9.76066253508591,8.4143642543844,11.1911044583312,attributable
2016,9,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,10.6862426030682,9.17165703727899,12.1166845263135,attributable
2016,9,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,9.76066253508591,8.4143642543844,11.1911044583312,attributable
2016,9,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,10.6862426030682,9.17165703727899,12.1166845263135,attributable
2016,10,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,8.15541539829149,6.37141827991522,9.93941251666774,attributable
2016,10,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,11.8933141225084,9.85446027293555,13.9321679720813,attributable
2016,10,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,8.15541539829149,6.37141827991522,9.93941251666774,attributable
2016,10,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,11.8933141225084,9.85446027293555,13.9321679720813,attributable
2016,10,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,7.35337685773482,5.74482567010532,8.9619280453643,attributable
2016,10,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,10.7236745841966,8.88533036976291,12.5620187986303,attributable
2016,10,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,50.7198144671784,48.5252071104255,52.9144218239313,attributable
2016,10,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,52.6705765620698,50.2321239434555,54.8651839188228,attributable
2016,10,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,50.7198144671784,48.5252071104255,52.9144218239313,attributable
2016,10,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,52.6705765620698,50.2321239434555,54.8651839188228,attributable
2016,10,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,44.8927138061516,42.9502406126162,46.835186999687,attributable
2016,10,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,46.6193566448497,44.461053096477,48.5618298383851,attributable
2016,10,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,19.174893341694,16.5300804669776,21.9850070210802,attributable
2016,10,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,20.9932021930615,18.0177877090055,23.8033158724477,attributable
2016,10,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,19.174893341694,16.5300804669776,21.9850070210802,attributable
2016,10,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,20.9932021930615,18.0177877090055,23.8033158724477,attributable
2016,10,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,16.7393352629668,14.430461433592,19.1925137066774,attributable
2016,10,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,18.3266860206619,15.7292029626153,20.7798644643725,attributable
2016,11,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,11.759968551134,9.18747543057339,14.3324616716945,attributable
2016,11,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,17.1499541370703,14.2099619992869,20.0899462748538,attributable
2016,11,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,11.759968551134,9.18747543057339,14.3324616716945,attributable
2016,11,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,17.1499541370703,14.2099619992869,20.0899462748538,attributable
2016,11,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,10.1799891114508,7.95311649332091,12.4068617295806,attributable
2016,11,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,14.845817454199,12.3008201763364,17.3908147320617,attributable
2016,11,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,70.8180287965845,67.7537871659631,73.882270427206,attributable
2016,11,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,73.5417991349147,70.1370862120019,76.6060407655361,attributable
2016,11,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,70.8180287965845,67.7537871659631,73.882270427206,attributable
2016,11,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,73.5417991349147,70.1370862120019,76.6060407655361,attributable
2016,11,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,62.1264416982138,59.4382783555027,64.8146050409251,attributable
2016,11,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,64.5159202250682,61.5290720665002,67.2040835677794,attributable
2016,11,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,17.3463632581833,14.9537614294684,19.8885027011929,attributable
2016,11,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,18.9912770154248,16.2995999581205,21.5334164584344,attributable
2016,11,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,17.3463632581833,14.9537614294684,19.8885027011929,attributable
2016,11,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,18.9912770154248,16.2995999581205,21.5334164584344,attributable
2016,11,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,15.1117022070782,13.0273294888605,17.3263482201845,attributable
2016,11,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,16.5447084508529,14.199789142858,18.7593544639592,attributable
2016,12,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,6.56084248499621,5.12565819140329,7.99602677858913,attributable
2016,12,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,9.56789529061946,7.92768466937043,11.2081059118685,attributable
2016,12,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,6.56084248499621,5.12565819140329,7.99602677858913,attributable
2016,12,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,9.56789529061946,7.92768466937043,11.2081059118685,attributable
2016,12,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,6.44952635882299,5.03869246783045,7.86036024981551,attributable
2016,12,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,9.40555927328351,7.79317768357778,11.0179408629893,attributable
2016,12,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,33.4624566001208,32.0145618433848,34.9103513568568,attributable
