Year,Ethnicity,Education,rural_urban_class,Gender.Code,Region,measure1,measure2,attr,min_age,max_age,scenario,mean,lower,upper,source,method,agr_by,measure3
1990,American Indian or Alaska Native,666,large metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,13.1814567781037,13.1814567781037,13.1814567781037,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,large metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,8.80666550602425,8.80666550602425,8.80666550602425,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,small-medium metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,19.3005421009276,19.3005421009276,19.3005421009276,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,small-medium metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,13.1824081929303,13.1824081929303,13.1824081929303,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,small-medium metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,8.80957457713817,8.80957457713817,8.80957457713817,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,non metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,19.2995070535022,19.2995070535022,19.2995070535022,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,non metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,13.1813454240994,13.1813454240994,13.1813454240994,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,non metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,8.80955674678745,8.80955674678745,8.80955674678745,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,All,All genders,United States,Deaths,absolute number,attributable,25,150,A,19.3125926600984,19.3125926600984,19.3125926600984,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,All,All genders,United States,Deaths,absolute number,attributable,25,150,A,13.1936495381882,13.1936495381882,13.1936495381882,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,All,All genders,United States,Deaths,absolute number,attributable,25,150,A,8.81106429368795,8.81106429368795,8.81106429368795,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,Asian or Pacific Islander,666,large metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,19.277576476691,19.277576476691,19.277576476691,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,Asian or Pacific Islander,666,large metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,13.1733786834331,13.1733786834331,13.1733786834331,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,Asian or Pacific Islander,666,large metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,8.7712678507775,8.7712678507775,8.7712678507775,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,Asian or Pacific Islander,666,small-medium metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,19.3147401054619,19.3147401054619,19.3147401054619,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,Asian or Pacific Islander,666,small-medium metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,13.1929632727742,13.1929632727742,13.1929632727742,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,Asian or Pacific Islander,666,small-medium metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,8.81692459089241,8.81692459089241,8.81692459089241,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,Asian or Pacific Islander,666,non metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,19.2984388038148,19.2984388038148,19.2984388038148,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,Asian or Pacific Islander,666,non metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,13.1806232961544,13.1806232961544,13.1806232961544,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,Asian or Pacific Islander,666,non metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,8.8089753209942,8.8089753209942,8.8089753209942,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,Asian or Pacific Islander,666,All,All genders,United States,Deaths,absolute number,attributable,25,150,A,19.2905966062001,19.2905966062001,19.2905966062001,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,Asian or Pacific Islander,666,All,All genders,United States,Deaths,absolute number,attributable,25,150,A,13.1846067780082,13.1846067780082,13.1846067780082,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,Asian or Pacific Islander,666,All,All genders,United States,Deaths,absolute number,attributable,25,150,A,8.77324963644777,8.77324963644777,8.77324963644777,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,Black or African American,666,large metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,19.0591036870655,19.0591036870655,19.0591036870655,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,Black or African American,666,large metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,13.0907707897066,13.0907707897066,13.0907707897066,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,Black or African American,666,large metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,7.04411874770612,7.04411874770612,7.04411874770612,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,Black or African American,666,small-medium metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,19.2816780272515,19.2816780272515,19.2816780272515,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,Black or African American,666,small-medium metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,13.1743797455311,13.1743797455311,13.1743797455311,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,Black or African American,666,small-medium metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,8.4984674837265,8.4984674837265,8.4984674837265,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,Black or African American,666,non metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,19.2984476920451,19.2984476920451,19.2984476920451,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,Black or African American,666,non metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,13.1806841960623,13.1806841960623,13.1806841960623,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,Black or African American,666,non metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,8.80680405450476,8.80680405450476,8.80680405450476,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,Black or African American,666,All,All genders,United States,Deaths,absolute number,attributable,25,150,A,18.9960951212503,18.9960951212503,18.9960951212503,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,Black or African American,666,All,All genders,United States,Deaths,absolute number,attributable,25,150,A,13.0663682569152,13.0663682569152,13.0663682569152,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,Black or African American,666,All,All genders,United States,Deaths,absolute number,attributable,25,150,A,6.0279701141884,6.0279701141884,6.0279701141884,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,"White, All Origins",666,large metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,18.5193161495415,18.5193161495415,18.5193161495415,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,"White, All Origins",666,large metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,12.6854435234455,12.6854435234455,12.6854435234455,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,"White, All Origins",666,large metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,9.17915407500218,9.17915407500218,9.17915407500218,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,"White, All Origins",666,small-medium metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,19.5700051683049,19.5700051683049,19.5700051683049,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,"White, All Origins",666,small-medium metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,13.3033212008038,13.3033212008038,13.3033212008038,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,"White, All Origins",666,small-medium metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,9.2098917385938,9.2098917385938,9.2098917385938,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,"White, All Origins",666,non metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,19.3136968700711,19.3136968700711,19.3136968700711,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,"White, All Origins",666,non metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,13.1878444685311,13.1878444685311,13.1878444685311,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,"White, All Origins",666,non metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,8.82385515821833,8.82385515821833,8.82385515821833,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,"White, All Origins",666,All,All genders,United States,Deaths,absolute number,attributable,25,150,A,21.6063456191283,21.6063456191283,21.6063456191283,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,"White, All Origins",666,All,All genders,United States,Deaths,absolute number,attributable,25,150,A,13.9299482380081,13.9299482380081,13.9299482380081,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,"White, All Origins",666,All,All genders,United States,Deaths,absolute number,attributable,25,150,A,18.3790706113622,18.3790706113622,18.3790706113622,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,"All, All Origins",666,large metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,3.80380986253111,3.80380986253111,3.80380986253111,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,"All, All Origins",666,large metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,4.39184154605659,4.39184154605659,4.39184154605659,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,"All, All Origins",666,large metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,-2.4563191127456,-2.4563191127456,-2.4563191127456,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,"All, All Origins",666,small-medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,21.4988459230723,21.4988459230723,21.4988459230723,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,"All, All Origins",666,small-medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,14.3156835283193,14.3156835283193,14.3156835283193,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,"All, All Origins",666,small-medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,10.4332828434347,10.4332828434347,10.4332828434347,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,"All, All Origins",666,non metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,19.3941527948469,19.3941527948469,19.3941527948469,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,"All, All Origins",666,non metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,13.2477142116128,13.2477142116128,13.2477142116128,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,"All, All Origins",666,non metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,8.87765628419307,8.87765628419307,8.87765628419307,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,large metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,19.1387930507805,19.1387930507805,19.1387930507805,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,large metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,13.5332963415908,13.5332963415908,13.5332963415908,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,large metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,6.14867098308209,6.14867098308209,6.14867098308209,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,small-medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,21.3295235710079,21.3295235710079,21.3295235710079,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,small-medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,14.6766460102318,14.6766460102318,14.6766460102318,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,small-medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,9.39554664438455,9.39554664438455,9.39554664438455,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,non metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,20.051585370319,20.051585370319,20.051585370319,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,non metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,13.6826545326003,13.6826545326003,13.6826545326003,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,non metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,9.21974599764875,9.21974599764875,9.21974599764875,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,33.7940998652899,33.7940998652899,33.7940998652899,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,24.6535926818963,24.6535926818963,24.6535926818963,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,10.9606650985935,10.9606650985935,10.9606650985935,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,Asian or Pacific Islander,666,large metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,14.8469084257808,14.8469084257808,14.8469084257808,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,Asian or Pacific Islander,666,large metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,11.2610081793367,11.2610081793367,11.2610081793367,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,Asian or Pacific Islander,666,large metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,0.756051204754307,0.756051204754307,0.756051204754307,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,Asian or Pacific Islander,666,small-medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,30.2851721197032,30.2851721197032,30.2851721197032,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,Asian or Pacific Islander,666,small-medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,21.3895903108863,21.3895903108863,21.3895903108863,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,Asian or Pacific Islander,666,small-medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,14.1684800619822,14.1684800619822,14.1684800619822,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,Asian or Pacific Islander,666,non metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,19.3330657532779,19.3330657532779,19.3330657532779,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,Asian or Pacific Islander,666,non metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,13.2229406762064,13.2229406762064,13.2229406762064,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,Asian or Pacific Islander,666,non metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,8.82939764021367,8.82939764021367,8.82939764021367,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,Asian or Pacific Islander,666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,17.9624793739987,17.9624793739987,17.9624793739987,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,Asian or Pacific Islander,666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,13.5045247540162,13.5045247540162,13.5045247540162,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,Asian or Pacific Islander,666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,2.70460467090801,2.70460467090801,2.70460467090801,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,Black or African American,666,large metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,34.600034176126,34.600034176126,34.600034176126,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,Black or African American,666,large metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,20.6034796598297,20.6034796598297,20.6034796598297,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,Black or African American,666,large metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,121.654874160531,121.654874160531,121.654874160531,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,Black or African American,666,small-medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,14.9313743487973,14.9313743487973,14.9313743487973,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,Black or African American,666,small-medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,10.6899994037913,10.6899994037913,10.6899994037913,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,Black or African American,666,small-medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,-72.2213619160812,-72.2213619160812,-72.2213619160812,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,Black or African American,666,non metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,19.3016989319425,19.3016989319425,19.3016989319425,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,Black or African American,666,non metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,13.2059435461609,13.2059435461609,13.2059435461609,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,Black or African American,666,non metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,8.61248699694858,8.61248699694858,8.61248699694858,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,Black or African American,666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,28.7438830370502,28.7438830370502,28.7438830370502,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,Black or African American,666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,17.8602658515385,17.8602658515385,17.8602658515385,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,Black or African American,666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,95.6972135240849,95.6972135240849,95.6972135240849,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,"White, All Origins",666,large metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,10.1901540852146,10.1901540852146,10.1901540852146,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,"White, All Origins",666,large metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,7.51210293323317,7.51210293323317,7.51210293323317,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,"White, All Origins",666,large metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,13.1368362696283,13.1368362696283,13.1368362696283,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,"White, All Origins",666,small-medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,21.4690031334462,21.4690031334462,21.4690031334462,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,"White, All Origins",666,small-medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,14.2415156450165,14.2415156450165,14.2415156450165,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,"White, All Origins",666,small-medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,12.0132349357581,12.0132349357581,12.0132349357581,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,"White, All Origins",666,non metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,19.3990273902611,19.3990273902611,19.3990273902611,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,"White, All Origins",666,non metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,13.2486227658874,13.2486227658874,13.2486227658874,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,"White, All Origins",666,non metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,8.90701197145421,8.90701197145421,8.90701197145421,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,"White, All Origins",666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,31.5766678733048,31.5766678733048,31.5766678733048,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,"White, All Origins",666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,18.1570533942209,18.1570533942209,18.1570533942209,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,"White, All Origins",666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,59.7221481588712,59.7221481588712,59.7221481588712,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,"All, All Origins",666,large metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,9.83740503040097,9.83740503040097,9.83740503040097,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,"All, All Origins",666,large metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,8.05076884949264,8.05076884949264,8.05076884949264,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,"All, All Origins",666,large metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,1.93037829199749,1.93037829199749,1.93037829199749,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,"All, All Origins",666,small-medium metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,21.6300975943113,21.6300975943113,21.6300975943113,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,"All, All Origins",666,small-medium metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,14.334465858595,14.334465858595,14.334465858595,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,"All, All Origins",666,small-medium metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,10.5301706174267,10.5301706174267,10.5301706174267,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,"All, All Origins",666,non metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,19.4139160964231,19.4139160964231,19.4139160964231,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,"All, All Origins",666,non metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,13.2373038410078,13.2373038410078,13.2373038410078,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,"All, All Origins",666,non metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,8.8918370112861,8.8918370112861,8.8918370112861,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,large metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,19.2165894087749,19.2165894087749,19.2165894087749,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,large metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,13.6880327961885,13.6880327961885,13.6880327961885,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,large metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,7.44526653690354,7.44526653690354,7.44526653690354,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,small-medium metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,20.6191869956241,20.6191869956241,20.6191869956241,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,small-medium metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,14.2995635668384,14.2995635668384,14.2995635668384,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,small-medium metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,9.19040066466208,9.19040066466208,9.19040066466208,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,non metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,19.8647518157031,19.8647518157031,19.8647518157031,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,non metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,13.5643067720526,13.5643067720526,13.5643067720526,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,non metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,9.11784555179088,9.11784555179088,9.11784555179088,National Vital Statistics System,di_gee,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,All,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,23.6620204673735,23.6620204673735,23.6620204673735,National Vital Statistics System,EPA,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,All,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,17.1950408307563,17.1950408307563,17.1950408307563,National Vital Statistics System,burnett,nation,proportion of disparity to average
1990,American Indian or Alaska Native,666,All,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,9.45668310828519,9.45668310828519,9.45668310828519,National Vital Statistics System,di_gee,nation,proportion of disparity to average
