Year,Ethnicity,Education,rural_urban_class,Gender.Code,Region,measure1,measure2,attr,min_age,max_age,scenario,mean,lower,upper,source,method,agr_by,measure3
2009,"All, All Origins",666,non metro,All genders,United States,YLL,"age-adjusted rate per 100,000",attributable,25,150,A,2.60756303590476,2.60756303590476,2.60756303590476,National Vital Statistics System,di_gee,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",666,non metro,All genders,United States,YLL,"crude rate per 100,000",attributable,25,150,A,10.1957497393721,10.1957497393721,10.1957497393721,National Vital Statistics System,EPA,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",666,non metro,All genders,United States,YLL,"crude rate per 100,000",attributable,25,150,A,7.8940785424106,7.8940785424106,7.8940785424106,National Vital Statistics System,burnett,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",666,non metro,All genders,United States,YLL,"crude rate per 100,000",attributable,25,150,A,2.46975567611151,2.46975567611151,2.46975567611151,National Vital Statistics System,di_gee,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",666,All,All genders,United States,Deaths,absolute number,attributable,25,150,A,10.6066221146198,10.6066221146198,10.6066221146198,National Vital Statistics System,EPA,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",666,All,All genders,United States,Deaths,absolute number,attributable,25,150,A,8.28109058285704,8.28109058285704,8.28109058285704,National Vital Statistics System,burnett,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",666,All,All genders,United States,Deaths,absolute number,attributable,25,150,A,2.74516915170126,2.74516915170126,2.74516915170126,National Vital Statistics System,di_gee,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,11.5758007781459,11.5758007781459,11.5758007781459,National Vital Statistics System,EPA,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,8.59339285350244,8.59339285350244,8.59339285350244,National Vital Statistics System,burnett,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,3.37941541490155,3.37941541490155,3.37941541490155,National Vital Statistics System,di_gee,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",666,All,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,11.3294616368094,11.3294616368094,11.3294616368094,National Vital Statistics System,EPA,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",666,All,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,8.92661546334723,8.92661546334723,8.92661546334723,National Vital Statistics System,burnett,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",666,All,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,3.21820707865515,3.21820707865515,3.21820707865515,National Vital Statistics System,di_gee,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",666,All,All genders,United States,YLL,absolute number,attributable,25,150,A,10.6289357103503,10.6289357103503,10.6289357103503,National Vital Statistics System,EPA,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",666,All,All genders,United States,YLL,absolute number,attributable,25,150,A,7.80317268826302,7.80317268826302,7.80317268826302,National Vital Statistics System,burnett,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",666,All,All genders,United States,YLL,absolute number,attributable,25,150,A,2.75977153126575,2.75977153126575,2.75977153126575,National Vital Statistics System,di_gee,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",666,All,All genders,United States,YLL,"age-adjusted rate per 100,000",attributable,25,150,A,11.4748010518889,11.4748010518889,11.4748010518889,National Vital Statistics System,EPA,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",666,All,All genders,United States,YLL,"age-adjusted rate per 100,000",attributable,25,150,A,7.62988228152575,7.62988228152575,7.62988228152575,National Vital Statistics System,burnett,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",666,All,All genders,United States,YLL,"age-adjusted rate per 100,000",attributable,25,150,A,3.31331955314412,3.31331955314412,3.31331955314412,National Vital Statistics System,di_gee,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",666,All,All genders,United States,YLL,"crude rate per 100,000",attributable,25,150,A,11.3569934273386,11.3569934273386,11.3569934273386,National Vital Statistics System,EPA,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",666,All,All genders,United States,YLL,"crude rate per 100,000",attributable,25,150,A,8.34170632437343,8.34170632437343,8.34170632437343,National Vital Statistics System,burnett,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",666,All,All genders,United States,YLL,"crude rate per 100,000",attributable,25,150,A,3.23622432967349,3.23622432967349,3.23622432967349,National Vital Statistics System,di_gee,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,large metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,11.995816564355,11.995816564355,11.995816564355,National Vital Statistics System,EPA,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,large metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,9.28902795500727,9.28902795500727,9.28902795500727,National Vital Statistics System,burnett,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,large metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,3.65110076363072,3.65110076363072,3.65110076363072,National Vital Statistics System,di_gee,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,large metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,12.2918269262843,12.2918269262843,12.2918269262843,National Vital Statistics System,EPA,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,large metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,9.02493919443768,9.02493919443768,9.02493919443768,National Vital Statistics System,burnett,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,large metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,3.84614013759456,3.84614013759456,3.84614013759456,National Vital Statistics System,di_gee,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,large metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,12.0474912326362,12.0474912326362,12.0474912326362,National Vital Statistics System,EPA,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,large metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,9.31498284004466,9.31498284004466,9.31498284004466,National Vital Statistics System,burnett,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,large metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,3.6851488789928,3.6851488789928,3.6851488789928,National Vital Statistics System,di_gee,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,large metro,All genders,United States,YLL,absolute number,attributable,25,150,A,12.0005415030863,12.0005415030863,12.0005415030863,National Vital Statistics System,EPA,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,large metro,All genders,United States,YLL,absolute number,attributable,25,150,A,8.58519493407483,8.58519493407483,8.58519493407483,National Vital Statistics System,burnett,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,large metro,All genders,United States,YLL,absolute number,attributable,25,150,A,3.65421399617485,3.65421399617485,3.65421399617485,National Vital Statistics System,di_gee,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,large metro,All genders,United States,YLL,"age-adjusted rate per 100,000",attributable,25,150,A,12.1827049899069,12.1827049899069,12.1827049899069,National Vital Statistics System,EPA,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,large metro,All genders,United States,YLL,"age-adjusted rate per 100,000",attributable,25,150,A,7.96975861694937,7.96975861694937,7.96975861694937,National Vital Statistics System,burnett,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,large metro,All genders,United States,YLL,"age-adjusted rate per 100,000",attributable,25,150,A,3.7742403769981,3.7742403769981,3.7742403769981,National Vital Statistics System,di_gee,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,large metro,All genders,United States,YLL,"crude rate per 100,000",attributable,25,150,A,12.055338081192,12.055338081192,12.055338081192,National Vital Statistics System,EPA,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,large metro,All genders,United States,YLL,"crude rate per 100,000",attributable,25,150,A,8.57782306031903,8.57782306031903,8.57782306031903,National Vital Statistics System,burnett,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,large metro,All genders,United States,YLL,"crude rate per 100,000",attributable,25,150,A,3.69031911837203,3.69031911837203,3.69031911837203,National Vital Statistics System,di_gee,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,small-medium metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,10.4132471268896,10.4132471268896,10.4132471268896,National Vital Statistics System,EPA,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,small-medium metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,8.26495967005078,8.26495967005078,8.26495967005078,National Vital Statistics System,burnett,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,small-medium metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,2.61580244855814,2.61580244855814,2.61580244855814,National Vital Statistics System,di_gee,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,small-medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,10.719515380134,10.719515380134,10.719515380134,National Vital Statistics System,EPA,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,small-medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,8.05144629056714,8.05144629056714,8.05144629056714,National Vital Statistics System,burnett,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,small-medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,2.81029967708212,2.81029967708212,2.81029967708212,National Vital Statistics System,di_gee,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,small-medium metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,10.522411833673,10.522411833673,10.522411833673,National Vital Statistics System,EPA,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,small-medium metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,8.33795375009606,8.33795375009606,8.33795375009606,National Vital Statistics System,burnett,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,small-medium metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,2.68512805673692,2.68512805673692,2.68512805673692,National Vital Statistics System,di_gee,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,small-medium metro,All genders,United States,YLL,absolute number,attributable,25,150,A,10.4123772385512,10.4123772385512,10.4123772385512,National Vital Statistics System,EPA,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,small-medium metro,All genders,United States,YLL,absolute number,attributable,25,150,A,7.70958009577072,7.70958009577072,7.70958009577072,National Vital Statistics System,burnett,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,small-medium metro,All genders,United States,YLL,absolute number,attributable,25,150,A,2.61525002149745,2.61525002149745,2.61525002149745,National Vital Statistics System,di_gee,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,small-medium metro,All genders,United States,YLL,"age-adjusted rate per 100,000",attributable,25,150,A,10.6066340807064,10.6066340807064,10.6066340807064,National Vital Statistics System,EPA,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,small-medium metro,All genders,United States,YLL,"age-adjusted rate per 100,000",attributable,25,150,A,7.1258140372325,7.1258140372325,7.1258140372325,National Vital Statistics System,burnett,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,small-medium metro,All genders,United States,YLL,"age-adjusted rate per 100,000",attributable,25,150,A,2.73861382764043,2.73861382764043,2.73861382764043,National Vital Statistics System,di_gee,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,small-medium metro,All genders,United States,YLL,"crude rate per 100,000",attributable,25,150,A,10.5196698508326,10.5196698508326,10.5196698508326,National Vital Statistics System,EPA,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,small-medium metro,All genders,United States,YLL,"crude rate per 100,000",attributable,25,150,A,7.72890156983912,7.72890156983912,7.72890156983912,National Vital Statistics System,burnett,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,small-medium metro,All genders,United States,YLL,"crude rate per 100,000",attributable,25,150,A,2.68338674643957,2.68338674643957,2.68338674643957,National Vital Statistics System,di_gee,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,non metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,9.55169616672896,9.55169616672896,9.55169616672896,National Vital Statistics System,EPA,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,non metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,7.6411413186381,7.6411413186381,7.6411413186381,National Vital Statistics System,burnett,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,non metro,All genders,United States,Deaths,absolute number,attributable,25,150,A,2.06721705687015,2.06721705687015,2.06721705687015,National Vital Statistics System,di_gee,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,non metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,10.156252814531,10.156252814531,10.156252814531,National Vital Statistics System,EPA,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,non metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,7.82938506864828,7.82938506864828,7.82938506864828,National Vital Statistics System,burnett,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,non metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",attributable,25,150,A,2.44445834844306,2.44445834844306,2.44445834844306,National Vital Statistics System,di_gee,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,non metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,9.85049298917609,9.85049298917609,9.85049298917609,National Vital Statistics System,EPA,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,non metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,7.92508970859954,7.92508970859954,7.92508970859954,National Vital Statistics System,burnett,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,non metro,All genders,United States,Deaths,"crude rate per 100,000",attributable,25,150,A,2.25366525759318,2.25366525759318,2.25366525759318,National Vital Statistics System,di_gee,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,non metro,All genders,United States,YLL,absolute number,attributable,25,150,A,9.55163465785717,9.55163465785717,9.55163465785717,National Vital Statistics System,EPA,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,non metro,All genders,United States,YLL,absolute number,attributable,25,150,A,7.2010475574178,7.2010475574178,7.2010475574178,National Vital Statistics System,burnett,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,non metro,All genders,United States,YLL,absolute number,attributable,25,150,A,2.06717867554341,2.06717867554341,2.06717867554341,National Vital Statistics System,di_gee,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,non metro,All genders,United States,YLL,"age-adjusted rate per 100,000",attributable,25,150,A,9.97844175071458,9.97844175071458,9.97844175071458,National Vital Statistics System,EPA,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,non metro,All genders,United States,YLL,"age-adjusted rate per 100,000",attributable,25,150,A,6.93585332830096,6.93585332830096,6.93585332830096,National Vital Statistics System,burnett,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,non metro,All genders,United States,YLL,"age-adjusted rate per 100,000",attributable,25,150,A,2.33350484952125,2.33350484952125,2.33350484952125,National Vital Statistics System,di_gee,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,non metro,All genders,United States,YLL,"crude rate per 100,000",attributable,25,150,A,9.85004792658419,9.85004792658419,9.85004792658419,National Vital Statistics System,EPA,nation,proportion of disparity to lower educational attainment
2009,"All, All Origins",4-year college graduate or higher,non metro,All genders,United States,YLL,"crude rate per 100,000",attributable,25,150,A,7.43785207028789,7.43785207028789,7.43785207028789,National Vital Statistics System,burnett,nation,proportion of disparity to lower educational attainment
