Year,Region,Ethnicity,Gender.Code,Education,rural_urban_class,source,measure1,measure2,scenario,lower,mean,upper,method,attr,min_age,max_age,agr_by,measure3
1990,United States,"All, All Origins",All genders,666,small metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,3.7660340110775,15.3709026626061,30.0518056001618,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,"All, All Origins",All genders,666,small metro,National Vital Statistics System,Deaths,"crude rate per 100,000",B,2.82303406986429,11.8627774078175,23.8022691365632,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,"All, All Origins",All genders,666,small metro,National Vital Statistics System,Deaths,"crude rate per 100,000",C,1.96837323849251,8.46218268942191,17.3324339112391,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,"All, All Origins",All genders,666,micropolitan,National Vital Statistics System,Deaths,absolute number,A,3.50391913904236,14.3677498860013,28.2108160652348,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,"All, All Origins",All genders,666,micropolitan,National Vital Statistics System,Deaths,absolute number,B,2.71732302586802,11.4368362283885,22.9815634021643,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,"All, All Origins",All genders,666,micropolitan,National Vital Statistics System,Deaths,absolute number,C,1.94034562729201,8.34451589881931,17.0967306035194,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,"All, All Origins",All genders,666,micropolitan,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,3.52354156560305,14.4482112510593,28.3688004948093,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,"All, All Origins",All genders,666,micropolitan,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",B,2.73254040657827,11.5008840759765,23.1102633013954,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,"All, All Origins",All genders,666,micropolitan,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",C,1.95121182826955,8.39124632949179,17.1924746339558,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,"All, All Origins",All genders,666,micropolitan,National Vital Statistics System,Deaths,"crude rate per 100,000",A,3.50391913904236,14.3677498860013,28.2108160652348,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,"All, All Origins",All genders,666,micropolitan,National Vital Statistics System,Deaths,"crude rate per 100,000",B,2.71732302586802,11.4368362283884,22.9815634021643,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,"All, All Origins",All genders,666,micropolitan,National Vital Statistics System,Deaths,"crude rate per 100,000",C,1.94034562729201,8.34451589881931,17.0967306035194,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,"All, All Origins",All genders,666,non-core,National Vital Statistics System,Deaths,absolute number,A,3.24174087445082,13.3680165049386,26.3811931198819,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,"All, All Origins",All genders,666,non-core,National Vital Statistics System,Deaths,absolute number,B,2.6188049273764,11.0353382067544,22.1991796716286,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,"All, All Origins",All genders,666,non-core,National Vital Statistics System,Deaths,absolute number,C,1.90325101339971,8.18711616086104,16.7782083775915,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,"All, All Origins",All genders,666,non-core,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,3.27981951918879,13.52504199558,26.6910760252347,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,"All, All Origins",All genders,666,non-core,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",B,2.64956634426,11.1649632259687,22.4599391551679,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,"All, All Origins",All genders,666,non-core,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",C,1.9256072787501,8.28328494787757,16.9752911984873,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,"All, All Origins",All genders,666,non-core,National Vital Statistics System,Deaths,"crude rate per 100,000",A,3.24174087445082,13.3680165049386,26.3811931198819,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,"All, All Origins",All genders,666,non-core,National Vital Statistics System,Deaths,"crude rate per 100,000",B,2.6188049273764,11.0353382067544,22.1991796716286,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,"All, All Origins",All genders,666,non-core,National Vital Statistics System,Deaths,"crude rate per 100,000",C,1.90325101339971,8.18711616086103,16.7782083775915,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,absolute number,A,4.14409680408944,16.7214287572526,32.3616444172434,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,absolute number,B,2.84808109364254,11.9558039754274,23.96632864509,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,absolute number,C,1.95422319238027,8.40023945781911,17.2034769764028,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,4.14258049444401,16.7153104485092,32.3498034116174,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",B,2.84703899133716,11.9514293911105,23.9575594543572,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",C,1.95350814936462,8.39716584136755,17.1971822880045,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",A,4.14409680408944,16.7214287572526,32.3616444172434,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",B,2.84808109364254,11.9558039754274,23.96632864509,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",C,1.95422319238027,8.40023945781908,17.2034769764028,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,large central metro,National Vital Statistics System,Deaths,absolute number,A,5.18952963213817,20.7466779524703,39.8265320307063,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,large central metro,National Vital Statistics System,Deaths,absolute number,B,3.35693477242803,14.0795571304466,28.200588881893,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,large central metro,National Vital Statistics System,Deaths,absolute number,C,2.27452822481492,9.77463254817028,20.0136007714908,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,large central metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,4.96848066024812,19.8629693783586,38.1301135528517,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,large central metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",B,3.21394551660961,13.4798357974999,26.999379596868,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,large central metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",C,2.17764427554203,9.3582802718493,19.161117755119,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,large central metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,5.18952963213819,20.7466779524703,39.8265320307063,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,large central metro,National Vital Statistics System,Deaths,"crude rate per 100,000",B,3.35693477242804,14.0795571304466,28.200588881893,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,large central metro,National Vital Statistics System,Deaths,"crude rate per 100,000",C,2.27452822481492,9.77463254817029,20.0136007714908,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,large fringe metro,National Vital Statistics System,Deaths,absolute number,A,4.86095048140682,19.7693807211351,38.5331143917388,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,large fringe metro,National Vital Statistics System,Deaths,absolute number,B,3.57210414212077,15.0080446300279,30.1083104034854,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,large fringe metro,National Vital Statistics System,Deaths,absolute number,C,2.48864808030132,10.6961027580875,21.9027599518805,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,large fringe metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,4.30734116208811,17.5178635649241,34.1446123258904,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,large fringe metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",B,3.16528038404728,13.2987917989787,26.679301757529,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,large fringe metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",C,2.20521816777099,9.47793314498049,19.4082741358777,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,large fringe metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,4.86095048140683,19.7693807211351,38.5331143917388,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,large fringe metro,National Vital Statistics System,Deaths,"crude rate per 100,000",B,3.57210414212077,15.0080446300279,30.1083104034854,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,large fringe metro,National Vital Statistics System,Deaths,"crude rate per 100,000",C,2.48864808030132,10.6961027580875,21.9027599518806,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,medium metro,National Vital Statistics System,Deaths,absolute number,A,4.06074889950875,16.656555374842,32.7186201581746,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,medium metro,National Vital Statistics System,Deaths,absolute number,B,3.17691637954827,13.3731055439256,26.8764648174525,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,medium metro,National Vital Statistics System,Deaths,absolute number,C,2.25693193019306,9.71196777739017,19.9097856692065,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,3.81382738840982,15.6437220466458,30.7291026257052,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",B,2.98373797514904,12.5599285879727,25.2421905813565,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",C,2.11969491888263,9.12141322238496,18.6991335247976,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,4.06074889950876,16.656555374842,32.7186201581747,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",B,3.17691637954827,13.3731055439256,26.8764648174525,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",C,2.25693193019306,9.71196777739016,19.9097856692066,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,small metro,National Vital Statistics System,Deaths,absolute number,A,2.75253375612802,11.4479983372903,22.7722677470951,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,small metro,National Vital Statistics System,Deaths,absolute number,B,2.33835812139221,9.90026010248698,20.0028191936318,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,small metro,National Vital Statistics System,Deaths,absolute number,C,1.799480788924,7.75411643655982,15.9159532385368,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,small metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,2.55677718390525,10.6338317868054,21.152734084343,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,small metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",B,2.172057174327,9.19616665496357,18.5802450611913,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,small metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",C,1.67150408737175,7.20265389741461,14.7840316253331,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,small metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,2.75253375612803,11.4479983372903,22.7722677470952,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,small metro,National Vital Statistics System,Deaths,"crude rate per 100,000",B,2.33835812139221,9.90026010248698,20.0028191936318,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,small metro,National Vital Statistics System,Deaths,"crude rate per 100,000",C,1.799480788924,7.75411643655981,15.9159532385367,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,micropolitan,National Vital Statistics System,Deaths,absolute number,A,2.8922860485791,12.0852202597368,24.1405004533054,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,micropolitan,National Vital Statistics System,Deaths,absolute number,B,2.51463322267152,10.6677151786072,21.5932682247881,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,micropolitan,National Vital Statistics System,Deaths,absolute number,C,1.96530911522266,8.4804581522066,17.4290128787091,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,micropolitan,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,2.7457522408929,11.4729387247705,22.9174542568162,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,micropolitan,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",B,2.38723269075203,10.1272496443627,20.4992741452875,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,micropolitan,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",C,1.86573935514466,8.0508070723707,16.5459952316186,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,micropolitan,National Vital Statistics System,Deaths,"crude rate per 100,000",A,2.8922860485791,12.0852202597368,24.1405004533053,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,micropolitan,National Vital Statistics System,Deaths,"crude rate per 100,000",B,2.51463322267152,10.6677151786072,21.5932682247881,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,micropolitan,National Vital Statistics System,Deaths,"crude rate per 100,000",C,1.96530911522266,8.48045815220659,17.4290128787092,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,non-core,National Vital Statistics System,Deaths,absolute number,A,2.23045524914136,9.44500253223261,19.093593589616,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,non-core,National Vital Statistics System,Deaths,absolute number,B,2.08976834154261,8.91412778231051,18.1346133204721,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,non-core,National Vital Statistics System,Deaths,absolute number,C,1.72912996112679,7.47694761064394,15.396164874653,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,non-core,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,2.1316177164899,9.02646880619978,18.247504576813,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,non-core,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",B,1.99716502803937,8.51911855893218,17.3310193291227,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,non-core,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",C,1.65250751418136,7.14562374575821,14.7139189748119,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,non-core,National Vital Statistics System,Deaths,"crude rate per 100,000",A,2.23045524914136,9.44500253223259,19.093593589616,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,non-core,National Vital Statistics System,Deaths,"crude rate per 100,000",B,2.08976834154261,8.91412778231049,18.1346133204721,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,non-core,National Vital Statistics System,Deaths,"crude rate per 100,000",C,1.72912996112679,7.47694761064393,15.396164874653,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,absolute number,A,3.74867882572654,15.3651974982676,30.1743461945207,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,absolute number,B,2.89916377288657,12.2369442585356,24.6547312281951,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,absolute number,C,2.13261139578639,9.18608361634239,18.8487464656589,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,3.52075115316158,14.4309606998931,28.3396815515839,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",B,2.72288842846291,11.4929119330631,23.1556709544816,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",C,2.00294407177048,8.6275501286798,17.7027024559132,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",A,3.74867882572654,15.3651974982675,30.1743461945208,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",B,2.89916377288658,12.2369442585356,24.654731228195,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",C,2.13261139578639,9.1860836163424,18.8487464656589,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,Asian or Pacific Islander,All genders,666,large central metro,National Vital Statistics System,Deaths,absolute number,A,4.88810629814803,19.2466428609859,36.4382311616115,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,Asian or Pacific Islander,All genders,666,large central metro,National Vital Statistics System,Deaths,absolute number,B,2.77058979578357,11.6144308515663,23.2522263952842,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,Asian or Pacific Islander,All genders,666,large central metro,National Vital Statistics System,Deaths,absolute number,C,1.86162843603375,8.00010498975688,16.3800271158656,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,Asian or Pacific Islander,All genders,666,large central metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,4.62467188304773,18.2093847091636,34.4744677882608,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,Asian or Pacific Islander,All genders,666,large central metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",B,2.62127456861438,10.9884950368594,21.9990955739388,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,Asian or Pacific Islander,All genders,666,large central metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",C,1.76129980808095,7.56895581865232,15.4972593118533,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,Asian or Pacific Islander,All genders,666,large central metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,4.88810629814803,19.246642860986,36.4382311616117,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,Asian or Pacific Islander,All genders,666,large central metro,National Vital Statistics System,Deaths,"crude rate per 100,000",B,2.77058979578357,11.6144308515663,23.2522263952842,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,Asian or Pacific Islander,All genders,666,large central metro,National Vital Statistics System,Deaths,"crude rate per 100,000",C,1.86162843603375,8.00010498975689,16.3800271158656,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,Asian or Pacific Islander,All genders,666,large fringe metro,National Vital Statistics System,Deaths,absolute number,A,4.97127773665464,19.9939129310659,38.5685028577634,EPA,attributable,25,150,nation,prop. of total burden
1990,United States,Asian or Pacific Islander,All genders,666,large fringe metro,National Vital Statistics System,Deaths,absolute number,B,3.27901281628778,13.749389917539,27.533098002743,EPA,attributable,25,150,nation,prop. of total burden
